id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run,provider
pbmc_c7_n_genes_1_r0_symbol,symbol,n_genes,1,0,Megakaryocytes,Platelet/megakaryocyte,0.98,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.98}",stop,46,48,24,0.000668,1,openrouter
pbmc_c7_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Megakaryocytes,T cell,0.45,"{""cell_type"":""T cell"",""confidence"":0.45}",stop,87,495,476,0.006114,1,openrouter
pbmc_c7_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Megakaryocytes,Platelets,0.78,"{""cell_type"":""Platelets"",""confidence"":0.78}",stop,113,1293,1274,0.015742,1,openrouter
pbmc_c7_n_genes_3_r0_symbol,symbol,n_genes,3,0,Megakaryocytes,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,53,54,35,0.000754,1,openrouter
pbmc_c6_noise_6_r2_ensembl,ensembl,noise,6,2,Dendritic cells,CD1c+ conventional dendritic cell,0.68,"{""cell_type"":""CD1c+ conventional dendritic cell"",""confidence"":0.68}",stop,113,2382,2357,0.02881,1,openrouter
pbmc_c7_n_genes_5_r0_symbol,symbol,n_genes,5,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,60,17,0,0.000324,1,openrouter
pbmc_c7_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Megakaryocytes,Platelet/megakaryocyte,0.95,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.95}",stop,50,675,651,0.0082,1,openrouter
pbmc_c7_n_genes_10_r0_symbol,symbol,n_genes,10,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,1,openrouter
pbmc_c7_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,64,497,478,0.006092,1,openrouter
pbmc_c7_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,242,223,0.00306,1,openrouter
pbmc_c7_noise_0_r0_symbol,symbol,noise,0,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,1,openrouter
pbmc_c7_noise_2_r0_symbol,symbol,noise,2,0,Megakaryocytes,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,83,17,0,0.00037,1,openrouter
pbmc_c7_noise_0_r0_ensembl,ensembl,noise,0,0,Megakaryocytes,Platelet / megakaryocyte,0.98,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.98}",stop,113,310,286,0.003946,1,openrouter
pbmc_c7_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Megakaryocytes,Platelet / megakaryocyte,0.99,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.99}",stop,113,531,507,0.006598,1,openrouter
pbmc_c7_noise_2_r1_symbol,symbol,noise,2,1,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,80,17,0,0.000364,1,openrouter
pbmc_c7_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Megakaryocytes,platelet/megakaryocyte,0.68,"{""cell_type"":""platelet/megakaryocyte"",""confidence"":0.68}",stop,113,2408,2384,0.029122,1,openrouter
pbmc_c7_noise_2_r0_ensembl,ensembl,noise,2,0,Megakaryocytes,Platelet / megakaryocyte,0.86,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.86}",stop,113,389,365,0.004894,1,openrouter
pbmc_c7_noise_2_r2_symbol,symbol,noise,2,2,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,76,17,0,0.000356,1,openrouter
pbmc_c7_noise_2_r1_ensembl,ensembl,noise,2,1,Megakaryocytes,Platelet (thrombocyte),0.96,"{""cell_type"":""Platelet (thrombocyte)"",""confidence"":0.96}",stop,113,389,365,0.004894,1,openrouter
pbmc_c7_noise_4_r0_symbol,symbol,noise,4,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,84,17,0,0.000372,1,openrouter
pbmc_c7_noise_2_r2_ensembl,ensembl,noise,2,2,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,113,221,202,0.002878,1,openrouter
pbmc_c7_noise_4_r0_ensembl,ensembl,noise,4,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,113,122,103,0.00169,1,openrouter
pbmc_c7_noise_4_r1_symbol,symbol,noise,4,1,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,85,65,46,0.00095,1,openrouter
pbmc_c7_noise_4_r2_symbol,symbol,noise,4,2,Megakaryocytes,Platelet / megakaryocyte,0.93,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.93}",stop,90,107,83,0.001464,1,openrouter
pbmc_c7_noise_4_r1_ensembl,ensembl,noise,4,1,Megakaryocytes,Platelet / megakaryocyte,0.98,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.98}",stop,113,369,345,0.004654,1,openrouter
pbmc_c7_noise_4_r2_ensembl,ensembl,noise,4,2,Megakaryocytes,Platelet/megakaryocyte,0.93,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.93}",stop,113,343,319,0.004342,1,openrouter
pbmc_c7_noise_6_r0_symbol,symbol,noise,6,0,Megakaryocytes,Platelet/megakaryocyte,0.82,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.82}",stop,85,306,282,0.003842,1,openrouter
pbmc_c7_noise_6_r1_symbol,symbol,noise,6,1,Megakaryocytes,Platelet/megakaryocyte,0.98,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.98}",stop,89,69,45,0.001006,1,openrouter
pbmc_c7_noise_6_r2_symbol,symbol,noise,6,2,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,85,17,0,0.000374,1,openrouter
pbmc_c7_noise_6_r1_ensembl,ensembl,noise,6,1,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,113,343,324,0.004342,1,openrouter
pbmc_c7_noise_6_r0_ensembl,ensembl,noise,6,0,Megakaryocytes,Platelet/megakaryocyte,0.78,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.78}",stop,113,597,573,0.00739,1,openrouter
pbmc_c7_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,1,openrouter
pbmc_c7_noise_6_r2_ensembl,ensembl,noise,6,2,Megakaryocytes,Platelet / megakaryocyte,0.97,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.97}",stop,113,221,197,0.002878,1,openrouter
pbmc_c7_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,1,openrouter
pbmc_c7_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,Megakaryocytes,Platelet / megakaryocyte,0.9,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.9}",stop,113,265,241,0.003406,1,openrouter
pbmc_c0_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD8 T cells,Cytotoxic CD8+ T cell,0.9,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.9}",stop,80,99,74,0.001348,2,openrouter
pbmc_c7_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,113,295,276,0.003766,1,openrouter
pbmc_c0_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD8 T cells,CD8+ effector memory T cell (GZMK+ cytotoxic T cell),0.84,"{""cell_type"":""CD8+ effector memory T cell (GZMK+ cytotoxic T cell)"",""confidence"":0.84}",stop,82,128,93,0.0017,2,openrouter
pbmc_c0_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD8 T cells,Cytotoxic CD8 T cell,0.86,"{""cell_type"":""Cytotoxic CD8 T cell"",""confidence"":0.86}",stop,113,377,353,0.00475,2,openrouter
pbmc_c0_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD8 T cells,Cytotoxic CD8+ T cell,0.96,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.96}",stop,83,83,58,0.001162,2,openrouter
pbmc_c0_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD8 T cells,CD8+ effector memory T cell (GZMK+ cytotoxic T cell),0.84,"{""cell_type"":""CD8+ effector memory T cell (GZMK+ cytotoxic T cell)"",""confidence"":0.84}",stop,113,589,554,0.007294,2,openrouter
pbmc_c0_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD8 T cells,T cell,0.82,"{""cell_type"":""T cell"",""confidence"":0.82}",stop,86,125,106,0.001672,2,openrouter
pbmc_c0_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD8 T cells,Cytotoxic CD8+ T cell,0.96,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.96}",stop,113,461,436,0.005758,2,openrouter
pbmc_c0_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD8 T cells,cytotoxic lymphocyte (NK cell or CD8+ T cell),0.45,"{""cell_type"":""cytotoxic lymphocyte (NK cell or CD8+ T cell)"",""confidence"":0.45}",stop,47,76,44,0.001006,2,openrouter
pbmc_c0_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD8 T cells,NK cell,0.72,"{""cell_type"":""NK cell"",""confidence"":0.72}",stop,55,140,121,0.00179,2,openrouter
pbmc_c0_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD8 T cells,CD8+ cytotoxic T cell,0.72,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.72}",stop,61,111,87,0.001454,2,openrouter
pbmc_c0_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD8 T cells,NK cell,0.78,"{""cell_type"":""NK cell"",""confidence"":0.78}",stop,64,534,515,0.006536,2,openrouter
pbmc_c0_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD8 T cells,Cytotoxic CD8+ T cell,0.9,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.9}",stop,80,82,57,0.001144,2,openrouter
pbmc_c0_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD8 T cells,undetermined,0.05,"{""cell_type"":""undetermined"",""confidence"":0.05}",stop,50,1053,1034,0.012736,2,openrouter
pbmc_c0_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD8 T cells,Natural killer (NK) cell,0.78,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.78}",stop,78,518,495,0.006372,2,openrouter
pbmc_c0_noise_0_r0_symbol,symbol,noise,0,0,CD8 T cells,Cytotoxic CD8+ T cell,0.85,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.85}",stop,80,99,74,0.001348,2,openrouter
pbmc_c0_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD8 T cells,cytotoxic CD8+ T cell,0.88,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.88}",stop,113,376,351,0.004738,2,openrouter
pbmc_c0_noise_0_r0_ensembl,ensembl,noise,0,0,CD8 T cells,Cytotoxic CD8+ T cell,0.88,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.88}",stop,113,322,297,0.00409,2,openrouter
pbmc_c0_noise_2_r0_symbol,symbol,noise,2,0,CD8 T cells,Cytotoxic CD8 T cell,0.86,"{""cell_type"":""Cytotoxic CD8 T cell"",""confidence"":0.86}",stop,79,125,101,0.001658,2,openrouter
pbmc_c0_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD8 T cells,classical monocyte,0.6,"{""cell_type"":""classical monocyte"",""confidence"":0.6}",stop,113,2091,2070,0.025318,2,openrouter
pbmc_c0_noise_2_r1_symbol,symbol,noise,2,1,CD8 T cells,CD8+ cytotoxic T cell,0.8,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.8}",stop,82,112,88,0.001508,2,openrouter
pbmc_c0_noise_2_r0_ensembl,ensembl,noise,2,0,CD8 T cells,cytotoxic CD8+ T cell,0.86,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.86}",stop,113,533,508,0.006622,2,openrouter
pbmc_c0_noise_2_r2_symbol,symbol,noise,2,2,CD8 T cells,Cytotoxic CD8+ T cell,0.9,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.9}",stop,80,92,67,0.001264,2,openrouter
pbmc_c0_noise_2_r1_ensembl,ensembl,noise,2,1,CD8 T cells,Natural killer (NK) cell,0.82,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.82}",stop,113,733,710,0.009022,2,openrouter
pbmc_c0_noise_2_r2_ensembl,ensembl,noise,2,2,CD8 T cells,Cytotoxic CD8+ T cell,0.93,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.93}",stop,113,392,367,0.00493,2,openrouter
pbmc_c0_noise_4_r0_symbol,symbol,noise,4,0,CD8 T cells,cytotoxic CD8+ T cell,0.84,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.84}",stop,83,149,124,0.001954,2,openrouter
pbmc_c0_noise_4_r1_symbol,symbol,noise,4,1,CD8 T cells,CD8+ cytotoxic T cell,0.87,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.87}",stop,83,80,56,0.001126,2,openrouter
pbmc_c0_noise_4_r0_ensembl,ensembl,noise,4,0,CD8 T cells,cytotoxic CD8+ T cell,0.88,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.88}",stop,113,541,516,0.006718,2,openrouter
pbmc_c0_noise_4_r2_symbol,symbol,noise,4,2,CD8 T cells,NK cell,0.78,"{""cell_type"":""NK cell"",""confidence"":0.78}",stop,84,103,84,0.001404,2,openrouter
pbmc_c0_noise_4_r2_ensembl,ensembl,noise,4,2,CD8 T cells,natural killer (NK) cell,0.86,"{""cell_type"":""natural killer (NK) cell"",""confidence"":0.86}",stop,113,413,390,0.005182,2,openrouter
pbmc_c0_noise_6_r0_symbol,symbol,noise,6,0,CD8 T cells,CD8+ cytotoxic T cell,0.88,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.88}",stop,83,120,96,0.001606,2,openrouter
pbmc_c0_noise_6_r1_symbol,symbol,noise,6,1,CD8 T cells,CD8+ T cell,0.72,"{""cell_type"":""CD8+ T cell"",""confidence"":0.72}",stop,86,112,90,0.001516,2,openrouter
pbmc_c0_noise_6_r0_ensembl,ensembl,noise,6,0,CD8 T cells,cytotoxic CD8 T cell,0.82,"{""cell_type"":""cytotoxic CD8 T cell"",""confidence"":0.82}",stop,113,475,451,0.005926,2,openrouter
pbmc_c0_noise_4_r1_ensembl,ensembl,noise,4,1,CD8 T cells,cytotoxic T cell (CD8/NKT-like),0.78,"{""cell_type"":""cytotoxic T cell (CD8/NKT-like)"",""confidence"":0.78}",stop,113,1356,1327,0.016498,2,openrouter
pbmc_c0_noise_6_r2_symbol,symbol,noise,6,2,CD8 T cells,CD8+ cytotoxic T cell,0.72,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.72}",stop,84,242,218,0.003072,2,openrouter
pbmc_c0_noise_6_r1_ensembl,ensembl,noise,6,1,CD8 T cells,CD8+ T cell,0.78,"{""cell_type"":""CD8+ T cell"",""confidence"":0.78}",stop,113,682,660,0.00841,2,openrouter
pbmc_c0_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD8 T cells,Cytotoxic CD8+ T cell,0.9,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.9}",stop,80,104,79,0.001408,2,openrouter
pbmc_c0_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD8 T cells,Cytotoxic T cell (likely CD8+ effector/memory T cell),0.9,"{""cell_type"":""Cytotoxic T cell (likely CD8+ effector/memory T cell)"",""confidence"":0.9}",stop,80,89,55,0.001228,2,openrouter
pbmc_c0_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD8 T cells,CD8+ cytotoxic T cell,0.84,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.84}",stop,113,364,340,0.004594,2,openrouter
pbmc_c1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD4 T cells,Unassigned/low-quality cell,0.2,"{""cell_type"":""Unassigned/low-quality cell"",""confidence"":0.2}",stop,82,51,28,0.000776,2,openrouter
pbmc_c0_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD8 T cells,cytotoxic CD8+ T cell,0.9,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.9}",stop,113,439,414,0.005494,2,openrouter
pbmc_c1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD4 T cells,T cell,0.88,"{""cell_type"":""T cell"",""confidence"":0.88}",stop,88,44,25,0.000704,2,openrouter
pbmc_c1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD4 T cells,Low-quality/undefined cell (ribosomal gene-dominated),0.05,"{""cell_type"":""Low-quality/undefined cell (ribosomal gene-dominated)"",""confidence"":0.05}",stop,88,62,33,0.00092,2,openrouter
pbmc_c1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD4 T cells,T cell,0.82,"{""cell_type"":""T cell"",""confidence"":0.82}",stop,113,335,316,0.004246,2,openrouter
pbmc_c1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD4 T cells,T cell,0.9,"{""cell_type"":""T cell"",""confidence"":0.9}",stop,84,47,28,0.000732,2,openrouter
pbmc_c1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD4 T cells,Unassigned / ribosomal-high low-information cells,0.1,"{""cell_type"":""Unassigned / ribosomal-high low-information cells"",""confidence"":0.1}",stop,113,1014,988,0.012394,2,openrouter
pbmc_c0_noise_6_r2_ensembl,ensembl,noise,6,2,CD8 T cells,NK cell,0.55,"{""cell_type"":""NK cell"",""confidence"":0.55}",stop,113,2089,2070,0.025294,2,openrouter
pbmc_c1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD4 T cells,Low-quality/unspecified cells (ribosomal-gene dominated),0.12,"{""cell_type"":""Low-quality/unspecified cells (ribosomal-gene dominated)"",""confidence"":0.12}",stop,113,713,683,0.008782,2,openrouter
pbmc_c1_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD4 T cells,Unknown/low-quality cell,0.05,"{""cell_type"":""Unknown/low-quality cell"",""confidence"":0.05}",stop,47,47,25,0.000658,2,openrouter
pbmc_c1_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD4 T cells,Low-quality/undetermined cell,0.95,"{""cell_type"":""Low-quality/undetermined cell"",""confidence"":0.95}",stop,54,68,45,0.000924,2,openrouter
pbmc_c1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD4 T cells,unknown,0.05,"{""cell_type"":""unknown"",""confidence"":0.05}",stop,50,525,507,0.0064,2,openrouter
pbmc_c1_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD4 T cells,Unknown/low-quality cell,0.05,"{""cell_type"":""Unknown/low-quality cell"",""confidence"":0.05}",stop,62,48,26,0.0007,2,openrouter
pbmc_c1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD4 T cells,Unassigned / low-quality cell,0.15,"{""cell_type"":""Unassigned / low-quality cell"",""confidence"":0.15}",stop,113,1460,1437,0.017746,2,openrouter
pbmc_c1_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD4 T cells,Low-quality/undetermined cell,0.05,"{""cell_type"":""Low-quality/undetermined cell"",""confidence"":0.05}",stop,82,51,28,0.000776,2,openrouter
pbmc_c1_noise_0_r0_symbol,symbol,noise,0,0,CD4 T cells,Unresolved/low-quality cell,0.05,"{""cell_type"":""Unresolved/low-quality cell"", ""confidence"":0.05}",stop,82,59,35,0.000872,2,openrouter
pbmc_c1_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD4 T cells,Low-quality/ribosomal-high cells (unresolved),0.2,"{""cell_type"":""Low-quality/ribosomal-high cells (unresolved)"",""confidence"":0.2}",stop,113,1020,992,0.012466,2,openrouter
pbmc_c1_noise_2_r1_symbol,symbol,noise,2,1,CD4 T cells,Undetermined (low-information/housekeeping-gene-dominated cluster),0.95,"{""cell_type"":""Undetermined (low-information/housekeeping-gene-dominated cluster)"",""confidence"":0.95}",stop,86,121,90,0.001624,2,openrouter
pbmc_c1_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD4 T cells,Low-quality/ambiguous leukocyte,0.08,"{""cell_type"":""Low-quality/ambiguous leukocyte"",""confidence"":0.08}",stop,78,1469,1445,0.017784,2,openrouter
pbmc_c1_noise_2_r0_symbol,symbol,noise,2,0,CD4 T cells,myeloid cell (likely monocyte/granulocyte),0.28,"{""cell_type"":""myeloid cell (likely monocyte/granulocyte)"",""confidence"":0.28}",stop,82,546,516,0.006716,2,openrouter
pbmc_c1_noise_0_r0_ensembl,ensembl,noise,0,0,CD4 T cells,Low-quality/unassigned (ribosomal-gene dominated),0.15,"{""cell_type"":""Low-quality/unassigned (ribosomal-gene dominated)"",""confidence"":0.15}",stop,113,841,813,0.010318,2,openrouter
pbmc_c1_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD4 T cells,NK cell,0.78,"{""cell_type"":""NK cell"",""confidence"":0.78}",stop,64,1919,1900,0.023156,2,openrouter
pbmc_c1_noise_2_r2_symbol,symbol,noise,2,2,CD4 T cells,Low-quality/undetermined cells,0.95,"{""cell_type"":""Low-quality/undetermined cells"",""confidence"":0.95}",stop,87,117,94,0.001578,2,openrouter
pbmc_c1_noise_4_r0_symbol,symbol,noise,4,0,CD4 T cells,B cell,0.55,"{""cell_type"":""B cell"",""confidence"":0.55}",stop,86,346,327,0.004324,2,openrouter
pbmc_c1_noise_4_r1_symbol,symbol,noise,4,1,CD4 T cells,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,87,154,135,0.002022,2,openrouter
pbmc_c1_noise_4_r2_symbol,symbol,noise,4,2,CD4 T cells,Low-quality/undetermined blood cell cluster,0.15,"{""cell_type"":""Low-quality/undetermined blood cell cluster"",""confidence"":0.15}",stop,85,160,135,0.00209,2,openrouter
pbmc_c1_noise_2_r2_ensembl,ensembl,noise,2,2,CD4 T cells,Unknown / low-quality ribosomal-gene-dominated cluster,0.05,"{""cell_type"":""Unknown / low-quality ribosomal-gene-dominated cluster"",""confidence"":0.05}",stop,113,1536,1508,0.018658,2,openrouter
pbmc_c1_noise_2_r1_ensembl,ensembl,noise,2,1,CD4 T cells,Low-quality/ambiguous (ribosomal-gene dominated),0.2,"{""cell_type"":""Low-quality/ambiguous (ribosomal-gene dominated)"",""confidence"":0.2}",stop,113,2082,2053,0.02521,2,openrouter
pbmc_c1_noise_6_r0_symbol,symbol,noise,6,0,CD4 T cells,plasmacytoid dendritic cell (pDC),0.42,"{""cell_type"":""plasmacytoid dendritic cell (pDC)"",""confidence"":0.42}",stop,86,416,387,0.005164,2,openrouter
pbmc_c1_noise_4_r1_ensembl,ensembl,noise,4,1,CD4 T cells,Low-quality/unknown (ribosomal protein-dominated cluster),0.08,"{""cell_type"":""Low-quality/unknown (ribosomal protein-dominated cluster)"",""confidence"":0.08}",stop,113,1502,1473,0.01825,2,openrouter
pbmc_c1_noise_6_r1_symbol,symbol,noise,6,1,CD4 T cells,dendritic cell (likely conventional DC),0.35,"{""cell_type"":""dendritic cell (likely conventional DC)"",""confidence"":0.35}",stop,89,542,516,0.006682,2,openrouter
pbmc_c1_noise_2_r0_ensembl,ensembl,noise,2,0,CD4 T cells,T cell,0.3,"{""cell_type"":""T cell"",""confidence"":0.3}",stop,113,2966,2947,0.035818,2,openrouter
pbmc_c1_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD4 T cells,Unknown/low-quality cluster,0.05,"{""cell_type"":""Unknown/low-quality cluster"",""confidence"":0.05}",stop,82,52,30,0.000788,2,openrouter
pbmc_c1_noise_6_r2_symbol,symbol,noise,6,2,CD4 T cells,plasmacytoid dendritic cell,0.42,"{""cell_type"":""plasmacytoid dendritic cell"",""confidence"":0.42}",stop,86,541,516,0.006664,2,openrouter
pbmc_c1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD4 T cells,CD4+ T cell (IL7R+ memory/naive-like),0.93,"{""cell_type"":""CD4+ T cell (IL7R+ memory/naive-like)"",""confidence"":0.93}",stop,81,81,48,0.001134,2,openrouter
pbmc_c1_noise_6_r1_ensembl,ensembl,noise,6,1,CD4 T cells,Proliferating (cycling) lymphocytes,0.55,"{""cell_type"":""Proliferating (cycling) lymphocytes"",""confidence"":0.55}",stop,113,1060,1034,0.012946,2,openrouter
