model,id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run,normalized,score,strict,vague
gemini-3.8-flash,pbmc_c7_noise_2_r0_symbol,symbol,noise,2,0,Megakaryocytes,Platelets,0.99,"```json
{
  ""cell_type"": ""Platelets"",
  ""confidence"": 0.99
}
```",stop,85,449,420.0,0.0017475,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_0_r0_symbol,symbol,noise,0,0,Megakaryocytes,Platelets,0.99,"```json
{""cell_type"": ""Platelets"", ""confidence"": 0.99}
```",stop,76,373,350.0,0.00145575,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_0_r0_ensembl,ensembl,noise,0,0,Megakaryocytes,mature dendritic cell,0.95,"```json
{
  ""cell_type"": ""mature dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1519,1489.0,0.0058305,0,Dendritic cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r1_symbol,symbol,noise,2,1,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,76,237,208.0,0.00094575,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r0_ensembl,ensembl,noise,2,0,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,179,1088,1065.0,0.00421425,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r2_symbol,symbol,noise,2,2,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,74,396,373.0,0.0015405,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r1_ensembl,ensembl,noise,2,1,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,179,1115,1086.0,0.0043155,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r2_ensembl,ensembl,noise,2,2,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,179,573,544.0,0.002283,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_4_r0_ensembl,ensembl,noise,4,0,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,179,595,566.0,0.0023655,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_4_r1_symbol,symbol,noise,4,1,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,83,330,307.0,0.00129975,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_6_r0_symbol,symbol,noise,6,0,Megakaryocytes,platelet,0.95,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.95
}
```",stop,88,461,432.0,0.00179475,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_6_r0_ensembl,ensembl,noise,6,0,Megakaryocytes,platelet,0.98,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.98}
```",stop,179,769,746.0,0.003018,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_4_r1_ensembl,ensembl,noise,4,1,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,180,811,788.0,0.00317625,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_6_r2_symbol,symbol,noise,6,2,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,89,215,186.0,0.000873,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c7_noise_6_r1_ensembl,ensembl,noise,6,1,Megakaryocytes,Natural killer cell,0.95,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.95
}
```",stop,179,1325,1295.0,0.005103,0,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c7_noise_6_r2_ensembl,ensembl,noise,6,2,Megakaryocytes,Platelet,0.98,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.98
}
```",stop,179,1434,1405.0,0.00551175,0,Megakaryocytes,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD8 T cells,CD8+ cytotoxic T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ cytotoxic T cell"",
  ""confidence"": 0.95
}
```",stop,75,408,375.0,0.00158625,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,921,895.0,0.003588,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD8 T cells,CD8+ effector memory T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ effector memory T cell"",
  ""confidence"": 0.95
}
```",stop,79,897,863.0,0.003423,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,78,415,389.0,0.00161475,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,896,870.0,0.00349425,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD8 T cells,CD8+ cytotoxic T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ cytotoxic T cell"",
  ""confidence"": 0.95
}
```",stop,179,1461,1428.0,0.005613,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD8 T cells,T cell,0.95,"```json
{""cell_type"": ""T cell"", ""confidence"": 0.95}
```",stop,84,1923,1900.0,0.00727425,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c0_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD8 T cells,Natural killer cell,0.85,"```json
{""cell_type"": ""Natural killer cell"", ""confidence"": 0.85}
```",stop,49,530,506.0,0.00202425,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD8 T cells,Natural killer cell,0.8,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.8
}
```",stop,53,1292,1263.0,0.00488475,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD8 T cells,CD8+ T cell,0.75,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.75
}
```",stop,43,746,714.0,0.00282975,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD8 T cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,2582,2552.0,0.00981675,1,Dendritic cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD8 T cells,Natural killer cells,0.95,"```json
{
  ""cell_type"": ""Natural killer cells"",
  ""confidence"": 0.95
}
```",stop,81,832,802.0,0.00318075,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD8 T cells,Natural killer cell,0.95,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.95
}
```",stop,56,707,677.0,0.00269325,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,75,366,334.0,0.00142875,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD8 T cells,natural killer cell,0.95,"```json
{""cell_type"": ""natural killer cell"", ""confidence"": 0.95}
```",stop,109,1007,983.0,0.003858,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,993,967.0,0.003858,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_0_r0_symbol,symbol,noise,0,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,75,583,557.0,0.0022425,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_2_r0_symbol,symbol,noise,2,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,76,432,406.0,0.001677,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_2_r1_symbol,symbol,noise,2,1,CD8 T cells,Natural killer cell,0.85,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.85
}
```",stop,79,1012,982.0,0.00385425,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_noise_0_r0_ensembl,ensembl,noise,0,0,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,180,2020,1988.0,0.00771,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_2_r2_symbol,symbol,noise,2,2,CD8 T cells,CD8+ cytotoxic T cell,0.95,"```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.95}
```",stop,75,514,487.0,0.00198375,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_2_r0_ensembl,ensembl,noise,2,0,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,180,1674,1642.0,0.0064125,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_2_r2_ensembl,ensembl,noise,2,2,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,1077,1051.0,0.004173,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_2_r1_ensembl,ensembl,noise,2,1,CD8 T cells,natural killer cell,0.95,"```json
{
  ""cell_type"": ""natural killer cell"",
  ""confidence"": 0.95
}
```",stop,179,1606,1576.0,0.00615675,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_noise_4_r0_symbol,symbol,noise,4,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,78,576,550.0,0.0022185,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_4_r1_symbol,symbol,noise,4,1,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,80,484,458.0,0.001875,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_4_r0_ensembl,ensembl,noise,4,0,CD8 T cells,T cell,0.95,"```json
{
  ""cell_type"": ""T cell"",
  ""confidence"": 0.95
}
```",stop,179,2177,2148.0,0.008298,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c0_noise_4_r2_symbol,symbol,noise,4,2,CD8 T cells,CD8+ T cell,0.85,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.85
}
```",stop,82,859,827.0,0.00328275,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_4_r1_ensembl,ensembl,noise,4,1,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,1622,1596.0,0.00621675,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_6_r1_symbol,symbol,noise,6,1,CD8 T cells,CD8+ T cell,0.85,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.85
}
```",stop,82,371,339.0,0.00145275,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_6_r0_symbol,symbol,noise,6,0,CD8 T cells,CD8+ cytotoxic T cell,0.95,"```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.95}
```",stop,82,682,655.0,0.002619,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_4_r2_ensembl,ensembl,noise,4,2,CD8 T cells,CD8+ T cell,0.9,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.9
}
```",stop,179,2450,2419.0,0.00932175,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_6_r0_ensembl,ensembl,noise,6,0,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,2022,1990.0,0.00771675,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_6_r2_symbol,symbol,noise,6,2,CD8 T cells,Natural killer cell,0.85,"```json
{""cell_type"": ""Natural killer cell"", ""confidence"": 0.85}
```",stop,77,1062,1038.0,0.00404025,1,NK cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c0_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD8 T cells,CD8+ cytotoxic T cells,0.95,"```json
{
  ""cell_type"": ""CD8+ cytotoxic T cells"",
  ""confidence"": 0.95
}
```",stop,75,290,257.0,0.00114375,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_6_r1_ensembl,ensembl,noise,6,1,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,2407,2375.0,0.0091605,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,75,364,332.0,0.00142125,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,1420,1394.0,0.00545925,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_noise_6_r2_ensembl,ensembl,noise,6,2,CD8 T cells,CD8+ T cell,0.95,"```json
{
  ""cell_type"": ""CD8+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,2530,2498.0,0.00962175,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD4 T cells,Naive CD4+ T cell,0.85,"```json
{
  ""cell_type"": ""Naive CD4+ T cell"",
  ""confidence"": 0.85
}
```",stop,75,400,367.0,0.00155625,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c0_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD8 T cells,CD8+ T cell,0.95,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.95}
```",stop,179,1074,1048.0,0.00416175,1,CD8 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD4 T cells,T cell,0.95,"```json
{
  ""cell_type"": ""T cell"",
  ""confidence"": 0.95
}
```",stop,82,260,231.0,0.0010365,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD4 T cells,,,,error,0,0,0.0,0.0,1,no answer,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD4 T cells,T cell,0.95,"```json
{
  ""cell_type"": ""T cell"",
  ""confidence"": 0.95
}
```",stop,179,905,876.0,0.003528,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD4 T cells,naive T cell,0.65,"```json
{""cell_type"": ""naive T cell"", ""confidence"": 0.65}
```",stop,82,850,826.0,0.003249,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD4 T cells,T cell,0.95,"```json
{
  ""cell_type"": ""T cell"",
  ""confidence"": 0.95
}
```",stop,77,364,335.0,0.00142275,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD4 T cells,T cell,0.95,"```json
{""cell_type"": ""T cell"", ""confidence"": 0.95}
```",stop,179,655,632.0,0.0025905,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD4 T cells,T cell,0.2,"```json
{
  ""cell_type"": ""T cell"",
  ""confidence"": 0.2
}
```",stop,43,451,423.0,0.0017235,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD4 T cells,platelet,0.98,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.98
}
```",stop,179,2588,2559.0,0.00983925,1,Megakaryocytes,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD4 T cells,Naive CD4+ T cell,0.85,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.85}
```",stop,50,626,599.0,0.002385,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD4 T cells,Naive CD4+ T cell,0.9,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.9}
```",stop,57,624,598.0,0.00238275,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD4 T cells,Naive CD4+ T cell,0.95,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.95}
```",stop,75,758,731.0,0.00289875,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD4 T cells,T cell,0.7,"```json
{""cell_type"": ""T cell"", ""confidence"": 0.7}
```",stop,53,3858,3836.0,0.01450725,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_noise_0_r0_symbol,symbol,noise,0,0,CD4 T cells,,,,error,0,0,0.0,0.0,1,no answer,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD4 T cells,CD4+ T cell,0.85,"```json
{
  ""cell_type"": ""CD4+ T cell"",
  ""confidence"": 0.85
}
```",stop,81,3871,3839.0,0.014577,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_2_r0_symbol,symbol,noise,2,0,CD4 T cells,naive CD4+ T cell,0.85,"```json
{
  ""cell_type"": ""naive CD4+ T cell"",
  ""confidence"": 0.85
}
```",stop,77,704,671.0,0.00269775,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD4 T cells,naive CD4+ T cell,0.95,"```json
{
  ""cell_type"": ""naive CD4+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,2673,2640.0,0.010158,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD4 T cells,CD4+ T cell,0.9,"```json
{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.9}
```",stop,109,3617,3592.0,0.0136455,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_0_r0_ensembl,ensembl,noise,0,0,CD4 T cells,naive CD4+ T cell,0.95,"```json
{
  ""cell_type"": ""naive CD4+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,2365,2332.0,0.009003,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_2_r2_symbol,symbol,noise,2,2,CD4 T cells,Naive CD4+ T cell,0.9,"```json
{
  ""cell_type"": ""Naive CD4+ T cell"",
  ""confidence"": 0.9
}
```",stop,89,710,678.0,0.00272925,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_2_r0_ensembl,ensembl,noise,2,0,CD4 T cells,naive CD4+ T cell,0.95,"```json
{
  ""cell_type"": ""naive CD4+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,2628,2595.0,0.00998925,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_2_r1_symbol,symbol,noise,2,1,CD4 T cells,Naive CD4+ T cell,0.92,"```json
{
  ""cell_type"": ""Naive CD4+ T cell"",
  ""confidence"": 0.92
}
```",stop,79,1218,1185.0,0.00462675,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_2_r1_ensembl,ensembl,noise,2,1,CD4 T cells,naive CD4+ T cell,0.92,"```json
{
  ""cell_type"": ""naive CD4+ T cell"",
  ""confidence"": 0.92
}
```",stop,179,3746,3713.0,0.01418175,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_2_r2_ensembl,ensembl,noise,2,2,CD4 T cells,erythrocyte,0.95,"```json
{""cell_type"": ""erythrocyte"", ""confidence"": 0.95}
```",stop,179,2175,2151.0,0.0082905,1,other,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_4_r0_symbol,symbol,noise,4,0,CD4 T cells,B cell,0.85,"```json
{
  ""cell_type"": ""B cell"",
  ""confidence"": 0.85
}
```",stop,80,2661,2632.0,0.01003875,1,B cells,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_4_r1_symbol,symbol,noise,4,1,CD4 T cells,Reticulocyte,0.85,"```json
{""cell_type"": ""Reticulocyte"", ""confidence"": 0.85}
```",stop,82,2287,2262.0,0.00863775,1,other,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_4_r1_ensembl,ensembl,noise,4,1,CD4 T cells,platelet,0.98,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.98}
```",stop,180,1852,1829.0,0.00708,1,Megakaryocytes,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_4_r2_symbol,symbol,noise,4,2,CD4 T cells,Naive CD4+ T cell,0.85,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.85}
```",stop,85,928,901.0,0.00354375,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_6_r0_symbol,symbol,noise,6,0,CD4 T cells,naive CD4+ T cell,0.85,"```json
{
  ""cell_type"": ""naive CD4+ T cell"",
  ""confidence"": 0.85
}
```",stop,80,1318,1285.0,0.0050025,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_4_r0_ensembl,ensembl,noise,4,0,CD4 T cells,hematopoietic stem and progenitor cell,0.85,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.85
}
```",stop,179,3870,3837.0,0.01464675,1,other,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_6_r1_symbol,symbol,noise,6,1,CD4 T cells,Naive T cell,0.65,"```json
{
  ""cell_type"": ""Naive T cell"",
  ""confidence"": 0.65
}
```",stop,84,1873,1843.0,0.00708675,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_noise_4_r2_ensembl,ensembl,noise,4,2,CD4 T cells,,,"4. What is `ENSG00000071462`?
Wait! Could it be *HBA1*, *HBA2*, *HBB*?
Let's check Hemoglobin Ensembl IDs:
`ENSG00000206172` = HBA1
`ENSG00000188536` = HBA2
`ENSG00000244734` = HBB
None of the listed genes are HBB or HBA1/2, unless `ENSG00000228363` is one of the hemoglobins, or pseudogene.

",length,179,3996,3840.0,0.01511925,1,no answer,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_6_r2_symbol,symbol,noise,6,2,CD4 T cells,reticulocyte,0.85,"```json
{
  ""cell_type"": ""reticulocyte"",
  ""confidence"": 0.85
}
```",stop,81,1721,1691.0,0.0065145,1,other,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_6_r0_ensembl,ensembl,noise,6,0,CD4 T cells,platelet,0.98,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.98
}
```",stop,179,3865,3836.0,0.014628,1,Megakaryocytes,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_noise_6_r2_ensembl,ensembl,noise,6,2,CD4 T cells,basophil,0.98,"```json
{
  ""cell_type"": ""basophil"",
  ""confidence"": 0.98
}
```",stop,179,1726,1697.0,0.00660675,1,other,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD4 T cells,,,,error,0,0,0.0,0.0,1,no answer,0.0,0.0,0.0
gemini-3.8-flash,pbmc_c1_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD4 T cells,Naive CD4+ T cell,0.95,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.95}
```",stop,76,807,780.0,0.00308325,1,CD4 T cells,1.0,1.0,0.0
gemini-3.8-flash,pbmc_c1_noise_6_r1_ensembl,ensembl,noise,6,1,CD4 T cells,T cell,0.85,"```json
{""cell_type"": ""T cell"", ""confidence"": 0.85}
```",stop,179,3862,3839.0,0.01461675,1,T cells (unspecified),0.5,0.0,1.0
gemini-3.8-flash,pbmc_c1_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD4 T cells,CD4+ T cell,0.95,"```json
{
  ""cell_type"": ""CD4+ T cell"",
  ""confidence"": 0.95
}
```",stop,179,810,778.0,0.00317175,1,CD4 T cells,1.0,1.0,0.0
