id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run
pbmc_c7_n_genes_3_r0_symbol,symbol,n_genes,3,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"```json
{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}
```",end_turn,77,39,,0.000544,1
pbmc_c7_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Megakaryocytes,Platelets,0.8,"{""cell_type"": ""Platelets"", ""confidence"": 0.8}",end_turn,153,331,,0.003616,1
pbmc_c7_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,90,145,,0.00163,1
pbmc_c7_n_genes_5_r0_symbol,symbol,n_genes,5,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,87,34,,0.000514,1
pbmc_c7_n_genes_10_r0_symbol,symbol,n_genes,10,0,Megakaryocytes,Platelets/Megakaryocytes,0.97,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.97}",end_turn,112,34,,0.000564,1
pbmc_c7_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Megakaryocytes,Platelets (Megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (Megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,108,211,,0.002326,1
pbmc_c7_noise_0_r0_symbol,symbol,noise,0,0,Megakaryocytes,Platelets (megakaryocyte-derived),0.97,"```json
{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}
```",end_turn,112,42,,0.000644,1
pbmc_c7_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Megakaryocytes,Platelets (megakaryocyte-derived),0.95,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.95}",end_turn,153,311,,0.003416,1
pbmc_c7_noise_2_r0_symbol,symbol,noise,2,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,117,34,,0.000574,1
pbmc_c7_noise_0_r0_ensembl,ensembl,noise,0,0,Megakaryocytes,Platelets (Megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (Megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,153,289,,0.003196,1
pbmc_c7_noise_2_r1_symbol,symbol,noise,2,1,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,113,34,,0.000566,1
pbmc_c7_noise_2_r0_ensembl,ensembl,noise,2,0,Megakaryocytes,Platelets (Megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (Megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,153,241,,0.002716,1
pbmc_c7_noise_2_r2_symbol,symbol,noise,2,2,Megakaryocytes,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,112,37,,0.000594,1
pbmc_c7_noise_2_r1_ensembl,ensembl,noise,2,1,Megakaryocytes,Platelets (or megakaryocyte-derived),0.95,"{""cell_type"": ""Platelets (or megakaryocyte-derived)"", ""confidence"": 0.95}",end_turn,153,290,,0.003206,1
pbmc_c7_noise_4_r0_symbol,symbol,noise,4,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,115,34,,0.00057,1
pbmc_c7_noise_2_r2_ensembl,ensembl,noise,2,2,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,153,309,,0.003396,1
pbmc_c7_noise_4_r1_symbol,symbol,noise,4,1,Megakaryocytes,Platelet,0.95,"{""cell_type"": ""Platelet"", ""confidence"": 0.95}",end_turn,121,25,,0.000492,1
pbmc_c7_noise_4_r0_ensembl,ensembl,noise,4,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,153,388,,0.004186,1
pbmc_c7_noise_4_r2_symbol,symbol,noise,4,2,Megakaryocytes,Platelets (megakaryocyte-derived),0.9,"```json
{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.9}
```",end_turn,125,81,,0.00106,1
pbmc_c7_noise_4_r1_ensembl,ensembl,noise,4,1,Megakaryocytes,Platelets (megakaryocyte-derived),0.85,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.85}",end_turn,153,376,,0.004066,1
pbmc_c7_noise_6_r0_symbol,symbol,noise,6,0,Megakaryocytes,Platelets/Megakaryocytes,0.75,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.75}",end_turn,122,34,,0.000584,1
pbmc_c7_noise_4_r2_ensembl,ensembl,noise,4,2,Megakaryocytes,Platelets,0.85,"{""cell_type"": ""Platelets"", ""confidence"": 0.85}",end_turn,153,332,,0.003626,1
pbmc_c7_noise_6_r1_symbol,symbol,noise,6,1,Megakaryocytes,Megakaryocyte/Platelet,0.85,"{""cell_type"": ""Megakaryocyte/Platelet"", ""confidence"": 0.85}",end_turn,123,34,,0.000586,1
pbmc_c7_noise_6_r2_symbol,symbol,noise,6,2,Megakaryocytes,Platelets/Megakaryocytes,0.9,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.9}",end_turn,117,34,,0.000574,1
pbmc_c7_noise_6_r0_ensembl,ensembl,noise,6,0,Megakaryocytes,Platelets (megakaryocyte-derived),0.75,"```json
{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.75}
```",end_turn,153,400,,0.004306,1
pbmc_c7_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"```json
{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}
```",end_turn,112,39,,0.000614,1
pbmc_c7_noise_6_r1_ensembl,ensembl,noise,6,1,Megakaryocytes,Platelets (megakaryocyte-derived),0.85,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.85}",end_turn,153,407,,0.004376,1
pbmc_c7_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,Megakaryocytes,Platelets (Megakaryocyte-derived),0.97,"```json
{""cell_type"": ""Platelets (Megakaryocyte-derived)"", ""confidence"": 0.97}
```",end_turn,112,43,,0.000654,1
pbmc_c7_noise_6_r2_ensembl,ensembl,noise,6,2,Megakaryocytes,Platelets,0.85,"{""cell_type"": ""Platelets"", ""confidence"": 0.85}",end_turn,153,389,,0.004196,1
pbmc_c7_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,Megakaryocytes,Platelets (Megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (Megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,153,305,,0.003356,1
pbmc_c0_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD8 T cells,Cytotoxic T cell (CD8+ T cell / NK-like T cell),0.75,"```json
{""cell_type"": ""Cytotoxic T cell (CD8+ T cell / NK-like T cell)"", ""confidence"": 0.75}
```",end_turn,112,54,,0.000764,2
pbmc_c7_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,Megakaryocytes,Platelets,0.95,"{""cell_type"": ""Platelets"", ""confidence"": 0.95}",end_turn,153,356,,0.003866,1
pbmc_c0_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD8 T cells,CD8+ effector memory T cell,0.75,"{""cell_type"": ""CD8+ effector memory T cell"", ""confidence"": 0.75}",end_turn,117,33,,0.000564,2
pbmc_c0_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD8 T cells,CD8+ cytotoxic T lymphocyte (effector/memory),0.85,"{""cell_type"": ""CD8+ cytotoxic T lymphocyte (effector/memory)"", ""confidence"": 0.85}",end_turn,153,335,,0.003656,2
pbmc_c0_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD8 T cells,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",end_turn,114,35,,0.000578,2
pbmc_c0_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD8 T cells,CD8+ cytotoxic/effector memory T cell,0.9,"{""cell_type"": ""CD8+ cytotoxic/effector memory T cell"", ""confidence"": 0.9}",end_turn,153,280,,0.003106,2
pbmc_c0_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD8 T cells,T lymphocyte (likely CD4+/CD8+ memory T cell),0.6,"{""cell_type"": ""T lymphocyte (likely CD4+/CD8+ memory T cell)"", ""confidence"": 0.6}",end_turn,122,47,,0.000714,2
pbmc_c0_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD8 T cells,CD8+ cytotoxic T cell (effector/memory),0.85,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.85}",end_turn,153,338,,0.003686,2
pbmc_c0_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD8 T cells,Cytotoxic T cell / NK cell (CCL5+ lymphocyte),0.5,"{""cell_type"": ""Cytotoxic T cell / NK cell (CCL5+ lymphocyte)"", ""confidence"": 0.5}",end_turn,68,50,,0.000636,2
pbmc_c0_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD8 T cells,"T cell (likely CCR5+ subset, e.g., Th1/memory T cell)",0.4,"```json
{""cell_type"": ""T cell (likely CCR5+ subset, e.g., Th1/memory T cell)"", ""confidence"": 0.4}
```",end_turn,72,55,,0.000694,2
pbmc_c0_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD8 T cells,NK cell / Cytotoxic T cell (CD8+),0.6,"```json
{""cell_type"": ""NK cell / Cytotoxic T cell (CD8+)"", ""confidence"": 0.6}
```",end_turn,77,47,,0.000624,2
pbmc_c0_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD8 T cells,NK cell / cytotoxic lymphocyte (CD8+ T cell or NK cell),0.35,"{""cell_type"": ""NK cell / cytotoxic lymphocyte (CD8+ T cell or NK cell)"", ""confidence"": 0.35}",end_turn,153,464,,0.004946,2
pbmc_c0_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD8 T cells,NK cells (or cytotoxic T lymphocytes),0.65,"{""cell_type"": ""NK cells (or cytotoxic T lymphocytes)"", ""confidence"": 0.65}",end_turn,90,182,,0.002,2
pbmc_c0_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD8 T cells,Cytotoxic T cell / NK cell (CD8+ T / NK),0.7,"```json
{""cell_type"": ""Cytotoxic T cell / NK cell (CD8+ T / NK)"", ""confidence"": 0.7}
```",end_turn,85,52,,0.00069,2
pbmc_c0_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD8 T cells,Cytotoxic T cell (CD8+ T cell / NK-like T cell),0.75,"```json
{""cell_type"": ""Cytotoxic T cell (CD8+ T cell / NK-like T cell)"", ""confidence"": 0.75}
```",end_turn,112,54,,0.000764,2
pbmc_c0_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD8 T cells,NK cell / cytotoxic T cell (CD8+ effector/memory T cell),0.65,"{""cell_type"": ""NK cell / cytotoxic T cell (CD8+ effector/memory T cell)"", ""confidence"": 0.65}",end_turn,108,234,,0.002556,2
pbmc_c0_noise_0_r0_symbol,symbol,noise,0,0,CD8 T cells,CD8+ cytotoxic T cell (or NK/T cytotoxic lymphocyte),0.75,"```json
{""cell_type"": ""CD8+ cytotoxic T cell (or NK/T cytotoxic lymphocyte)"", ""confidence"": 0.75}
```",end_turn,112,59,,0.000814,2
pbmc_c0_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD8 T cells,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",end_turn,153,320,,0.003506,2
pbmc_c0_noise_2_r0_symbol,symbol,noise,2,0,CD8 T cells,CD8+ cytotoxic T cell (or NK/T cytotoxic lymphocyte),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell (or NK/T cytotoxic lymphocyte)"", ""confidence"": 0.75}",end_turn,113,54,,0.000766,2
pbmc_c0_noise_0_r0_ensembl,ensembl,noise,0,0,CD8 T cells,CD8+ cytotoxic T cells,0.85,"{""cell_type"": ""CD8+ cytotoxic T cells"", ""confidence"": 0.85}",end_turn,153,330,,0.003606,2
pbmc_c0_noise_2_r1_symbol,symbol,noise,2,1,CD8 T cells,Cytotoxic T cell / NK cell (CD8+ T/NK),0.7,"```json
{""cell_type"": ""Cytotoxic T cell / NK cell (CD8+ T/NK)"", ""confidence"": 0.7}
```",end_turn,118,52,,0.000756,2
pbmc_c0_noise_2_r0_ensembl,ensembl,noise,2,0,CD8 T cells,CD8+ cytotoxic T cell (effector/memory),0.75,"```json
{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.75}
```",end_turn,153,420,,0.004506,2
pbmc_c0_noise_2_r2_symbol,symbol,noise,2,2,CD8 T cells,Cytotoxic T lymphocyte (CD8+ effector/memory T cell),0.75,"```json
{""cell_type"": ""Cytotoxic T lymphocyte (CD8+ effector/memory T cell)"", ""confidence"": 0.75}
```",end_turn,112,55,,0.000774,2
pbmc_c0_noise_2_r1_ensembl,ensembl,noise,2,1,CD8 T cells,CD8+ cytotoxic T cell / NK cell (cytotoxic lymphocyte),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell / NK cell (cytotoxic lymphocyte)"", ""confidence"": 0.75}",end_turn,153,275,,0.003056,2
pbmc_c0_noise_4_r0_symbol,symbol,noise,4,0,CD8 T cells,Cytotoxic T cell (CD8+ effector/memory T lymphocyte),0.75,"```json
{""cell_type"": ""Cytotoxic T cell (CD8+ effector/memory T lymphocyte)"", ""confidence"": 0.75}
```",end_turn,116,55,,0.000782,2
pbmc_c0_noise_2_r2_ensembl,ensembl,noise,2,2,CD8 T cells,CD8+ cytotoxic T cell,0.8,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.8}",end_turn,153,391,,0.004216,2
pbmc_c0_noise_4_r1_symbol,symbol,noise,4,1,CD8 T cells,CD8+ cytotoxic T cell (effector/memory),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.75}",end_turn,115,42,,0.00065,2
pbmc_c0_noise_4_r2_symbol,symbol,noise,4,2,CD8 T cells,Cytotoxic T cell / NK cell (CD8+ T/NK lymphocyte),0.7,"{""cell_type"": ""Cytotoxic T cell / NK cell (CD8+ T/NK lymphocyte)"", ""confidence"": 0.7}",end_turn,118,53,,0.000766,2
pbmc_c0_noise_6_r0_symbol,symbol,noise,6,0,CD8 T cells,CD8+ cytotoxic T cell / NK-like T cell,0.75,"```json
{""cell_type"": ""CD8+ cytotoxic T cell / NK-like T cell"", ""confidence"": 0.75}
```",end_turn,115,48,,0.00071,2
pbmc_c0_noise_4_r0_ensembl,ensembl,noise,4,0,CD8 T cells,CD8+ cytotoxic T cell,0.65,"```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.65}
```",end_turn,153,748,,0.007786,2
pbmc_c0_noise_6_r1_symbol,symbol,noise,6,1,CD8 T cells,"T cell (CD3D+, GZMA+ cytotoxic/effector T lymphocyte)",0.7,"```json
{""cell_type"": ""T cell (CD3D+, GZMA+ cytotoxic/effector T lymphocyte)"", ""confidence"": 0.7}
```",end_turn,119,59,,0.000828,2
pbmc_c0_noise_6_r0_ensembl,ensembl,noise,6,0,CD8 T cells,CD8+ cytotoxic T cells (or NK/NKT cells),0.75,"{""cell_type"": ""CD8+ cytotoxic T cells (or NK/NKT cells)"", ""confidence"": 0.75}",end_turn,153,398,,0.004286,2
pbmc_c0_noise_4_r2_ensembl,ensembl,noise,4,2,CD8 T cells,CD8+ cytotoxic T cell / NK cell (cytotoxic lymphocyte),0.65,"```json
{""cell_type"": ""CD8+ cytotoxic T cell / NK cell (cytotoxic lymphocyte)"", ""confidence"": 0.65}
```",end_turn,153,664,,0.006946,2
pbmc_c0_noise_6_r2_symbol,symbol,noise,6,2,CD8 T cells,CD8+ cytotoxic T cell / NK-like lymphocyte,0.6,"{""cell_type"": ""CD8+ cytotoxic T cell / NK-like lymphocyte"", ""confidence"": 0.6}",end_turn,120,46,,0.0007,2
pbmc_c0_noise_4_r1_ensembl,ensembl,noise,4,1,CD8 T cells,CD8+ cytotoxic T cell (effector/memory T lymphocyte),0.72,"```json
{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory T lymphocyte)"", ""confidence"": 0.72}
```

**Reasoning:** The gene set includes classic cytotoxic lymphocyte markers:
- **CD3D** (ENSG00000167286) – core T-cell receptor complex component, confirms T-lineage identity
- **GZMA** (ENSG00000145649) – Granzyme A, cytotoxic granule protease
- **CTSW** (ENSG00000077984 / ENSG00000172543) – Cathepsin W, highly specific to NK and cytotoxic T cells
- **CCL5/RANTES** (ENSG00000161570) – chemokine highly expressed in effector/memory CD8+ T cells and NK cells
- **HLA-A** (ENSG00000206503) – MHC class I, broadly expressed but consistent with lymphocyte identity

The combination of CD3D with cytotoxic effector molecules (GZMA, CTSW, CCL5) is a hallmark signature of **CD8+ cytotoxic/effector memory T cells** in human peripheral blood, though an NK-like or NKT population cannot be fully excluded without CD3-negative markers being absent (confidence moderate-high due to some less characteristic genes like KIF21B/KLHL5 which don't strongly support or contradict this assignment).",end_turn,153,1093,,0.011236,2
pbmc_c0_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD8 T cells,Cytotoxic T cell (CD8+ / NK-like T cell),0.75,"{""cell_type"": ""Cytotoxic T cell (CD8+ / NK-like T cell)"", ""confidence"": 0.75}",end_turn,112,46,,0.000684,2
pbmc_c0_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD8 T cells,Cytotoxic T lymphocyte (CD8+ T cell / NK-like T cell),0.75,"```json
{""cell_type"": ""Cytotoxic T lymphocyte (CD8+ T cell / NK-like T cell)"", ""confidence"": 0.75}
```",end_turn,112,58,,0.000804,2
pbmc_c0_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD8 T cells,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",end_turn,153,284,,0.003146,2
pbmc_c0_noise_6_r1_ensembl,ensembl,noise,6,1,CD8 T cells,CD8+ Cytotoxic T cell,0.65,"Looking at these genes, I can identify several key markers:
- **CD3D** (ENSG00000167286) - core T cell receptor complex component
- **GZMA** (ENSG00000145649) - Granzyme A, cytotoxic effector molecule
- **B2M** (ENSG00000166710) - MHC class I component
- **HLA-A** (ENSG00000206503) - MHC class I molecule

The presence of CD3D (definitive T-lineage marker) combined with GZMA (cytotoxic granule protein) strongly suggests a cytotoxic T cell population, with the MHC-related genes reflecting immune cell activation/antigen presentation machinery.

```json
{""cell_type"": ""CD8+ Cytotoxic T cell"", ""confidence"": 0.65}
```",end_turn,153,939,,0.009696,2
pbmc_c0_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD8 T cells,CD8+ cytotoxic T cell (or NK cell),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell (or NK cell)"", ""confidence"": 0.75}",end_turn,153,262,,0.002926,2
pbmc_c1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD4 T cells,"T lymphocyte (naive/resting, ribosomal-high)",0.45,"```json
{""cell_type"": ""T lymphocyte (naive/resting, ribosomal-high)"", ""confidence"": 0.45}
```",end_turn,113,48,,0.000706,2
pbmc_c1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD4 T cells,"T cell (CD3D+ lymphocyte, likely resting T cell with high ribosomal protein expression)",0.75,"```json
{""cell_type"": ""T cell (CD3D+ lymphocyte, likely resting T cell with high ribosomal protein expression)"", ""confidence"": 0.75}
```",end_turn,118,62,,0.000856,2
pbmc_c1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD4 T cells,Naive lymphocytes (T or B cells) - high ribosomal protein gene expression signature,0.55,"{""cell_type"": ""Naive lymphocytes (T or B cells) - high ribosomal protein gene expression signature"", ""confidence"": 0.55}",end_turn,153,380,,0.004106,2
pbmc_c1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD4 T cells,"Lymphocyte (likely T cell) - ribosomal protein-high, low-specificity signature",0.3,"{""cell_type"": ""Lymphocyte (likely T cell) - ribosomal protein-high, low-specificity signature"", ""confidence"": 0.3}",end_turn,118,53,,0.000766,2
pbmc_c1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD4 T cells,T cell (likely CD3+ T lymphocyte),0.75,"{""cell_type"": ""T cell (likely CD3+ T lymphocyte)"", ""confidence"": 0.75}",end_turn,153,324,,0.003546,2
pbmc_c0_noise_6_r2_ensembl,ensembl,noise,6,2,CD8 T cells,NK cell / CD8+ cytotoxic T lymphocyte,0.6,"```json
{""cell_type"": ""NK cell / CD8+ cytotoxic T lymphocyte"", ""confidence"": 0.6}
```

**Reasoning:** The gene set includes several genes strongly associated with cytotoxic lymphocytes:
- **CCL5** (ENSG00000161570) – chemokine highly expressed in NK cells and effector/memory CD8+ T cells
- **GZMA** (ENSG00000145649) – Granzyme A, a cytotoxic granule protein characteristic of NK cells and cytotoxic T cells
- **HLA-C** (ENSG00000204525) and **HLA-A** (ENSG00000206503) – MHC class I genes often upregulated in activated cytotoxic lymphocyte populations

This combination (chemokine + granzyme + MHC-I) is a classic signature of cytotoxic lymphocytes (NK cells or CD8+ T cells) in blood, though without additional lineage-specific markers (like CD3D/E for T cells or NCAM1/KLRD1 for NK cells) it's difficult to definitively distinguish between the two subtypes, hence moderate confidence.",end_turn,153,1331,,0.013616,2
pbmc_c1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD4 T cells,"T cell (CD3E+ lymphocyte, likely CD4+ T cell)",0.7,"{""cell_type"": ""T cell (CD3E+ lymphocyte, likely CD4+ T cell)"", ""confidence"": 0.7}",end_turn,114,49,,0.000718,2
pbmc_c1_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD4 T cells,"T cell (or lymphocyte, likely naive/resting)",0.3,"{""cell_type"": ""T cell (or lymphocyte, likely naive/resting)"", ""confidence"": 0.3}",end_turn,68,41,,0.000546,2
pbmc_c1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD4 T cells,"Lymphocyte (likely naive T or B cell) — cluster defined by high ribosomal protein gene expression (RPL/RPS genes), not a specific lineage marker set",0.3,"{""cell_type"": ""Lymphocyte (likely naive T or B cell) — cluster defined by high ribosomal protein gene expression (RPL/RPS genes), not a specific lineage marker set"", ""confidence"": 0.3}",end_turn,153,492,,0.005226,2
pbmc_c1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,CD4 T cells,Erythroid cells,0.6,"{""cell_type"": ""Erythroid cells"", ""confidence"": 0.6}",end_turn,72,28,,0.000424,2
pbmc_c1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,CD4 T cells,"T lymphocyte (CD3E+/LTB+ T cell, likely naive/resting T cell with high ribosomal gene expression)",0.75,"{""cell_type"": ""T lymphocyte (CD3E+/LTB+ T cell, likely naive/resting T cell with high ribosomal gene expression)"", ""confidence"": 0.75}",end_turn,153,353,,0.003836,2
pbmc_c1_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD4 T cells,T lymphocyte,0.4,"{""cell_type"": ""T lymphocyte"", ""confidence"": 0.4}",end_turn,78,28,,0.000436,2
