id,run,model,format,knob,level,replicate,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,normalized,score,strict,vague,label_source
hao_cHSPC_n_genes_3_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,3,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,87,2532,2499.0,0.00956025,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_n_genes_3_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,3,0,openrouter,HSPC,Naive T cell,0.48,"{""cell_type"":""Naive T cell"",""confidence"":0.48}",stop,73,838,817.0,0.010202,,,,T cell (CD4/CD8/other unclear),0.0,0.0,1.0,judge
hao_cHSPC_n_genes_3_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,3,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_n_genes_3_r0_symbol,0,cellmarker-lookup,symbol,n_genes,3,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,2.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_n_genes_3_r0_symbol,0,claude-sonnet-5,symbol,n_genes,3,0,anthropic,HSPC,Hematopoietic progenitor / stem cell (CD34+ precursor),0.4,"```json
{""cell_type"": ""Hematopoietic progenitor / stem cell (CD34+ precursor)"", ""confidence"": 0.4}
```",end_turn,95,52,,0.00071,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_n_genes_3_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,3,0,openrouter,HSPC,Hematopoietic stem and progenitor cell,0.85,"```json
{""cell_type"": ""Hematopoietic stem and progenitor cell"", ""confidence"": 0.85}
```",stop,56,545,518.0,0.00208575,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_n_genes_3_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,3,0,openrouter,HSPC,naive CD4 T cell,0.38,"{""cell_type"":""naive CD4 T cell"",""confidence"":0.38}",stop,64,267,244.0,0.003332,,,,CD4 Naive,0.0,0.0,0.0,judge
hao_cHSPC_n_genes_3_r0_symbol,0,panglaodb-lookup,symbol,n_genes,3,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_n_genes_5_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,5,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_n_genes_5_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,5,0,anthropic,HSPC,Plasmacytoid dendritic cells (pDCs),0.55,"{""cell_type"": ""Plasmacytoid dendritic cells (pDCs)"", ""confidence"": 0.55}",end_turn,125,465,,0.0049,,,,pDC,0.0,0.0,0.0,judge
hao_cHSPC_n_genes_5_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,5,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,115,2650,2617.0,0.01002375,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_n_genes_5_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,5,0,openrouter,HSPC,B cell,0.62,"{""cell_type"":""B cell"",""confidence"":0.62}",stop,87,1571,1552.0,0.019026,,,,B cell (subtype unclear),0.0,0.0,1.0,rule
hao_cHSPC_n_genes_5_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,5,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_n_genes_5_r0_symbol,0,cellmarker-lookup,symbol,n_genes,5,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_n_genes_5_r0_symbol,0,claude-sonnet-5,symbol,n_genes,5,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.5,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.5}
```",end_turn,107,48,,0.000694,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_n_genes_5_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,5,0,openrouter,HSPC,Hematopoietic stem and progenitor cell,0.92,"```json
{
  ""cell_type"": ""Hematopoietic stem and progenitor cell"",
  ""confidence"": 0.92
}
```",stop,64,593,560.0,0.00227175,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_n_genes_5_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,5,0,openrouter,HSPC,Naive CD4 T cell,0.45,"{""cell_type"":""Naive CD4 T cell"",""confidence"":0.45}",stop,73,205,182.0,0.002606,,,,CD4 Naive,0.0,0.0,0.0,judge
hao_cHSPC_n_genes_5_r0_symbol,0,panglaodb-lookup,symbol,n_genes,5,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_1-10_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,1-10,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_rank_window_1-10_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,1-10,0,anthropic,HSPC,"Hematopoietic stem/progenitor cells (HSPCs), likely early myeloid progenitor",0.6,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs), likely early myeloid progenitor"", ""confidence"": 0.6}",end_turn,170,454,,0.00488,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_1-10_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,1-10,0,openrouter,HSPC,platelet,0.95,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.95}
```",stop,185,1549,1526.0,0.0059475,,,,Platelet,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_1-10_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,1-10,0,openrouter,HSPC,naive B cell,0.62,"{""cell_type"":""naive B cell"",""confidence"":0.62}",stop,122,2156,2135.0,0.026116,,,,B naive,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_1-10_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,1-10,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_1-10_r0_symbol,0,cellmarker-lookup,symbol,rank_window,1-10,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_rank_window_1-10_r0_symbol,0,claude-sonnet-5,symbol,rank_window,1-10,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.7,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.7}",end_turn,137,43,,0.000704,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_1-10_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,1-10,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,86,434,401.0,0.001692,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_1-10_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,1-10,0,openrouter,HSPC,erythroid progenitor,0.78,"{""cell_type"":""erythroid progenitor"",""confidence"":0.78}",stop,95,358,336.0,0.004486,,,,Eryth,0.0,0.0,0.0,judge
hao_cHSPC_rank_window_1-10_r0_symbol,0,panglaodb-lookup,symbol,rank_window,1-10,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_11-20_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,11-20,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_rank_window_11-20_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,11-20,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.45,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.45}
```",end_turn,170,658,,0.00692,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_11-20_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,11-20,0,openrouter,HSPC,monocyte,0.95,"```json
{""cell_type"": ""monocyte"", ""confidence"": 0.95}
```",stop,185,2064,2041.0,0.00787875,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cHSPC_rank_window_11-20_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,11-20,0,openrouter,HSPC,Low-quality/ambiguous PBMC cluster (ribosomal protein–high),0.15,"{""cell_type"":""Low-quality/ambiguous PBMC cluster (ribosomal protein–high)"",""confidence"":0.15}",stop,122,1506,1474.0,0.018316,,,,Unknown / low-quality / no cell type given,0.0,0.0,0.0,judge
hao_cHSPC_rank_window_11-20_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,11-20,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0.0,0.0,1.0,1.0,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]","Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",0.0,0.0,0.0,rule
hao_cHSPC_rank_window_11-20_r0_symbol,0,cellmarker-lookup,symbol,rank_window,11-20,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_rank_window_11-20_r0_symbol,0,claude-sonnet-5,symbol,rank_window,11-20,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (CD34+ progenitor),0.35,"{""cell_type"": ""Hematopoietic stem/progenitor cell (CD34+ progenitor)"", ""confidence"": 0.35}",end_turn,137,48,,0.000754,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_11-20_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,11-20,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.85,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.85
}
```",stop,85,1146,1113.0,0.00436125,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_11-20_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,11-20,0,openrouter,HSPC,Monocytes,0.45,"{""cell_type"":""Monocytes"",""confidence"":0.45}",stop,94,110,91.0,0.001508,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cHSPC_rank_window_11-20_r0_symbol,0,panglaodb-lookup,symbol,rank_window,11-20,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0.0,0.0,1.0,1.0,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]","Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",0.0,0.0,0.0,rule
hao_cHSPC_rank_window_21-30_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,21-30,0,none,HSPC,Plasmablast,,Plasma cell,,0,0,0.0,0.0,2.0,1.0,"[""Plasmablast""]",Plasmablast,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_21-30_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,21-30,0,anthropic,HSPC,Naive T cells,0.45,"```json
{""cell_type"": ""Naive T cells"", ""confidence"": 0.45}
```",end_turn,170,525,,0.00559,,,,T cell (CD4/CD8/other unclear),0.0,0.0,1.0,judge
hao_cHSPC_rank_window_21-30_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,21-30,0,openrouter,HSPC,platelet,0.95,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.95}
```",stop,185,3859,3836.0,0.01461,,,,Platelet,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_21-30_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,21-30,0,openrouter,HSPC,low-quality/undefined PBMC cluster,0.2,"{""cell_type"":""low-quality/undefined PBMC cluster"",""confidence"":0.2}",stop,122,1576,1552.0,0.019156,,,,Unknown / low-quality / no cell type given,0.0,0.0,0.0,judge
hao_cHSPC_rank_window_21-30_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,21-30,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_21-30_r0_symbol,0,cellmarker-lookup,symbol,rank_window,21-30,0,none,HSPC,Plasmablast,,Plasma cell,,0,0,0.0,0.0,2.0,1.0,"[""Plasmablast""]",Plasmablast,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_21-30_r0_symbol,0,claude-sonnet-5,symbol,rank_window,21-30,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (CD34+),0.55,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (CD34+)"", ""confidence"": 0.55}
```",end_turn,138,48,,0.000756,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_21-30_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,21-30,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,89,884,851.0,0.00338175,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_21-30_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,21-30,0,openrouter,HSPC,CD34+ hematopoietic stem/progenitor cell,0.62,"{""cell_type"":""CD34+ hematopoietic stem/progenitor cell"",""confidence"":0.62}",stop,98,412,383.0,0.00514,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_21-30_r0_symbol,0,panglaodb-lookup,symbol,rank_window,21-30,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_31-40_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,31-40,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_rank_window_31-40_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,31-40,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.72,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.72}
```",end_turn,170,615,,0.00649,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_31-40_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,31-40,0,openrouter,HSPC,proliferating T cells,0.9,"```json
{
  ""cell_type"": ""proliferating T cells"",
  ""confidence"": 0.9
}
```",stop,185,3868,3837.0,0.01464375,,,,Proliferating lymphocyte (lineage unclear),0.0,0.0,1.0,judge
hao_cHSPC_rank_window_31-40_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,31-40,0,openrouter,HSPC,cycling/proliferating T cells,0.68,"{""cell_type"":""cycling/proliferating T cells"",""confidence"":0.68}",stop,122,852,828.0,0.010468,,,,Proliferating lymphocyte (lineage unclear),0.0,0.0,1.0,judge
hao_cHSPC_rank_window_31-40_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,31-40,0,none,HSPC,gdT,,Gamma delta T cells,,0,0,0.0,0.0,1.0,2.0,"[""HSPC"", ""gdT""]",gdT,0.0,0.0,0.0,rule
hao_cHSPC_rank_window_31-40_r0_symbol,0,cellmarker-lookup,symbol,rank_window,31-40,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_rank_window_31-40_r0_symbol,0,claude-sonnet-5,symbol,rank_window,31-40,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC/CD34+ progenitor),0.8,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC/CD34+ progenitor)"", ""confidence"": 0.8}
```",end_turn,139,58,,0.000858,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_31-40_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,31-40,0,openrouter,HSPC,Hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""Hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,88,450,417.0,0.0017535,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_31-40_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,31-40,0,openrouter,HSPC,cycling hematopoietic stem/progenitor cell (HSPC),0.78,"{""cell_type"":""cycling hematopoietic stem/progenitor cell (HSPC)"",""confidence"":0.78}",stop,94,154,122.0,0.002036,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_rank_window_31-40_r0_symbol,0,panglaodb-lookup,symbol,rank_window,31-40,0,none,HSPC,gdT,,Gamma delta T cells,,0,0,0.0,0.0,1.0,2.0,"[""HSPC"", ""gdT""]",gdT,0.0,0.0,0.0,rule
hao_cHSPC_ribo_filter_off_r0_ensembl,0,cellmarker-lookup,ensembl,ribo_filter,off,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_ribo_filter_off_r0_ensembl,0,claude-sonnet-5,ensembl,ribo_filter,off,0,anthropic,HSPC,"Hematopoietic stem/progenitor cells (HSPCs), likely myeloid progenitor lineage",0.65,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs), likely myeloid progenitor lineage"", ""confidence"": 0.65}",end_turn,170,487,,0.00521,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_off_r0_ensembl,0,gemini-3.8-flash,ensembl,ribo_filter,off,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.95,"```json
{""cell_type"": ""hematopoietic stem and progenitor cell"", ""confidence"": 0.95}
```",stop,185,3863,3836.0,0.014625,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_off_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,off,0,openrouter,HSPC,naive B cell,0.65,"{""cell_type"":""naive B cell"",""confidence"":0.65}",stop,122,1553,1532.0,0.01888,,,,B naive,0.0,0.0,0.0,rule
hao_cHSPC_ribo_filter_off_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,off,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_ribo_filter_off_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,off,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_ribo_filter_off_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,off,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.65,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.65}
```",end_turn,137,48,,0.000754,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_off_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,off,0,openrouter,HSPC,Hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""Hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,86,628,595.0,0.0024195,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_off_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,off,0,openrouter,HSPC,hematopoietic stem/progenitor cell (HSPC),0.68,"{""cell_type"":""hematopoietic stem/progenitor cell (HSPC)"",""confidence"":0.68}",stop,95,453,422.0,0.005626,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_off_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,off,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cHSPC_ribo_filter_on_r0_ensembl,0,cellmarker-lookup,ensembl,ribo_filter,on,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_ribo_filter_on_r0_ensembl,0,claude-sonnet-5,ensembl,ribo_filter,on,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.85,"{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.85}",end_turn,170,390,,0.00424,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_on_r0_ensembl,0,gemini-3.8-flash,ensembl,ribo_filter,on,0,openrouter,HSPC,hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,185,2100,2067.0,0.00801375,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_on_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,on,0,openrouter,HSPC,B cell,0.58,"{""cell_type"":""B cell"",""confidence"":0.58}",stop,122,1775,1756.0,0.021544,,,,B cell (subtype unclear),0.0,0.0,1.0,rule
hao_cHSPC_ribo_filter_on_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,on,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0.0,0.0,1.0,1.0,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]","Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",0.0,0.0,0.0,rule
hao_cHSPC_ribo_filter_on_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,on,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0.0,0.0,3.0,1.0,"[""HSPC""]",HSPC,1.0,1.0,0.0,rule
hao_cHSPC_ribo_filter_on_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,on,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.7,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.7}",end_turn,141,43,,0.000712,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_on_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,on,0,openrouter,HSPC,Hematopoietic stem and progenitor cell,0.95,"```json
{
  ""cell_type"": ""Hematopoietic stem and progenitor cell"",
  ""confidence"": 0.95
}
```",stop,89,353,320.0,0.0013905,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_on_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,on,0,openrouter,HSPC,hematopoietic stem/progenitor cell (HSPC),0.68,"{""cell_type"":""hematopoietic stem/progenitor cell (HSPC)"",""confidence"":0.68}",stop,97,317,286.0,0.003998,,,,HSPC,1.0,1.0,0.0,judge
hao_cHSPC_ribo_filter_on_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,on,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0.0,0.0,1.0,1.0,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]","Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",0.0,0.0,0.0,rule
hao_cILC_n_genes_10_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,10,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0.0,0.0,5.0,1.0,"[""CD4 T cell (subtype unclear)""]",CD4 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cILC_n_genes_10_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,10,0,anthropic,ILC,"CD4+ T cells (memory/helper, possibly Th2-skewed)",0.6,"{""cell_type"": ""CD4+ T cells (memory/helper, possibly Th2-skewed)"", ""confidence"": 0.6}",end_turn,170,392,,0.00426,,,,CD4 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cILC_n_genes_10_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,10,0,openrouter,ILC,Innate lymphoid cell,0.95,"```json
{
  ""cell_type"": ""Innate lymphoid cell"",
  ""confidence"": 0.95
}
```",stop,185,2012,1981.0,0.00768375,,,,ILC,1.0,1.0,0.0,judge
hao_cILC_n_genes_10_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,10,0,openrouter,ILC,CD4+ memory T cell (CD161+/IL7R+ helper T cell),0.91,"{""cell_type"":""CD4+ memory T cell (CD161+/IL7R+ helper T cell)"",""confidence"":0.91}",stop,122,315,280.0,0.004024,,,,CD4 T cell (subtype unclear),0.0,0.0,1.0,judge
hao_cILC_n_genes_10_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,10,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0.0,0.0,3.0,1.0,"[""T cell (CD4/CD8/other unclear)""]",T cell (CD4/CD8/other unclear),0.0,0.0,1.0,rule
hao_cILC_n_genes_10_r0_symbol,0,cellmarker-lookup,symbol,n_genes,10,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0.0,0.0,5.0,1.0,"[""CD4 T cell (subtype unclear)""]",CD4 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cILC_n_genes_10_r0_symbol,0,claude-sonnet-5,symbol,n_genes,10,0,anthropic,ILC,"CD4+ T cell (memory/Th2-like, likely regulatory or activated helper T cell subset)",0.6,"{""cell_type"": ""CD4+ T cell (memory/Th2-like, likely regulatory or activated helper T cell subset)"", ""confidence"": 0.6}",end_turn,140,56,,0.00084,,,,CD4 T cell (subtype unclear),0.0,0.0,1.0,judge
