id,format,knob,level,replicate,run,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd
hao_cILC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,ILC,"CD4+ memory/regulatory T cell (Th2-like, IL7R+ GATA3+ TNFRSF4+ activated helper T cell)",0.6,"{""cell_type"": ""CD4+ memory/regulatory T cell (Th2-like, IL7R+ GATA3+ TNFRSF4+ activated helper T cell)"", ""confidence"": 0.6}",end_turn,140,72,,0.001
hao_cILC_noise_6_r2_ensembl,ensembl,noise,6,2,0,ILC,"T cells (likely CD8+ or NKT-like, based on KLRB1 and IL7R expression)",0.4,"{""cell_type"": ""T cells (likely CD8+ or NKT-like, based on KLRB1 and IL7R expression)"", ""confidence"": 0.4}",end_turn,170,466,,0.005
hao_cILC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,ILC,CD4+ T cells (Th2/regulatory T cell phenotype),0.65,"{""cell_type"": ""CD4+ T cells (Th2/regulatory T cell phenotype)"", ""confidence"": 0.65}",end_turn,170,453,,0.00487
hao_cMAIT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,MAIT,"CD4+/CD8+ memory T cell (effector memory, likely CD8+ or NKT-like, KLRB1+ GZMK+ IL7R+ subset)",0.65,"```json
{""cell_type"": ""CD4+/CD8+ memory T cell (effector memory, likely CD8+ or NKT-like, KLRB1+ GZMK+ IL7R+ subset)"", ""confidence"": 0.65}
```",end_turn,138,83,,0.001106
hao_cILC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,ILC,CD4+ T cells (Th2-like/regulatory T cell phenotype),0.6,"{""cell_type"": ""CD4+ T cells (Th2-like/regulatory T cell phenotype)"", ""confidence"": 0.6}",end_turn,170,426,,0.0046
hao_cMAIT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,MAIT,"MAIT cells (mucosal-associated invariant T cells, CD8+ memory T cell subset)",0.7,"{""cell_type"": ""MAIT cells (mucosal-associated invariant T cells, CD8+ memory T cell subset)"", ""confidence"": 0.7}",end_turn,132,55,,0.000814
hao_cMAIT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,MAIT,CD8+ cytotoxic T cell (effector/memory),0.65,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.65}",end_turn,131,42,,0.000682
hao_cMAIT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,MAIT,"CD8+ memory/effector T cells (KLRB1+ GZMK+ subset, possibly MAIT-like)",0.55,"```json
{""cell_type"": ""CD8+ memory/effector T cells (KLRB1+ GZMK+ subset, possibly MAIT-like)"", ""confidence"": 0.55}
```",end_turn,170,513,,0.00547
hao_cMAIT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,MAIT,"T cell (likely CD4+ memory/effector T cell, with some NK/cytotoxic features)",0.55,"```json
{""cell_type"": ""T cell (likely CD4+ memory/effector T cell, with some NK/cytotoxic features)"", ""confidence"": 0.55}
```",end_turn,130,59,,0.00085
hao_cMAIT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,MAIT,MAIT (mucosal-associated invariant T) cells,0.65,"{""cell_type"": ""MAIT (mucosal-associated invariant T) cells"", ""confidence"": 0.65}",end_turn,170,429,,0.00463
hao_cMAIT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,MAIT,CD8+ cytotoxic T cell (effector/memory),0.7,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.7}",end_turn,170,287,,0.00321
hao_cMAIT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,MAIT,"NK cell / NKT cell / memory T cell (KLRB1+, e.g., MAIT or Th17-like CD4+ T cell)",0.3,"```json
{""cell_type"": ""NK cell / NKT cell / memory T cell (KLRB1+, e.g., MAIT or Th17-like CD4+ T cell)"", ""confidence"": 0.3}
```",end_turn,86,73,,0.000902
hao_cMAIT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,MAIT,NK cell,0.5,"{""cell_type"": ""NK cell"", ""confidence"": 0.5}",end_turn,89,100,,0.001178
hao_cMAIT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,MAIT,"CD8+ memory/effector T cells (or CD161+ memory T cells, e.g., MAIT-like/Tem)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (or CD161+ memory T cells, e.g., MAIT-like/Tem)"", ""confidence"": 0.6}",end_turn,96,62,,0.000812
hao_cMAIT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,MAIT,T cells (likely CD8+ cytotoxic T cells),0.7,"{""cell_type"": ""T cells (likely CD8+ cytotoxic T cells)"", ""confidence"": 0.7}",end_turn,170,588,,0.00622
hao_cMAIT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,MAIT,"Memory/Effector CD4+ or CD8+ T cell (CD161+, likely CD8+ memory T cell or MAIT-like)",0.65,"```json
{""cell_type"": ""Memory/Effector CD4+ or CD8+ T cell (CD161+, likely CD8+ memory T cell or MAIT-like)"", ""confidence"": 0.65}
```",end_turn,110,73,,0.00095
hao_cMAIT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,MAIT,"CD4+/CD8+ memory T cells (likely CD8+ effector memory / MAIT-like, KLRB1+GZMK+IL7R+)",0.65,"{""cell_type"": ""CD4+/CD8+ memory T cells (likely CD8+ effector memory / MAIT-like, KLRB1+GZMK+IL7R+)"", ""confidence"": 0.65}",end_turn,138,73,,0.001006
hao_cMAIT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,MAIT,CD8+ memory/effector T cells (GZMK+ effector memory T cells),0.7,"{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ effector memory T cells)"", ""confidence"": 0.7}",end_turn,125,336,,0.00361
hao_cMAIT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,MAIT,CD8+ memory/effector T cells (GZMK+ CD8 T cells),0.65,"```json
{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ CD8 T cells)"", ""confidence"": 0.65}
```

**Reasoning:** 
- **KLRB1** (CD161) – marks a subset of T cells (and NK cells) with innate-like features.
- **IL7R** (CD127) – classic marker of memory T cells (and some ILCs), indicating IL-7 dependent survival, typical of memory/naïve T lymphocytes.
- **GZMK** – granzyme K, a marker enriched in a distinct subset of memory/effector CD8+ T cells (and some NK cells), often associated with an intermediate cytotoxic phenotype.

The combination of **IL7R + KLRB1 + GZMK** is a well-recognized signature for **CD8+ T effector memory cells (Tem)**, sometimes also seen in MAIT cells (which co-express KLRB1 and IL7R) — but the presence of GZMK leans more toward conventional CD8 Tem rather than NK cells (which usually lack IL7R).",end_turn,107,536,,0.005574
hao_cMAIT_noise_0_r0_symbol,symbol,noise,0,0,0,MAIT,"CD4+/CD8+ memory T cell (effector memory, likely CD8+ or NKT-like, KLRB1+/GZMK+)",0.65,"```json
{""cell_type"": ""CD4+/CD8+ memory T cell (effector memory, likely CD8+ or NKT-like, KLRB1+/GZMK+)"", ""confidence"": 0.65}
```",end_turn,138,74,,0.001016
hao_cMAIT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,MAIT,"CD8+ memory/effector T cells (including MAIT-like cells, based on KLRB1, IL7R, GZMK, CD69, CXCR4 expression)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (including MAIT-like cells, based on KLRB1, IL7R, GZMK, CD69, CXCR4 expression)"", ""confidence"": 0.6}",end_turn,170,418,,0.00452
hao_cMAIT_noise_2_r0_symbol,symbol,noise,2,0,0,MAIT,CD8+ memory/effector T cells (GZMK+ subset),0.65,"```json
{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ subset)"", ""confidence"": 0.65}
```",end_turn,139,193,,0.002208
hao_cMAIT_noise_0_r0_ensembl,ensembl,noise,0,0,0,MAIT,"CD8+ effector memory T cells (GZMK+ memory T cells, possibly including MAIT-like cells)",0.6,"{""cell_type"": ""CD8+ effector memory T cells (GZMK+ memory T cells, possibly including MAIT-like cells)"", ""confidence"": 0.6}",end_turn,170,416,,0.0045
hao_cMAIT_noise_2_r1_symbol,symbol,noise,2,1,0,MAIT,"CD8+ memory/effector T cells (GZMK+ KLRB1+ subset, possibly MAIT-like)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ KLRB1+ subset, possibly MAIT-like)"", ""confidence"": 0.6}",end_turn,141,194,,0.002222
hao_cMAIT_noise_2_r0_ensembl,ensembl,noise,2,0,0,MAIT,CD8+ memory T cell,0.6,"```json
{""cell_type"": ""CD8+ memory T cell"", ""confidence"": 0.6}
```",end_turn,170,323,,0.00357
hao_cMAIT_noise_2_r2_symbol,symbol,noise,2,2,0,MAIT,"CD8+ memory/effector T cells (CD161+, GZMK+ effector memory T cells)",0.65,"{""cell_type"": ""CD8+ memory/effector T cells (CD161+, GZMK+ effector memory T cells)"", ""confidence"": 0.65}",end_turn,135,54,,0.00081
hao_cMAIT_noise_2_r1_ensembl,ensembl,noise,2,1,0,MAIT,CD8+ memory/effector T cells (KLRB1+ GZMK+ effector memory T cells),0.65,"{""cell_type"": ""CD8+ memory/effector T cells (KLRB1+ GZMK+ effector memory T cells)"", ""confidence"": 0.65}",end_turn,170,405,,0.00439
hao_cMAIT_noise_4_r0_symbol,symbol,noise,4,0,0,MAIT,T cell (likely CD4+ memory/activated T cell),0.55,"{""cell_type"": ""T cell (likely CD4+ memory/activated T cell)"", ""confidence"": 0.55}",end_turn,136,41,,0.000682
hao_cMAIT_noise_4_r1_symbol,symbol,noise,4,1,0,MAIT,NK cell (or activated NK/T lymphocyte),0.55,"{""cell_type"": ""NK cell (or activated NK/T lymphocyte)"", ""confidence"": 0.55}",end_turn,141,40,,0.000682
hao_cMAIT_noise_2_r2_ensembl,ensembl,noise,2,2,0,MAIT,"CD8+ memory/effector T cells (possibly with NK-like features, e.g., MAIT-like)",0.55,"{""cell_type"": ""CD8+ memory/effector T cells (possibly with NK-like features, e.g., MAIT-like)"", ""confidence"": 0.55}",end_turn,170,417,,0.00451
hao_cMAIT_noise_4_r0_ensembl,ensembl,noise,4,0,0,MAIT,Basophils,0.65,"{""cell_type"": ""Basophils"", ""confidence"": 0.65}",end_turn,170,327,,0.00361
hao_cMAIT_noise_4_r2_symbol,symbol,noise,4,2,0,MAIT,"CD8+ memory/effector T cell (NKT-like, KLRB1+ GZMK+ activated T lymphocyte)",0.6,"```json
{""cell_type"": ""CD8+ memory/effector T cell (NKT-like, KLRB1+ GZMK+ activated T lymphocyte)"", ""confidence"": 0.6}
```",end_turn,138,69,,0.000966
hao_cMAIT_noise_6_r0_symbol,symbol,noise,6,0,0,MAIT,CD8+ effector memory T cell (GZMK+ KLRB1+),0.55,"{""cell_type"": ""CD8+ effector memory T cell (GZMK+ KLRB1+)"", ""confidence"": 0.55}",end_turn,151,47,,0.000772
hao_cMAIT_noise_4_r1_ensembl,ensembl,noise,4,1,0,MAIT,NK cells (Natural Killer cells),0.55,"```json
{""cell_type"": ""NK cells (Natural Killer cells)"", ""confidence"": 0.55}
```",end_turn,170,540,,0.00574
hao_cMAIT_noise_6_r1_symbol,symbol,noise,6,1,0,MAIT,"CD4+ T cell (memory, IL7R-high)",0.5,"{""cell_type"": ""CD4+ T cell (memory, IL7R-high)"", ""confidence"": 0.5}",end_turn,140,40,,0.00068
hao_cMAIT_noise_4_r2_ensembl,ensembl,noise,4,2,0,MAIT,"CD8+ effector memory T cells (GZMK+ Tem), possibly overlapping with NK/NKT features",0.55,"```json
{""cell_type"": ""CD8+ effector memory T cells (GZMK+ Tem), possibly overlapping with NK/NKT features"", ""confidence"": 0.55}
```",end_turn,170,574,,0.00608
hao_cMAIT_noise_6_r2_symbol,symbol,noise,6,2,0,MAIT,Natural Killer (NK) cell,0.6,"```json
{""cell_type"": ""Natural Killer (NK) cell"", ""confidence"": 0.6}
```",end_turn,146,128,,0.001572
hao_cMAIT_noise_6_r1_ensembl,ensembl,noise,6,1,0,MAIT,T lymphocytes (likely naive/memory CD4+ T cells),0.35,"```json
{""cell_type"": ""T lymphocytes (likely naive/memory CD4+ T cells)"", ""confidence"": 0.35}
```",end_turn,170,346,,0.0038
hao_cMAIT_noise_6_r0_ensembl,ensembl,noise,6,0,0,MAIT,CD8+ effector/memory T cells (GZMK+ KLRB1+ subset),0.55,"{""cell_type"": ""CD8+ effector/memory T cells (GZMK+ KLRB1+ subset)"", ""confidence"": 0.55}",end_turn,170,593,,0.00627
hao_cMAIT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,MAIT,"CD8+ memory/effector T cells (CD161+ IL7R+ GZMK+ subset, e.g., MAIT-like or memory CD8 T cells)",0.6,"{""cell_type"": ""CD8+ memory/effector T cells (CD161+ IL7R+ GZMK+ subset, e.g., MAIT-like or memory CD8 T cells)"", ""confidence"": 0.6}",end_turn,138,76,,0.001036
hao_cMAIT_noise_6_r2_ensembl,ensembl,noise,6,2,0,MAIT,NK cell,0.6,"```json
{""cell_type"": ""NK cell"", ""confidence"": 0.6}
```",end_turn,170,249,,0.00283
hao_cMAIT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,MAIT,"CD8+ memory/effector T cell (CD161+ GZMK+ subset, possibly MAIT-like)",0.6,"```json
{""cell_type"": ""CD8+ memory/effector T cell (CD161+ GZMK+ subset, possibly MAIT-like)"", ""confidence"": 0.6}
```",end_turn,138,64,,0.000916
hao_cMAIT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,MAIT,"CD8+ memory T cells (possibly MAIT-like, based on KLRB1/GZMK/IL7R/CD69 expression)",0.6,"{""cell_type"": ""CD8+ memory T cells (possibly MAIT-like, based on KLRB1/GZMK/IL7R/CD69 expression)"", ""confidence"": 0.6}",end_turn,170,416,,0.0045
hao_cNK_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,NK,NK cell (natural killer cell),0.95,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.95}",end_turn,132,33,,0.000594
hao_cMAIT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,MAIT,"CD8+ memory T cells (likely effector memory/MAIT-like, marked by KLRB1, GZMK, IL7R, CD69, CXCR4)",0.6,"{""cell_type"": ""CD8+ memory T cells (likely effector memory/MAIT-like, marked by KLRB1, GZMK, IL7R, CD69, CXCR4)"", ""confidence"": 0.6}",end_turn,170,394,,0.00428
hao_cNK_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,NK,NK cell (natural killer cell),0.85,"```json
{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.85}
```",end_turn,136,38,,0.000652
hao_cNK_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,NK,NK cell (natural killer cell),0.9,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.9}",end_turn,170,310,,0.00344
hao_cNK_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,NK,Cytotoxic NK cell / effector CD8+ T cell (cytotoxic lymphocyte),0.65,"{""cell_type"": ""Cytotoxic NK cell / effector CD8+ T cell (cytotoxic lymphocyte)"", ""confidence"": 0.65}",end_turn,135,57,,0.00084
hao_cNK_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,NK,NK cell (CD56dim CD16+ natural killer cell),0.9,"{""cell_type"": ""NK cell (CD56dim CD16+ natural killer cell)"", ""confidence"": 0.9}",end_turn,170,306,,0.0034
hao_cNK_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,NK,Gamma-delta (γδ) T cells,0.75,"{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.75}",end_turn,140,189,,0.00217
hao_cNK_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,NK,NK cell (Natural Killer cell),0.85,"{""cell_type"": ""NK cell (Natural Killer cell)"", ""confidence"": 0.85}",end_turn,170,377,,0.00411
hao_cNK_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,NK,NK cells (or cytotoxic T cells),0.55,"```json
{""cell_type"": ""NK cells (or cytotoxic T cells)"", ""confidence"": 0.55}
```",end_turn,85,42,,0.00059
hao_cNK_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,NK,NK cell (or cytotoxic T cell),0.6,"{""cell_type"": ""NK cell (or cytotoxic T cell)"", ""confidence"": 0.6}",end_turn,89,96,,0.001138
hao_cNK_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,NK,NK cell (or cytotoxic T cell),0.7,"```json
{""cell_type"": ""NK cell (or cytotoxic T cell)"", ""confidence"": 0.7}
```",end_turn,94,42,,0.000608
hao_cNK_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,NK,"NK cells (cytotoxic lymphocytes, NK/CD8+ T cell)",0.75,"{""cell_type"": ""NK cells (cytotoxic lymphocytes, NK/CD8+ T cell)"", ""confidence"": 0.75}",end_turn,107,135,,0.001564
hao_cNK_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,NK,T lymphocyte (likely CD8+ or CD161+ effector/memory T cell subset),0.65,"```json
{""cell_type"": ""T lymphocyte (likely CD8+ or CD161+ effector/memory T cell subset)"", ""confidence"": 0.65}
```",end_turn,170,502,,0.00536
hao_cNK_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,NK,NK cell (or cytotoxic CD8+ T cell),0.75,"```json
{""cell_type"": ""NK cell (or cytotoxic CD8+ T cell)"", ""confidence"": 0.75}
```",end_turn,104,47,,0.000678
hao_cNK_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,NK,NK cell (natural killer cell),0.95,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.95}",end_turn,132,33,,0.000594
hao_cNK_noise_0_r0_symbol,symbol,noise,0,0,0,NK,NK cell (natural killer cell),0.95,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.95}",end_turn,132,33,,0.000594
hao_cNK_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,NK,NK cells (natural killer cells),0.95,"{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.95}",end_turn,170,345,,0.00379
hao_cNK_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,NK,CD8+ cytotoxic T cells (or NK-like/NKT cells),0.75,"```json
{""cell_type"": ""CD8+ cytotoxic T cells (or NK-like/NKT cells)"", ""confidence"": 0.75}
```

**Reasoning:** The marker genes correspond to:
- **NKG7** (ENSG00000105374) – cytotoxic granule-associated protein
- **PRF1** (ENSG00000180644) – Perforin, cytolytic effector molecule
- **CST7** (ENSG00000077984) – Cystatin F, expressed in cytotoxic lymphocytes
- **KLRD1** (ENSG00000134539) – CD94, NK/cytotoxic T cell marker
- **CD3D** (ENSG00000198821) – T cell receptor complex component, confirms T cell lineage

The combination of CD3D (T cell lineage marker) with strong cytotoxic/NK-associated genes (NKG7, PRF1, CST7, KLRD1) strongly suggests this cluster represents **cytotoxic CD8+ T cells**, potentially with an NK-like or effector/memory phenotype. If CD3D were absent, this signature would instead point to NK cells specifically.",end_turn,125,690,,0.00715
hao_cNK_noise_2_r0_symbol,symbol,noise,2,0,0,NK,NK cell,0.9,"{""cell_type"": ""NK cell"", ""confidence"": 0.9}",end_turn,136,25,,0.000522
hao_cNK_noise_0_r0_ensembl,ensembl,noise,0,0,0,NK,NK cells (natural killer cells),0.9,"{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.9}",end_turn,170,384,,0.00418
hao_cNK_noise_2_r1_symbol,symbol,noise,2,1,0,NK,NK cell,0.9,"{""cell_type"": ""NK cell"", ""confidence"": 0.9}",end_turn,133,25,,0.000516
hao_cNK_noise_2_r0_ensembl,ensembl,noise,2,0,0,NK,NK cells (natural killer cells),0.9,"{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.9}",end_turn,170,407,,0.00441
hao_cNK_noise_2_r2_symbol,symbol,noise,2,2,0,NK,NK cell (Natural Killer cell),0.9,"```json
{""cell_type"": ""NK cell (Natural Killer cell)"", ""confidence"": 0.9}
```",end_turn,137,40,,0.000674
hao_cNK_noise_2_r1_ensembl,ensembl,noise,2,1,0,NK,NK cell (natural killer cell),0.95,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.95}",end_turn,170,302,,0.00336
hao_cNK_noise_4_r0_symbol,symbol,noise,4,0,0,NK,NK cell (CD56dim cytotoxic natural killer cell),0.85,"{""cell_type"": ""NK cell (CD56dim cytotoxic natural killer cell)"", ""confidence"": 0.85}",end_turn,143,44,,0.000726
hao_cNK_noise_4_r1_symbol,symbol,noise,4,1,0,NK,NK cell,0.9,"{""cell_type"": ""NK cell"", ""confidence"": 0.9}",end_turn,146,25,,0.000542
hao_cNK_noise_2_r2_ensembl,ensembl,noise,2,2,0,NK,NK cells (cytotoxic natural killer cells),0.85,"{""cell_type"": ""NK cells (cytotoxic natural killer cells)"", ""confidence"": 0.85}",end_turn,170,515,,0.00549
hao_cNK_noise_4_r2_symbol,symbol,noise,4,2,0,NK,NK cell,0.9,"{""cell_type"": ""NK cell"", ""confidence"": 0.9}",end_turn,135,25,,0.00052
hao_cNK_noise_4_r0_ensembl,ensembl,noise,4,0,0,NK,NK cells (natural killer cells),0.75,"{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.75}",end_turn,170,426,,0.0046
hao_cNK_noise_6_r0_symbol,symbol,noise,6,0,0,NK,NK cell,0.7,"{""cell_type"": ""NK cell"", ""confidence"": 0.7}",end_turn,139,25,,0.000528
hao_cNK_noise_4_r1_ensembl,ensembl,noise,4,1,0,NK,Natural Killer (NK) cells,0.9,"{""cell_type"": ""Natural Killer (NK) cells"", ""confidence"": 0.9}",end_turn,170,282,,0.00316
hao_cNK_noise_4_r2_ensembl,ensembl,noise,4,2,0,NK,Natural Killer (NK) cells,0.93,"{""cell_type"": ""Natural Killer (NK) cells"", ""confidence"": 0.93}",end_turn,170,440,,0.00474
hao_cNK_noise_6_r1_symbol,symbol,noise,6,1,0,NK,NK cell,0.9,"{""cell_type"": ""NK cell"", ""confidence"": 0.9}",end_turn,147,25,,0.000544
hao_cNK_noise_6_r2_symbol,symbol,noise,6,2,0,NK,"NK cell (cytotoxic, CD56dim-like)",0.65,"```json
{""cell_type"": ""NK cell (cytotoxic, CD56dim-like)"", ""confidence"": 0.65}
```",end_turn,140,46,,0.00074
hao_cNK_noise_6_r0_ensembl,ensembl,noise,6,0,0,NK,NK cells (Natural Killer cells),0.85,"{""cell_type"": ""NK cells (Natural Killer cells)"", ""confidence"": 0.85}

The gene set includes classic cytotoxic lymphocyte/NK cell markers: PRF1 (perforin), KLRD1 (CD94), KLRB1 (CD161), GZMB (granzyme B), and CTSW (cathepsin W) — a signature strongly associated with NK cells (and to a lesser extent cytotoxic T cells) in PBMC data.",end_turn,170,637,,0.00671
hao_cNK_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,NK,"NK cell (natural killer cell, cytotoxic)",0.95,"{""cell_type"": ""NK cell (natural killer cell, cytotoxic)"", ""confidence"": 0.95}",end_turn,132,40,,0.000664
hao_cNK_noise_6_r2_ensembl,ensembl,noise,6,2,0,NK,Cytotoxic NK/CD8+ T cell (cytotoxic lymphocyte),0.7,"{""cell_type"": ""Cytotoxic NK/CD8+ T cell (cytotoxic lymphocyte)"", ""confidence"": 0.7}",end_turn,170,394,,0.00428
hao_cNK_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,NK,NK cell (CD56dim/cytotoxic natural killer cell),0.92,"{""cell_type"": ""NK cell (CD56dim/cytotoxic natural killer cell)"", ""confidence"": 0.92}",end_turn,132,45,,0.000714
hao_cNK_noise_6_r1_ensembl,ensembl,noise,6,1,0,NK,NK cells,0.9,"{""cell_type"": ""NK cells"", ""confidence"": 0.9}",end_turn,170,310,,0.00344
hao_cNK-Proliferating_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,NK Proliferating,Proliferating NK/T cells (cycling lymphocytes with cytotoxic phenotype),0.65,"```json
{""cell_type"": ""Proliferating NK/T cells (cycling lymphocytes with cytotoxic phenotype)"", ""confidence"": 0.65}
```",end_turn,135,59,,0.00086
hao_cNK_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,NK,CD8+ cytotoxic T cells / NK-like effector lymphocytes,0.72,"```json
{""cell_type"": ""CD8+ cytotoxic T cells / NK-like effector lymphocytes"", ""confidence"": 0.72}
```",end_turn,170,514,,0.00548
