model,id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,normalized,score,strict
gemini-3.8-flash,pbmc_c5_n_genes_10_r0_symbol,symbol,n_genes,10,0,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.95
}
```",stop,81,523,491.0,0.002022,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,109,1044,1014.0,0.00399675,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_n_genes_5_r0_symbol,symbol,n_genes,5,0,FCGR3A Monocytes,Non-classical monocyte,0.95,"```json
{""cell_type"": ""Non-classical monocyte"", ""confidence"": 0.95}
```",stop,62,461,435.0,0.00177525,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,FCGR3A Monocytes,B cell,0.85,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",stop,53,3859,3836.0,0.014511,B cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,863,833.0,0.0033705,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_0_r0_symbol,symbol,noise,0,0,FCGR3A Monocytes,,,,error,0,0,0.0,0.0,no answer,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_2_r0_symbol,symbol,noise,2,0,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{""cell_type"": ""non-classical monocyte"", ""confidence"": 0.95}
```",stop,84,496,470.0,0.001923,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_0_r0_ensembl,ensembl,noise,0,0,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,180,988,958.0,0.00384,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_2_r0_ensembl,ensembl,noise,2,0,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,704,674.0,0.00277425,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_2_r1_symbol,symbol,noise,2,1,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.95
}
```",stop,82,608,576.0,0.0023415,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_2_r2_symbol,symbol,noise,2,2,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{""cell_type"": ""non-classical monocyte"", ""confidence"": 0.95}
```",stop,84,499,473.0,0.00193425,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_2_r1_ensembl,ensembl,noise,2,1,FCGR3A Monocytes,monocyte,0.95,"```json
{""cell_type"": ""monocyte"", ""confidence"": 0.95}
```",stop,179,1120,1097.0,0.00433425,Monocytes (unspecified),0.5,0.0
gemini-3.8-flash,pbmc_c5_noise_4_r0_symbol,symbol,noise,4,0,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.95
}
```",stop,87,476,444.0,0.00185025,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_2_r2_ensembl,ensembl,noise,2,2,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,993,963.0,0.003858,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_4_r0_ensembl,ensembl,noise,4,0,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,180,1359,1329.0,0.00523125,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_4_r1_symbol,symbol,noise,4,1,FCGR3A Monocytes,non-classical monocyte,0.9,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.9
}
```",stop,85,409,378.0,0.0015975,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_4_r2_symbol,symbol,noise,4,2,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.95
}
```",stop,90,520,488.0,0.0020175,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_4_r1_ensembl,ensembl,noise,4,1,FCGR3A Monocytes,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1109,1079.0,0.004293,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_6_r0_symbol,symbol,noise,6,0,FCGR3A Monocytes,Monocyte,0.95,"```json
{""cell_type"": ""Monocyte"", ""confidence"": 0.95}
```",stop,87,438,415.0,0.00170775,Monocytes (unspecified),0.5,0.0
gemini-3.8-flash,pbmc_c5_noise_4_r2_ensembl,ensembl,noise,4,2,FCGR3A Monocytes,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1874,1843.0,0.00716175,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c5_noise_6_r2_symbol,symbol,noise,6,2,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{""cell_type"": ""non-classical monocyte"", ""confidence"": 0.95}
```",stop,85,635,609.0,0.002445,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c5_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.95
}
```",stop,81,369,337.0,0.0014445,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c6_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,607,577.0,0.0024105,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c5_noise_6_r1_ensembl,ensembl,noise,6,1,FCGR3A Monocytes,non-classical monocyte,0.95,"```json
{
  ""cell_type"": ""non-classical monocyte"",
  ""confidence"": 0.95
}
```",stop,180,2074,2042.0,0.0079125,FCGR3A Monocytes,1.0,1.0
gemini-3.8-flash,pbmc_c6_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Dendritic cells,conventional dendritic cell type 2 (cDC2),0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell type 2 (cDC2)"",
  ""confidence"": 0.95
}
```",stop,82,658,621.0,0.002529,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,90,401,371.0,0.00157125,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Dendritic cells,Monocyte,0.95,"```json
{""cell_type"": ""Monocyte"", ""confidence"": 0.95}
```",stop,80,706,683.0,0.0027075,Monocytes (unspecified),0.0,0.0
gemini-3.8-flash,pbmc_c6_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Dendritic cells,monocyte,0.95,"```json
{
  ""cell_type"": ""monocyte"",
  ""confidence"": 0.95
}
```",stop,78,417,388.0,0.00162225,Monocytes (unspecified),0.0,0.0
gemini-3.8-flash,pbmc_c6_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,2404,2373.0,0.00914925,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Dendritic cells,monocyte,0.95,"```json
{
  ""cell_type"": ""monocyte"",
  ""confidence"": 0.95
}
```",stop,180,2128,2099.0,0.008115,Monocytes (unspecified),0.0,0.0
gemini-3.8-flash,pbmc_c6_n_genes_3_r0_symbol,symbol,n_genes,3,0,Dendritic cells,Dendritic cell,0.95,"```json
{
  ""cell_type"": ""Dendritic cell"",
  ""confidence"": 0.95
}
```",stop,55,645,614.0,0.00246,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_n_genes_10_r0_symbol,symbol,n_genes,10,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,89,357,327.0,0.0014055,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Dendritic cells,Dendritic cell,0.85,"```json
{
  ""cell_type"": ""Dendritic cell"",
  ""confidence"": 0.85
}
```",stop,81,1732,1701.0,0.00655575,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Dendritic cells,B cell,0.5,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.5}
```",stop,54,2854,2832.0,0.010743,B cells,0.0,0.0
gemini-3.8-flash,pbmc_c6_n_genes_5_r0_symbol,symbol,n_genes,5,0,Dendritic cells,Dendritic cell,0.85,"```json
{
  ""cell_type"": ""Dendritic cell"",
  ""confidence"": 0.85
}
```",stop,65,1277,1246.0,0.0048375,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1040,1010.0,0.00403425,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_2_r0_symbol,symbol,noise,2,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{""cell_type"": ""conventional dendritic cell"", ""confidence"": 0.95}
```",stop,88,345,321.0,0.00135975,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_0_r0_ensembl,ensembl,noise,0,0,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1107,1076.0,0.0042855,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_0_r0_symbol,symbol,noise,0,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{""cell_type"": ""conventional dendritic cell"", ""confidence"": 0.95}
```",stop,90,524,500.0,0.0020325,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_2_r1_symbol,symbol,noise,2,1,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,88,310,280.0,0.0012285,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_2_r0_ensembl,ensembl,noise,2,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1141,1111.0,0.004413,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_2_r1_ensembl,ensembl,noise,2,1,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,180,1421,1391.0,0.00546375,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_2_r2_symbol,symbol,noise,2,2,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,86,392,361.0,0.0015345,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_2_r2_ensembl,ensembl,noise,2,2,Dendritic cells,Dendritic cell,0.98,"```json
{
  ""cell_type"": ""Dendritic cell"",
  ""confidence"": 0.98
}
```",stop,179,1471,1440.0,0.0056505,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_4_r1_symbol,symbol,noise,4,1,Dendritic cells,dendritic cell,0.95,"```json
{""cell_type"": ""dendritic cell"", ""confidence"": 0.95}
```",stop,86,510,485.0,0.001977,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_4_r0_symbol,symbol,noise,4,0,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,88,340,310.0,0.001341,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_4_r2_symbol,symbol,noise,4,2,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,85,485,455.0,0.0018825,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_4_r1_ensembl,ensembl,noise,4,1,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1548,1517.0,0.00593925,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_4_r2_ensembl,ensembl,noise,4,2,Dendritic cells,conventional dendritic cell,0.95,"```json
{
  ""cell_type"": ""conventional dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,829,799.0,0.003243,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_6_r0_ensembl,ensembl,noise,6,0,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,2157,2126.0,0.008223,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_6_r0_symbol,symbol,noise,6,0,Dendritic cells,Dendritic cell,0.92,"```json
{""cell_type"": ""Dendritic cell"", ""confidence"": 0.92}
```",stop,91,1530,1505.0,0.00580575,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_6_r2_symbol,symbol,noise,6,2,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,89,497,466.0,0.0019305,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_6_r1_symbol,symbol,noise,6,1,Dendritic cells,dendritic cell,0.9,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.9
}
```",stop,87,1874,1844.0,0.00709275,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_noise_6_r1_ensembl,ensembl,noise,6,1,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1868,1837.0,0.00713925,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c6_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,Dendritic cells,dendritic cell,0.95,"```json
{
  ""cell_type"": ""dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,851,820.0,0.0033255,Dendritic cells,1.0,1.0
gemini-3.8-flash,pbmc_c7_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Megakaryocytes,,,,error,0,0,0.0,0.0,no answer,0.0,0.0
gemini-3.8-flash,pbmc_c7_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Megakaryocytes,platelet,0.95,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.95
}
```",stop,81,670,641.0,0.00257325,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_1_r0_symbol,symbol,n_genes,1,0,Megakaryocytes,Platelet,0.99,"```json
{""cell_type"": ""Platelet"", ""confidence"": 0.99}
```",stop,42,319,296.0,0.00122775,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Megakaryocytes,Platelet,0.98,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.98
}
```",stop,88,463,434.0,0.00180225,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_5_r0_symbol,symbol,n_genes,5,0,Megakaryocytes,Platelet,0.99,"```json
{""cell_type"": ""Platelet"", ""confidence"": 0.99}
```",stop,56,391,368.0,0.00150825,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_3_r0_symbol,symbol,n_genes,3,0,Megakaryocytes,Platelet,0.99,"```json
{""cell_type"": ""Platelet"", ""confidence"": 0.99}
```",stop,51,324,301.0,0.00125325,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_10_r0_symbol,symbol,n_genes,10,0,Megakaryocytes,platelets,0.99,"```json
{
  ""cell_type"": ""platelets"",
  ""confidence"": 0.99
}
```",stop,75,413,384.0,0.001605,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Megakaryocytes,platelet,0.98,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.98
}
```",stop,82,1112,1083.0,0.0042315,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Megakaryocytes,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,110,807,778.0,0.00310875,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Megakaryocytes,Neutrophil,0.95,"```json
{
  ""cell_type"": ""Neutrophil"",
  ""confidence"": 0.95
}
```",stop,179,1227,1197.0,0.0047355,other,0.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r0_symbol,symbol,noise,2,0,Megakaryocytes,Platelets,0.99,"```json
{
  ""cell_type"": ""Platelets"",
  ""confidence"": 0.99
}
```",stop,85,449,420.0,0.0017475,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_0_r0_symbol,symbol,noise,0,0,Megakaryocytes,Platelets,0.99,"```json
{""cell_type"": ""Platelets"", ""confidence"": 0.99}
```",stop,76,373,350.0,0.00145575,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_0_r0_ensembl,ensembl,noise,0,0,Megakaryocytes,mature dendritic cell,0.95,"```json
{
  ""cell_type"": ""mature dendritic cell"",
  ""confidence"": 0.95
}
```",stop,179,1519,1489.0,0.0058305,Dendritic cells,0.0,0.0
gemini-3.8-flash,pbmc_c7_noise_2_r1_symbol,symbol,noise,2,1,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,76,237,208.0,0.00094575,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_2_r0_ensembl,ensembl,noise,2,0,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,179,1088,1065.0,0.00421425,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_2_r2_symbol,symbol,noise,2,2,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,74,396,373.0,0.0015405,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_2_r1_ensembl,ensembl,noise,2,1,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,179,1115,1086.0,0.0043155,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_2_r2_ensembl,ensembl,noise,2,2,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,179,573,544.0,0.002283,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_4_r0_ensembl,ensembl,noise,4,0,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,179,595,566.0,0.0023655,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_4_r1_symbol,symbol,noise,4,1,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,83,330,307.0,0.00129975,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_6_r0_symbol,symbol,noise,6,0,Megakaryocytes,platelet,0.95,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.95
}
```",stop,88,461,432.0,0.00179475,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_6_r0_ensembl,ensembl,noise,6,0,Megakaryocytes,platelet,0.98,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.98}
```",stop,179,769,746.0,0.003018,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_4_r1_ensembl,ensembl,noise,4,1,Megakaryocytes,platelet,0.99,"```json
{""cell_type"": ""platelet"", ""confidence"": 0.99}
```",stop,180,811,788.0,0.00317625,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_6_r2_symbol,symbol,noise,6,2,Megakaryocytes,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,89,215,186.0,0.000873,Megakaryocytes,1.0,1.0
gemini-3.8-flash,pbmc_c7_noise_6_r1_ensembl,ensembl,noise,6,1,Megakaryocytes,Natural killer cell,0.95,"```json
{
  ""cell_type"": ""Natural killer cell"",
  ""confidence"": 0.95
}
```",stop,179,1325,1295.0,0.005103,NK cells,0.0,0.0
gemini-3.8-flash,pbmc_c7_noise_6_r2_ensembl,ensembl,noise,6,2,Megakaryocytes,Platelet,0.98,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.98
}
```",stop,179,1434,1405.0,0.00551175,Megakaryocytes,1.0,1.0
gpt-5.6-terra,pbmc_c0_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,CD8 T cells,Cytotoxic CD8+ T cell,0.87,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.87}",stop,80,93,68.0,0.001276,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,CD8 T cells,GZMK+ CD8 effector memory T cell,0.86,"{""cell_type"":""GZMK+ CD8 effector memory T cell"",""confidence"":0.86}",stop,82,121,93.0,0.001616,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,CD8 T cells,Natural killer (NK) cell,0.86,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.86}",stop,113,539,516.0,0.006694,NK cells,0.0,0.0
gpt-5.6-terra,pbmc_c0_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,CD8 T cells,CD8+ cytotoxic T cell,0.97,"{""cell_type"":""CD8+ cytotoxic T cell"",""confidence"":0.97}",stop,83,73,49.0,0.001042,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,CD8 T cells,CD8+ effector memory T cell,0.88,"{""cell_type"":""CD8+ effector memory T cell"",""confidence"":0.88}",stop,113,353,328.0,0.004462,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,CD8 T cells,T cell,0.82,"{""cell_type"":""T cell"",""confidence"":0.82}",stop,86,193,174.0,0.002488,T cells (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c0_n_genes_1_r0_symbol,symbol,n_genes,1,0,CD8 T cells,cytotoxic lymphocyte (NK/CD8 T cell),0.4,"{""cell_type"":""cytotoxic lymphocyte (NK/CD8 T cell)"",""confidence"":0.4}",stop,47,163,134.0,0.00205,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_n_genes_3_r0_symbol,symbol,n_genes,3,0,CD8 T cells,NK cell,0.72,"{""cell_type"":""NK cell"",""confidence"":0.72}",stop,55,99,80.0,0.001298,NK cells,0.0,0.0
gpt-5.6-terra,pbmc_c0_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,CD8 T cells,cytotoxic CD8 T cell,0.86,"{""cell_type"":""cytotoxic CD8 T cell"",""confidence"":0.86}",stop,113,909,885.0,0.011134,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,CD8 T cells,NK cell,0.92,"{""cell_type"":""NK cell"",""confidence"":0.92}",stop,64,242,223.0,0.003032,NK cells,0.0,0.0
gpt-5.6-terra,pbmc_c0_n_genes_5_r0_symbol,symbol,n_genes,5,0,CD8 T cells,NK cell,0.72,"{""cell_type"":""NK cell"",""confidence"":0.72}",stop,61,131,112.0,0.001694,NK cells,0.0,0.0
gpt-5.6-terra,pbmc_c0_n_genes_10_r0_symbol,symbol,n_genes,10,0,CD8 T cells,Cytotoxic CD8+ T cell,0.92,"{""cell_type"":""Cytotoxic CD8+ T cell"",""confidence"":0.92}",stop,80,84,59.0,0.001168,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,CD8 T cells,NK cell,0.78,"{""cell_type"":""NK cell"",""confidence"":0.78}",stop,78,376,357.0,0.004668,NK cells,0.0,0.0
gpt-5.6-terra,pbmc_c0_noise_0_r0_symbol,symbol,noise,0,0,CD8 T cells,cytotoxic CD8+ T cell,0.9,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.9}",stop,80,85,60.0,0.00118,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,CD8 T cells,cytotoxic T cell (CD8-like),0.88,"{""cell_type"":""cytotoxic T cell (CD8-like)"",""confidence"":0.88}",stop,113,391,364.0,0.004918,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_noise_0_r0_ensembl,ensembl,noise,0,0,CD8 T cells,cytotoxic T cell,0.9,"{""cell_type"":""cytotoxic T cell"",""confidence"":0.9}",stop,113,296,274.0,0.003778,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_noise_2_r0_symbol,symbol,noise,2,0,CD8 T cells,cytotoxic CD8+ T cell,0.88,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.88}",stop,79,91,66.0,0.00125,CD8 T cells,1.0,1.0
gpt-5.6-terra,pbmc_c0_noise_2_r1_symbol,symbol,noise,2,1,CD8 T cells,cytotoxic CD8+ T cell,0.72,"{""cell_type"":""cytotoxic CD8+ T cell"",""confidence"":0.72}",stop,82,176,151.0,0.002276,CD8 T cells,1.0,1.0
