id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_cILC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,ILC,"Gamma delta T cell (likely a naive/resting subset, based on TRGC1 plus TCF7/GPR183/CCND2/KIT)",0.55,"```json
{""cell_type"": ""Gamma delta T cell (likely a naive/resting subset, based on TRGC1 plus TCF7/GPR183/CCND2/KIT)"", ""confidence"": 0.55}
```",ok,6649,911,,0.022408,2,3,11.1
hao_cILC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,ILC,CD4+ T cell (central memory/naive-like subset),0.55,"```json
{""cell_type"": ""CD4+ T cell (central memory/naive-like subset)"", ""confidence"": 0.55}
```

**Reasoning:** The top markers are dominated by T-cell–associated genes: **TCF7** (a canonical naive/stem-like T-cell transcription factor, top-ranked in naive CD4+/CD8+ T cells), **GPR183/EBI2** (enriched in effector/memory CD4+ T cells), **ITGB1** (effector/memory CD4+ T cell marker), **CDC14A** and **EEF1A1** (also seen in memory CD4+ T cells), **CCND2** (regulatory T cell), and **TARP** (derived from the unrearranged TCR-γ locus, a T-lineage–specific transcript). KIT and CD63, which could suggest mast cells/basophils, appear only at low ranks and are likely incidental. Overall, the gene signature is most consistent with a T-lymphocyte population with a naive-to-central-memory CD4+ phenotype, though the exact subset (naive vs. central memory) is not fully resolved by these markers alone.",ok,9048,1997,,0.038066,2,3,25.3
hao_cILC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,ILC,Memory CD4+ T cell,0.4,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.4}",ok,2347,180,,0.006494,2,2,5.3
hao_cILC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,ILC,Memory CD4+ T cell,0.4,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.4}",ok,2358,178,,0.006496,2,2,5.1
hao_cILC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,ILC,Memory CD4+ T cell,0.55,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.55}",ok,2711,132,,0.006742,1,2,3.6
hao_cILC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,ILC,Memory CD4+ T cell,0.6,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}",ok,5310,589,,0.01651,2,3,10.1
hao_cILC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,ILC,Memory CD4+ T cell,0.55,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.55}",ok,2844,152,,0.007208,1,2,5.9
hao_cILC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,ILC,Memory CD4+ T cell (KLRB1+ Th17-like subset),0.6,"{""cell_type"": ""Memory CD4+ T cell (KLRB1+ Th17-like subset)"", ""confidence"": 0.6}",ok,6241,862,,0.021102,2,3,12.5
hao_cILC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,ILC,"CD4+ memory T cell (Th2-skewed, possibly regulatory-like) - activated helper T cell subset",0.55,"{""cell_type"": ""CD4+ memory T cell (Th2-skewed, possibly regulatory-like) - activated helper T cell subset"", ""confidence"": 0.55}",ok,991,389,,0.005872,0,1,4.9
hao_cILC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,ILC,Memory CD4+ T cell,0.65,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.65}",ok,5974,356,,0.015508,2,2,5.8
hao_cILC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,ILC,Memory CD4+ T cell,0.7,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.7}",ok,4035,319,,0.01126,1,2,5.1
hao_cILC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,ILC,CD4+ memory T cell (helper/regulatory phenotype),0.6,"```json
{""cell_type"": ""CD4+ memory T cell (helper/regulatory phenotype)"", ""confidence"": 0.6}
```",ok,4032,631,,0.014374,1,2,9.1
hao_cILC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,ILC,Memory CD4+ T cell,0.65,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.65}",ok,3974,266,,0.010608,1,2,4.9
hao_cILC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,ILC,Memory CD4+ T cell,0.6,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}",ok,6205,617,,0.01858,2,2,8.2
hao_cMAIT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,MAIT,Mucosa-associated invariant T (MAIT) cell,0.72,"{""cell_type"": ""Mucosa-associated invariant T (MAIT) cell"", ""confidence"": 0.72}",ok,4298,183,,0.010426,1,2,4.0
hao_cMAIT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,MAIT,Effector memory CD8+ T cell (GZMK+ CD161+),0.65,"Based on the marker combination (KLRB1/CD161, IL7R, GZMK, DUSP2, CD69, NCR3, CXCR4), this cluster shows strong convergence on effector-memory-like CD8+ T cells with cytotoxic (granzyme K) and CD161 expression — consistent with GZMK+ effector-memory CD8 T cells (a subset closely resembling MAIT/CD8+ Tem cells).

```json
{""cell_type"": ""Effector memory CD8+ T cell (GZMK+ CD161+)"", ""confidence"": 0.65}
```",ok,9508,977,,0.028786,2,3,15.9
hao_cMAIT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell,0.85,"{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell"", ""confidence"": 0.85}",ok,4314,238,,0.011008,1,2,4.4
hao_cMAIT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell,0.8,"Based on the marker profile — SLC4A10 (a hallmark, highly specific MAIT cell marker), KLRG1, GZMA, IL32, CD3E, HCST, RORA (a key MAIT transcription factor), SPOCK2, BTG1, and LYAR — this cluster corresponds to **Mucosal-associated invariant T (MAIT) cells**, a subset of CD3+ T cells within PBMCs characterized by SLC4A10 and RORA expression along with cytotoxic/NK-like markers (GZMA, KLRG1).

```json
{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell"", ""confidence"": 0.8}
```",ok,8009,831,,0.024328,2,3,13.8
hao_cMAIT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,MAIT,Cytotoxic/Effector memory CD8+ T cell (CCL5/NKG7/CST7-high effector CD8+ T cell),0.72,"{""cell_type"": ""Cytotoxic/Effector memory CD8+ T cell (CCL5/NKG7/CST7-high effector CD8+ T cell)"", ""confidence"": 0.72}",ok,4289,308,,0.011658,1,2,5.3
hao_cMAIT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,MAIT,Cytotoxic/Effector CD8+ Memory T cell,0.75,"{""cell_type"": ""Cytotoxic/Effector CD8+ Memory T cell"", ""confidence"": 0.75}",ok,6157,564,,0.017954,2,2,9.9
hao_cMAIT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,MAIT,Memory CD8+ T cell (effector/cytotoxic memory T cell),0.6,"{""cell_type"": ""Memory CD8+ T cell (effector/cytotoxic memory T cell)"", ""confidence"": 0.6}",ok,3537,421,,0.011284,1,2,6.1
hao_cMAIT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,MAIT,Effector/memory T cell (cytotoxic CD8+ or CD4+ effector T cell),0.6,"{""cell_type"": ""Effector/memory T cell (cytotoxic CD8+ or CD4+ effector T cell)"", ""confidence"": 0.6}",ok,7843,529,,0.020976,2,3,10.6
hao_cMAIT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,MAIT,Mucosa-associated invariant T (MAIT) cell,0.4,"{""cell_type"": ""Mucosa-associated invariant T (MAIT) cell"", ""confidence"": 0.4}",ok,2532,170,,0.006764,1,2,3.3
hao_cMAIT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,MAIT,Mucosa-associated invariant T (MAIT) cell,0.55,"```json
{""cell_type"": ""Mucosa-associated invariant T (MAIT) cell"", ""confidence"": 0.55}
```",ok,2818,199,,0.007626,2,2,5.7
hao_cMAIT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,MAIT,"CD8+ effector/memory T cell (GZMK+ memory CD8 T cell, MAIT-like)",0.6,"{""cell_type"": ""CD8+ effector/memory T cell (GZMK+ memory CD8 T cell, MAIT-like)"", ""confidence"": 0.6}",ok,3507,195,,0.008964,1,2,4.2
hao_cMAIT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,MAIT,"CD8+ memory/effector T cell (KLRB1+ IL7R+ GZMK+, MAIT-like/CD8 memory T cell)",0.6,"{""cell_type"": ""CD8+ memory/effector T cell (KLRB1+ IL7R+ GZMK+, MAIT-like/CD8 memory T cell)"", ""confidence"": 0.6}",ok,2620,221,,0.00745,1,2,6.0
hao_cMAIT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,MAIT,"Effector memory CD8+ T cell (GZMK+ memory T cell, MAIT-like)",0.6,"{""cell_type"": ""Effector memory CD8+ T cell (GZMK+ memory T cell, MAIT-like)"", ""confidence"": 0.6}",ok,3684,166,,0.009028,1,2,4.3
hao_cMAIT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,MAIT,CD8+ effector memory T cell (GZMK+ memory T cell),0.65,"{""cell_type"": ""CD8+ effector memory T cell (GZMK+ memory T cell)"", ""confidence"": 0.65}",ok,4817,265,,0.012284,2,2,6.3
hao_cMAIT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell,0.65,"Based on the marker profile (KLRB1/CD161, IL7R, GZMK, NCR3, CD69, DUSP2, CXCR4), this strongly aligns with a memory/effector T cell population bearing innate-like features — most consistent with **Mucosal-Associated Invariant T (MAIT) cells**, which characteristically co-express high KLRB1 (CD161), IL7R, GZMK, and NCR3 (NKp30), along with activation/tissue-residency markers CD69 and CXCR4.

```json
{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell"", ""confidence"": 0.65}
```",ok,4390,572,,0.0145,1,2,7.7
hao_cMAIT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,MAIT,"CD8+ memory/effector T cells (GZMK+ subset, possibly MAIT-like)",0.6,"Based on this combination — KLRB1, IL7R, GZMK, CD69, DUSP2, CXCR4, NCR3 — this signature strongly matches memory/effector CD8+ T cells (or CD8+ memory-like T cells with NK-like features, MAIT-associated markers like KLRB1). GZMK+IL7R+KLRB1 is a classic signature of CD8+ memory/effector T cells (often called ""GZMK+ CD8 T cells"" or MAIT-like cells).

```json
{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ subset, possibly MAIT-like)"", ""confidence"": 0.6}
```",ok,4210,585,,0.01427,1,2,9.3
hao_cMAIT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell,0.65,"{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell"", ""confidence"": 0.65}",ok,4476,261,,0.011562,1,2,5.1
hao_cMAIT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell / GZMK+ effector memory T cell,0.6,"{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell / GZMK+ effector memory T cell"", ""confidence"": 0.6}",ok,6392,617,,0.018954,2,2,9.9
hao_cNK_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,NK,"Natural killer (NK) cell, likely CD56dim CD16+ subset",0.9,"{""cell_type"": ""Natural killer (NK) cell, likely CD56dim CD16+ subset"", ""confidence"": 0.9}",ok,5291,229,,0.012872,1,2,4.0
hao_cNK_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,NK,Natural Killer (NK) cell,0.9,"{""cell_type"": ""Natural Killer (NK) cell"", ""confidence"": 0.9}",ok,4206,538,,0.013792,1,2,7.9
hao_cNK_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,NK,CD56dim CD16+ Natural Killer (NK) cell,0.9,"{""cell_type"": ""CD56dim CD16+ Natural Killer (NK) cell"", ""confidence"": 0.9}",ok,3199,215,,0.008548,1,2,4.5
hao_cNK_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,NK,NK cell (CD16+ natural killer cell),0.85,"These markers (SPON2, CTSW, FCGR3A/CD16, GZMM, CD7, CLIC3, HOPX) are classic NK cell / cytotoxic lymphocyte markers, with FCGR3A (CD16) and GZMM being especially characteristic of NK cells.

```json
{""cell_type"": ""NK cell (CD16+ natural killer cell)"", ""confidence"": 0.85}
```",ok,3919,410,,0.011938,1,2,6.9
hao_cNK_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,NK,Effector/Cytotoxic CD8+ T cell (with NK-like features),0.6,"{""cell_type"": ""Effector/Cytotoxic CD8+ T cell (with NK-like features)"", ""confidence"": 0.6}",ok,3579,245,,0.009608,1,2,4.8
hao_cNK_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,NK,NK cell (natural killer cell),0.85,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.85}",ok,4030,243,,0.01049,1,2,5.4
hao_cNK_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,NK,Gamma delta T cell,0.75,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.75}",ok,3023,226,,0.008306,1,2,4.9
hao_cNK_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,NK,Gamma delta T cell,0.6,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.6}",ok,8305,705,,0.02366,2,3,11.6
hao_cNK_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,NK,Natural killer (NK) cell,0.6,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.6}",ok,2397,138,,0.006174,1,2,3.9
hao_cNK_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,NK,Natural killer (NK) cell,0.7,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.7}",ok,2647,209,,0.007384,2,2,4.8
hao_cNK_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,NK,Natural killer (NK) cell,0.8,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.8}",ok,3441,156,,0.008442,1,2,3.9
hao_cNK_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,NK,NK cells (or cytotoxic CD8+ T/NK cells),0.8,"{""cell_type"": ""NK cells (or cytotoxic CD8+ T/NK cells)"", ""confidence"": 0.8}",ok,3008,297,,0.008986,1,2,6.6
hao_cNK_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,NK,CD56dim CD16+ Natural Killer (NK) cell,0.9,"{""cell_type"": ""CD56dim CD16+ Natural Killer (NK) cell"", ""confidence"": 0.9}",ok,5106,164,,0.011852,1,2,4.0
hao_cNK_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,NK,Natural Killer (NK) cell,0.93,"{""cell_type"": ""Natural Killer (NK) cell"", ""confidence"": 0.93}",ok,4091,423,,0.012412,1,2,7.3
hao_cNK_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,NK,CD56dim CD16+ Natural Killer (NK) cell,0.85,"{""cell_type"": ""CD56dim CD16+ Natural Killer (NK) cell"", ""confidence"": 0.85}",ok,5221,165,,0.012092,1,2,3.9
hao_cNK_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,NK,Natural killer (NK) cell,0.92,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.92}",ok,4167,498,,0.013314,1,2,6.8
hao_cNK-Proliferating_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,NK Proliferating,Proliferating NK/cytotoxic T lymphocyte (cycling cytotoxic lymphocyte),0.65,"{""cell_type"": ""Proliferating NK/cytotoxic T lymphocyte (cycling cytotoxic lymphocyte)"", ""confidence"": 0.65}",ok,3649,316,,0.010458,1,2,5.3
hao_cNK-Proliferating_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,NK Proliferating,Proliferating cytotoxic NK/CD8+ T cells,0.6,"This gene set combines proliferation/chromatin markers (STMN1, DEK, HMGB2, PTMA, HMGN2, TUBA1B, NUCKS1) with cytotoxic lymphocyte effector genes (GZMA, PRF1, NKG7), consistent with a proliferating, activated cytotoxic lymphocyte population (e.g., proliferating NK/CD8+ T cells).

```json
{""cell_type"": ""Proliferating cytotoxic NK/CD8+ T cells"", ""confidence"": 0.6}
```",ok,3978,528,,0.013236,1,2,7.9
hao_cNK-Proliferating_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,NK Proliferating,Proliferating Natural Killer (NK) cell,0.7,"{""cell_type"": ""Proliferating Natural Killer (NK) cell"", ""confidence"": 0.7}",ok,3223,252,,0.008966,1,2,4.1
hao_cNK-Proliferating_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,NK Proliferating,Proliferating Natural Killer (NK) cell,0.65,"{""cell_type"": ""Proliferating Natural Killer (NK) cell"", ""confidence"": 0.65}",ok,5178,563,,0.015986,2,2,8.3
hao_cNK-Proliferating_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,NK Proliferating,Proliferating NK cell,0.85,"{""cell_type"": ""Proliferating NK cell"", ""confidence"": 0.85}",ok,3355,234,,0.00905,1,2,4.0
hao_cNK-Proliferating_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,NK Proliferating,NK cell (proliferating),0.6,"{""cell_type"": ""NK cell (proliferating)"", ""confidence"": 0.6}",ok,4009,227,,0.010288,1,2,4.9
hao_cNK-Proliferating_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,NK Proliferating,"Effector/memory CD8+ T cell (cytotoxic, possibly overlapping with CD56dim NK cells)",0.6,"{""cell_type"": ""Effector/memory CD8+ T cell (cytotoxic, possibly overlapping with CD56dim NK cells)"", ""confidence"": 0.6}",ok,3203,332,,0.009726,1,2,4.5
hao_cNK-Proliferating_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,NK Proliferating,CD56dim CD16+ Natural Killer cell (cytotoxic NK / effector CD8+ T cell),0.6,"{""cell_type"": ""CD56dim CD16+ Natural Killer cell (cytotoxic NK / effector CD8+ T cell)"", ""confidence"": 0.6}",ok,7839,520,,0.020878,2,3,8.9
hao_cNK-Proliferating_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,NK Proliferating,Proliferating lymphocytes (cycling progenitor/blast cells),0.5,"{""cell_type"": ""Proliferating lymphocytes (cycling progenitor/blast cells)"", ""confidence"": 0.5}",ok,3402,250,,0.009304,2,3,6.4
hao_cNK-Proliferating_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,NK Proliferating,Proliferating (cycling) lymphocytes,0.55,"STMN1 is a proliferation marker (regulates microtubule dynamics), classically upregulated in rapidly dividing cells such as proliferating lymphocytes, activated T/B cells, hematopoietic progenitors, and plasmablasts. In PBMC scRNA-seq datasets, a cluster with STMN1 as a top marker is typically identified as a proliferating (cycling) lymphocyte population.

```json
{""cell_type"": ""Proliferating (cycling) lymphocytes"", ""confidence"": 0.55}
```",ok,2322,341,,0.008054,2,2,6.2
hao_cNK-Proliferating_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,NK Proliferating,Proliferating lymphocytes (cycling T/NK cells),0.55,"These three genes (STMN1, DEK, HMGB2) are classic cell-cycle/proliferation-associated genes rather than lineage-specific markers, indicating an actively dividing/proliferating cell population within PBMCs (commonly proliferating T or NK/lymphocyte subsets).

```json
{""cell_type"": ""Proliferating lymphocytes (cycling T/NK cells)"", ""confidence"": 0.55}
```",ok,3949,385,,0.011748,2,3,8.5
hao_cNK-Proliferating_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,NK Proliferating,"Proliferating lymphocytes (cycling T/NK or progenitor cells, marked by STMN1/DEK/HMGB2 proliferation signature)",0.55,"{""cell_type"": ""Proliferating lymphocytes (cycling T/NK or progenitor cells, marked by STMN1/DEK/HMGB2 proliferation signature)"", ""confidence"": 0.55}",ok,2863,330,,0.009026,2,2,6.3
hao_cNK-Proliferating_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,NK Proliferating,Proliferating NK/T cytotoxic lymphocytes,0.65,"{""cell_type"": ""Proliferating NK/T cytotoxic lymphocytes"", ""confidence"": 0.65}",ok,3632,282,,0.010084,1,2,6.1
hao_cNK-Proliferating_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,NK Proliferating,Proliferating NK cells (cycling NK/cytotoxic lymphocytes),0.62,"```json
{""cell_type"": ""Proliferating NK cells (cycling NK/cytotoxic lymphocytes)"", ""confidence"": 0.62}
```",ok,3989,571,,0.013688,1,2,8.2
hao_cNK-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,NK Proliferating,Proliferating cytotoxic lymphocytes (cycling NK/CD8+ T cells),0.65,"{""cell_type"": ""Proliferating cytotoxic lymphocytes (cycling NK/CD8+ T cells)"", ""confidence"": 0.65}",ok,3505,284,,0.00985,1,2,4.5
hao_cNK-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,NK Proliferating,Proliferating cytotoxic (NK/CD8+ T) lymphocytes,0.6,"This gene set combines proliferation/cell-cycle markers (STMN1, DEK, HMGB2, HMGN2, TUBA1B, PTMA, NUCKS1) with cytotoxic lymphocyte effector genes (GZMA, PRF1, NKG7), consistent with a population of proliferating/activated cytotoxic NK or CD8+ T cells.

```json
{""cell_type"": ""Proliferating cytotoxic (NK/CD8+ T) lymphocytes"", ""confidence"": 0.6}
```",ok,3966,510,,0.013032,1,2,7.3
hao_cNK-Proliferating_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,NK Proliferating,Proliferating NK/T (cytotoxic) lymphocytes,0.65,"{""cell_type"": ""Proliferating NK/T (cytotoxic) lymphocytes"", ""confidence"": 0.65}",ok,3630,282,,0.01008,1,2,4.7
hao_cNK-Proliferating_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,NK Proliferating,Proliferating NK/cytotoxic T cells,0.6,"This cluster combines strong cytotoxic lymphocyte markers (GZMA, PRF1, NKG7 — hallmarks of NK cells/cytotoxic T cells) with a prominent proliferation/cell-cycle signature (STMN1, HMGB2, TUBA1B, DEK, HMGN2, PTMA, NUCKS1). This pattern is characteristic of proliferating cytotoxic lymphocytes (a mix of actively dividing NK/cytotoxic T cells), often seen as a distinct ""proliferating NK/T"" cluster in PBMC scRNA-seq data.

```json
{""cell_type"": ""Proliferating NK/cytotoxic T cells"", ""confidence"": 0.6}
```",ok,5419,795,,0.018788,2,2,10.5
hao_cNK-CD56bright_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,NK_CD56bright,CD56bright NK cell (cytokine-secreting NK cell subset),0.72,"{""cell_type"": ""CD56bright NK cell (cytokine-secreting NK cell subset)"", ""confidence"": 0.72}",ok,2855,472,,0.01043,2,2,6.2
hao_cNK-CD56bright_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,NK_CD56bright,Natural killer (NK) cell,0.92,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.92}",ok,4071,382,,0.011962,1,2,6.6
hao_cNK-CD56bright_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,NK_CD56bright,Natural killer cell,0.75,"{""cell_type"": ""Natural killer cell"", ""confidence"": 0.75}",ok,4044,302,,0.011108,1,2,4.6
