gene,ensembl
NR4A1,ENSG00000123358
RP11-1100L3.8,ENSG00000259884
C12orf44,ENSG00000123395
KRT7,ENSG00000135480
KRT86,ENSG00000170442
KRT72,ENSG00000170486
RP11-641A6.2,ENSG00000257495
KRT73,ENSG00000186049
KRT2,ENSG00000172867
KRT1,ENSG00000167768
KRT8,ENSG00000170421
KRT18,ENSG00000111057
EIF4B,ENSG00000063046
SPRYD3,ENSG00000167778
IGFBP6,ENSG00000167779
CSAD,ENSG00000139631
ZNF740,ENSG00000139651
ITGB7,ENSG00000139626
RARG,ENSG00000172819
MFSD5,ENSG00000182544
PFDN5,ENSG00000123349
RP11-680A11.5,ENSG00000257605
C12orf10,ENSG00000139637
AAAS,ENSG00000094914
SP1,ENSG00000185591
PRR13,ENSG00000205352
PCBP2,ENSG00000197111
MAP3K12,ENSG00000139625
RP11-793H13.11,ENSG00000270175
TARBP2,ENSG00000139546
RP11-793H13.10,ENSG00000267281
ATF7,ENSG00000170653
RP11-793H13.3,ENSG00000257550
ATP5G2,ENSG00000135390
CALCOCO1,ENSG00000012822
SMUG1,ENSG00000123415
CBX5,ENSG00000094916
HNRNPA1,ENSG00000135486
NFE2,ENSG00000123405
COPZ1,ENSG00000111481
GPR84,ENSG00000139572
ZNF385A,ENSG00000161642
ITGA5,ENSG00000161638
GTSF1,ENSG00000170627
NCKAP1L,ENSG00000123338
PDE1B,ENSG00000123360
TESPA1,ENSG00000135426
RP11-110A12.2,ENSG00000258763
RP11-644F5.16,ENSG00000258921
BLOC1S1,ENSG00000135441
RDH5,ENSG00000135437
RP11-644F5.11,ENSG00000258056
GDF11,ENSG00000135414
SARNP,ENSG00000205323
ORMDL2,ENSG00000123353
DNAJC14,ENSG00000135392
WIBG,ENSG00000170473
DGKA,ENSG00000065357
CDK2,ENSG00000123374
RAB5B,ENSG00000111540
SUOX,ENSG00000139531
IKZF4,ENSG00000123411
RPS26,ENSG00000197728
PA2G4,ENSG00000170515
RPL41,ENSG00000229117
ZC3H10,ENSG00000135482
ESYT1,ENSG00000139641
RP11-603J24.5,ENSG00000258317
MYL6B,ENSG00000196465
SMARCC2,ENSG00000139613
RNF41,ENSG00000181852
NABP2,ENSG00000139579
ANKRD52,ENSG00000139645
COQ10A,ENSG00000135469
CS,ENSG00000062485
RP11-977G19.11,ENSG00000257303
RP11-977G19.12,ENSG00000257740
CNPY2,ENSG00000257727
PAN2,ENSG00000135473
IL23A,ENSG00000110944
STAT2,ENSG00000170581
TIMELESS,ENSG00000111602
SPRYD4,ENSG00000176422
GLS2,ENSG00000135423
RBMS2,ENSG00000076067
BAZ2A,ENSG00000076108
ATP5B,ENSG00000110955
PTGES3,ENSG00000110958
NACA,ENSG00000196531
PRIM1,ENSG00000198056
ZBTB39,ENSG00000166860
TMEM194A,ENSG00000166881
NAB2,ENSG00000166886
STAT6,ENSG00000166888
LRP1,ENSG00000123384
NXPH4,ENSG00000182379
SHMT2,ENSG00000182199
STAC3,ENSG00000185482
R3HDM2,ENSG00000179912
ARHGAP9,ENSG00000123329
MARS,ENSG00000166986
DDIT3,ENSG00000175197
MBD6,ENSG00000166987
DCTN2,ENSG00000175203
PIP4K2C,ENSG00000166908
DTX3,ENSG00000178498
OS9,ENSG00000135506
RP11-571M6.7,ENSG00000257342
AGAP2,ENSG00000135439
TSPAN31,ENSG00000135452
CDK4,ENSG00000135446
MARCH9,ENSG00000139266
METTL1,ENSG00000037897
METTL21B,ENSG00000123427
TSFM,ENSG00000123297
AVIL,ENSG00000135407
CTDSP2,ENSG00000175215
RP11-620J15.3,ENSG00000257698
XRCC6BP1,ENSG00000166896
SLC16A7,ENSG00000118596
FAM19A2,ENSG00000198673
USP15,ENSG00000135655
MON2,ENSG00000061987
C12orf61,ENSG00000221949
DPY19L2,ENSG00000177990
TMEM5,ENSG00000118600
SRGAP1,ENSG00000196935
C12orf66,ENSG00000174206
XPOT,ENSG00000184575
TBK1,ENSG00000183735
RASSF3,ENSG00000153179
GNS,ENSG00000135677
TBC1D30,ENSG00000111490
LEMD3,ENSG00000174106
MSRB3,ENSG00000174099
LLPH,ENSG00000139233
TMBIM4-1,ENSG00000155957
IRAK3,ENSG00000090376
HELB,ENSG00000127311
CAND1,ENSG00000111530
DYRK2,ENSG00000127334
IFNG-AS1,ENSG00000255733
IFNG,ENSG00000111537
MDM1,ENSG00000111554
RP11-81H14.2,ENSG00000251301
RP11-637A17.2,ENSG00000247363
NUP107,ENSG00000111581
SLC35E3,ENSG00000175782
MDM2,ENSG00000135679
CPM,ENSG00000135678
CPSF6,ENSG00000111605
RP11-1143G9.4,ENSG00000257764
YEATS4,ENSG00000127337
FRS2,ENSG00000166225
CCT2,ENSG00000166226
RP11-588G21.2,ENSG00000247131
RAB3IP,ENSG00000127328
RP11-611E13.2,ENSG00000257815
CNOT2,ENSG00000111596
KCNMB4,ENSG00000135643
ZFC3H1,ENSG00000133858
THAP2,ENSG00000173451
TMEM19,ENSG00000139291
RAB21,ENSG00000080371
TBC1D15,ENSG00000121749
ATXN7L3B,ENSG00000253719
RP11-56G10.2,ENSG00000257386
CAPS2,ENSG00000180881
GLIPR1L2,ENSG00000180481
GLIPR1,ENSG00000139278
KRR1,ENSG00000111615
PHLDA1,ENSG00000139289
RP11-290L1.3,ENSG00000257453
BBS10,ENSG00000179941
OSBPL8,ENSG00000091039
ZDHHC17,ENSG00000186908
CSRP2,ENSG00000175183
PAWR,ENSG00000177425
PPP1R12A,ENSG00000058272
LIN7A,ENSG00000111052
CCDC59,ENSG00000133773
METTL25,ENSG00000127720
TMTC2,ENSG00000179104
C12orf29,ENSG00000133641
CEP290,ENSG00000198707
TMTC3,ENSG00000139324
DUSP6,ENSG00000139318
POC1B,ENSG00000139323
RP11-734K2.4,ENSG00000270344
ATP2B1,ENSG00000070961
LINC00936,ENSG00000271614
C12orf79,ENSG00000257242
BTG1,ENSG00000133639
RP11-796E2.4,ENSG00000245904
RP11-693J15.5,ENSG00000205056
EEA1,ENSG00000102189
RP11-511B23.1,ENSG00000257345
NUDT4,ENSG00000173598
UBE2N,ENSG00000177889
MRPL42,ENSG00000198015
SOCS2,ENSG00000120833
CRADD,ENSG00000169372
PLXNC1,ENSG00000136040
CCDC41,ENSG00000173588
TMCC3,ENSG00000057704
NDUFA12,ENSG00000184752
NR2C1,ENSG00000120798
FGD6,ENSG00000180263
VEZT,ENSG00000028203
METAP2,ENSG00000111142
USP44,ENSG00000136014
SNRPF,ENSG00000139343
AMDHD1,ENSG00000139344
HAL,ENSG00000084110
LTA4H,ENSG00000111144
ELK3,ENSG00000111145
CDK17,ENSG00000059758
NEDD1,ENSG00000139350
RP11-181C3.1,ENSG00000245017
TMPO-AS1,ENSG00000257167
TMPO,ENSG00000120802
SLC25A3,ENSG00000075415
IKBIP,ENSG00000166130
APAF1,ENSG00000120868
ANKS1B,ENSG00000185046
UHRF1BP1L,ENSG00000111647
ACTR6,ENSG00000075089
SCYL2,ENSG00000136021
UTP20,ENSG00000120800
ARL1,ENSG00000120805
CHPT1,ENSG00000111666
SYCP3,ENSG00000139351
GNPTAB,ENSG00000111670
DRAM1,ENSG00000136048
CCDC53,ENSG00000120860
NUP37,ENSG00000075188
PARPBP,ENSG00000185480
C12orf42,ENSG00000179088
NT5DC3,ENSG00000111696
HSP90B1,ENSG00000166598
C12orf73,ENSG00000204954
TDG,ENSG00000139372
HCFC2,ENSG00000111727
NFYB,ENSG00000120837
TXNRD1,ENSG00000198431
EID3,ENSG00000255150
CHST11,ENSG00000171310
SLC41A2,ENSG00000136052
C12orf45,ENSG00000151131
KIAA1033,ENSG00000136051
APPL2,ENSG00000136044
NUAK1,ENSG00000074590
CKAP4,ENSG00000136026
TCP11L2,ENSG00000166046
POLR3B,ENSG00000013503
RIC8B,ENSG00000111785
RP11-412D9.4,ENSG00000260329
C12orf23,ENSG00000151135
MTERFD3,ENSG00000120832
CRY1,ENSG00000008405
BTBD11,ENSG00000151136
PWP1,ENSG00000136045
PRDM4,ENSG00000110851
CMKLR1,ENSG00000174600
FICD,ENSG00000198855
SART3,ENSG00000075856
ISCU,ENSG00000136003
SELPLG,ENSG00000110876
CORO1C,ENSG00000110880
SNORA40-1,ENSG00000264043
SSH1,ENSG00000084112
USP30,ENSG00000135093
USP30-AS1,ENSG00000256262
ALKBH2,ENSG00000189046
UNG,ENSG00000076248
ACACB,ENSG00000076555
KCTD10,ENSG00000110906
UBE3B,ENSG00000151148
MMAB,ENSG00000139428
MVK,ENSG00000110921
GLTP,ENSG00000139433
TCHP,ENSG00000139437
GIT2,ENSG00000139436
ANKRD13A,ENSG00000076513
C12orf76,ENSG00000174456
IFT81,ENSG00000122970
ATP2A2,ENSG00000174437
ANAPC7,ENSG00000196510
GPN3,ENSG00000111231
FAM216A,ENSG00000204856
VPS29,ENSG00000111237
PPTC7,ENSG00000196850
TCTN1,ENSG00000204852
PPP1CC,ENSG00000186298
FAM109A,ENSG00000198324
RP3-473L9.4,ENSG00000257595
SH2B3,ENSG00000111252
ATXN2,ENSG00000204842
BRAP,ENSG00000089234
ACAD10,ENSG00000111271
ALDH2,ENSG00000111275
MAPKAPK5-AS1,ENSG00000234608
MAPKAPK5,ENSG00000089022
RP3-462E2.5,ENSG00000270018
TMEM116,ENSG00000198270
ERP29,ENSG00000089248
NAA25,ENSG00000111300
TRAFD1,ENSG00000135148
HECTD4,ENSG00000173064
RPL6,ENSG00000089009
PTPN11,ENSG00000179295
RPH3A,ENSG00000089169
OAS1,ENSG00000089127
OAS3,ENSG00000111331
OAS2,ENSG00000111335
DTX1,ENSG00000135144
RASAL1,ENSG00000111344
DDX54,ENSG00000123064
RITA1,ENSG00000139405
TPCN1,ENSG00000186815
SLC8B1,ENSG00000089060
PLBD2,ENSG00000151176
SDS,ENSG00000135094
SDSL,ENSG00000139410
RBM19,ENSG00000122965
MED13L,ENSG00000123066
MAP1LC3B2,ENSG00000171471
C12orf49,ENSG00000111412
RNFT2,ENSG00000135119
HRK,ENSG00000135116
FBXW8,ENSG00000174989
TESC,ENSG00000088992
FBXO21,ENSG00000135108
RFC5,ENSG00000111445
WSB2,ENSG00000176871
PEBP1,ENSG00000089220
TAOK3,ENSG00000135090
SUDS3,ENSG00000111707
PRKAB1,ENSG00000111725
CIT,ENSG00000122966
CCDC64,ENSG00000135127
RAB35,ENSG00000111737
GCN1L1,ENSG00000089154
PXN-AS1,ENSG00000255857
PXN,ENSG00000089159
SIRT4,ENSG00000089163
PLA2G1B,ENSG00000170890
COX6A1,ENSG00000111775
TRIAP1,ENSG00000170855
GATC,ENSG00000257218
SRSF9,ENSG00000111786
DYNLL1,ENSG00000088986
DYNLL1-AS1,ENSG00000248008
COQ5,ENSG00000110871
RNF10,ENSG00000022840
POP5,ENSG00000167272
MLEC,ENSG00000110917
UNC119B,ENSG00000175970
ACADS,ENSG00000122971
SPPL3,ENSG00000157837
C12orf43,ENSG00000157895
OASL,ENSG00000135114
P2RX7,ENSG00000089041
P2RX4,ENSG00000135124
CAMKK2,ENSG00000110931
ANAPC5,ENSG00000089053
RNF34,ENSG00000170633
KDM2B,ENSG00000089094
ORAI1,ENSG00000182500
MORN3,ENSG00000139714
TMEM120B,ENSG00000188735
RHOF,ENSG00000139725
AC084018.1,ENSG00000212694
SETD1B,ENSG00000139718
HPD,ENSG00000158104
PSMD9,ENSG00000110801
RP11-87C12.2,ENSG00000256950
WDR66,ENSG00000158023
BCL7A,ENSG00000110987
MLXIP,ENSG00000175727
B3GNT4,ENSG00000176383
DIABLO,ENSG00000184047
VPS33A,ENSG00000139719
CLIP1,ENSG00000130779
ZCCHC8,ENSG00000033030
RSRC2,ENSG00000111011
KNTC1,ENSG00000184445
HCAR2,ENSG00000182782
HCAR3,ENSG00000255398
DENR,ENSG00000139726
CCDC62,ENSG00000130783
HIP1R,ENSG00000130787
VPS37B,ENSG00000139722
ABCB9,ENSG00000150967
OGFOD2,ENSG00000111325
ARL6IP4,ENSG00000182196
PITPNM2,ENSG00000090975
MPHOSPH9,ENSG00000051825
C12orf65,ENSG00000130921
RP11-282O18.3,ENSG00000235423
CDK2AP1,ENSG00000111328
SBNO1,ENSG00000139697
hsa-mir-8072,ENSG00000256092
SETD8,ENSG00000183955
RILPL2,ENSG00000150977
SNRNP35,ENSG00000184209
RILPL1,ENSG00000188026
TMED2,ENSG00000086598
DDX55,ENSG00000111364
EIF2B1,ENSG00000111361
GTF2H3,ENSG00000111358
TCTN2,ENSG00000168778
ATP6V0A2,ENSG00000185344
CCDC92,ENSG00000119242
ZNF664,ENSG00000179195
NCOR2,ENSG00000196498
SCARB1,ENSG00000073060
DHX37,ENSG00000150990
BRI3BP,ENSG00000184992
AACS,ENSG00000081760
LINC00944,ENSG00000256128
SLC15A4,ENSG00000139370
GLT1D1,ENSG00000151948
PIWIL1,ENSG00000125207
STX2,ENSG00000111450
RAN,ENSG00000132341
GPR133,ENSG00000111452
SFSWAP,ENSG00000061936
MMP17,ENSG00000198598
ULK1,ENSG00000177169
PUS1,ENSG00000177192
EP400,ENSG00000183495
EP400NL,ENSG00000185684
DDX51,ENSG00000185163
NOC4L,ENSG00000184967
RP13-977J11.2,ENSG00000256576
FBRSL1,ENSG00000112787
POLE,ENSG00000177084
PXMP2,ENSG00000176894
PGAM5,ENSG00000247077
ANKLE2,ENSG00000176915
GOLGA3,ENSG00000090615
CHFR,ENSG00000072609
RP11-46H11.3,ENSG00000250790
ZNF605,ENSG00000196458
ZNF84,ENSG00000198040
ZNF140,ENSG00000196387
ZNF10,ENSG00000256223
ZNF268,ENSG00000090612
MPHOSPH8,ENSG00000196199
PSPC1,ENSG00000121390
ZMYM5,ENSG00000132950
ZMYM2,ENSG00000121741
CRYL1,ENSG00000165475
IFT88,ENSG00000032742
N6AMT2,ENSG00000150456
XPO4,ENSG00000132953
LATS2,ENSG00000150457
LATS2-AS1,ENSG00000233851
SAP18,ENSG00000150459
SKA3,ENSG00000165480
MRP63,ENSG00000173141
LINC00422,ENSG00000224429
ZDHHC20,ENSG00000180776
MICU2,ENSG00000165487
FGF9,ENSG00000102678
SACS,ENSG00000151835
MIPEP,ENSG00000027001
SPATA13,ENSG00000182957
PARP4,ENSG00000102699
CENPJ,ENSG00000151849
PABPC3,ENSG00000151846
MTMR6,ENSG00000139505
NUPL1,ENSG00000139496
ATP8A2,ENSG00000132932
RNF6,ENSG00000127870
CDK8,ENSG00000132964
USP12,ENSG00000152484
USP12-AS2,ENSG00000230641
RASL11A,ENSG00000122035
GTF3A,ENSG00000122034
MTIF3,ENSG00000122033
LNX2,ENSG00000139517
POLR1D,ENSG00000186184
ATP5EP2,ENSG00000180389
FLT3,ENSG00000122025
PAN3,ENSG00000152520
POMP,ENSG00000132963
SLC46A3,ENSG00000139508
SLC7A1,ENSG00000139514
UBL3,ENSG00000122042
LINC00544,ENSG00000122043
KATNAL1,ENSG00000102781
LINC00426,ENSG00000238121
HMGB1,ENSG00000189403
USPL1,ENSG00000132952
ALOX5AP,ENSG00000132965
HSPH1,ENSG00000120694
B3GALTL,ENSG00000187676
FRY-AS1,ENSG00000237637
FRY,ENSG00000073910
BRCA2,ENSG00000139618
N4BP2L1,ENSG00000139597
N4BP2L2,ENSG00000244754
PDS5B,ENSG00000083642
RFC3,ENSG00000133119
SPG20,ENSG00000133104
RFXAP,ENSG00000133111
ALG5,ENSG00000120697
EXOSC8,ENSG00000120699
SUPT20H,ENSG00000102710
UFM1,ENSG00000120686
PROSER1,ENSG00000120685
NHLRC3,ENSG00000188811
LHFP,ENSG00000183722
COG6,ENSG00000133103
FOXO1,ENSG00000150907
MRPS31,ENSG00000102738
SLC25A15,ENSG00000102743
ELF1,ENSG00000120690
WBP4,ENSG00000120688
KBTBD6,ENSG00000165572
KBTBD7,ENSG00000120696
MTRF1,ENSG00000120662
NAA16,ENSG00000172766
RGCC,ENSG00000102760
VWA8,ENSG00000102763
DGKH,ENSG00000102780
AKAP11,ENSG00000023516
EPSTI1,ENSG00000133106
DNAJC15,ENSG00000120675
CCDC122,ENSG00000151773
LACC1,ENSG00000179630
TSC22D1,ENSG00000102804
NUFIP1,ENSG00000083635
GPALPP1,ENSG00000133114
GTF2F2,ENSG00000188342
RP11-290D2.6,ENSG00000273149
TPT1-AS1,ENSG00000170919
RP11-290D2.3,ENSG00000228886
SLC25A30,ENSG00000174032
COG3,ENSG00000136152
SPERT,ENSG00000174015
ZC3H13,ENSG00000123200
LCP1,ENSG00000136167
KIAA0226L,ENSG00000102445
LRCH1,ENSG00000136141
ESD,ENSG00000139684
LINC00562,ENSG00000260388
SUCLA2,ENSG00000136143
NUDT15,ENSG00000136159
MED4,ENSG00000136146
MED4-AS1,ENSG00000229111
RB1,ENSG00000139687
LPAR6,ENSG00000139679
RCBTB2,ENSG00000136161
CYSLTR2,ENSG00000152207
FNDC3A,ENSG00000102531
CDADC1,ENSG00000102543
CAB39L,ENSG00000102547
SETDB2,ENSG00000136169
PHF11,ENSG00000136147
RCBTB1,ENSG00000136144
ARL11,ENSG00000152213
EBPL,ENSG00000123179
KPNA3,ENSG00000102753
SPRYD7,ENSG00000123178
TRIM13,ENSG00000204977
DLEU1,ENSG00000176124
DLEU7,ENSG00000186047
RNASEH2B,ENSG00000136104
INTS6,ENSG00000102786
INTS6-AS1,ENSG00000236778
WDFY2,ENSG00000139668
DHRS12,ENSG00000102796
RP11-327P2.5,ENSG00000231856
ALG11,ENSG00000253710
UTP14C,ENSG00000253797
NEK3,ENSG00000136098
VPS36,ENSG00000136100
CKAP2,ENSG00000136108
HNRNPA1L2,ENSG00000139675
SUGT1,ENSG00000165416
TDRD3,ENSG00000083544
PCDH9,ENSG00000184226
MZT1,ENSG00000204899
BORA,ENSG00000136122
DIS3,ENSG00000083520
PIBF1,ENSG00000083535
KLF5,ENSG00000102554
KLF12,ENSG00000118922
LINC00402,ENSG00000235532
TBC1D4,ENSG00000136111
COMMD6,ENSG00000188243
UCHL3,ENSG00000118939
LMO7,ENSG00000136153
KCTD12,ENSG00000178695
CLN5,ENSG00000102805
FBXL3,ENSG00000005812
MYCBP2,ENSG00000005810
MYCBP2-AS1,ENSG00000236051
SLAIN1,ENSG00000139737
RNF219-AS1,ENSG00000234377
RNF219,ENSG00000152193
RBM26,ENSG00000139746
RBM26-AS1,ENSG00000227354
NDFIP2,ENSG00000102471
TGDS,ENSG00000088451
GPR180,ENSG00000152749
ABCC4,ENSG00000125257
DNAJC3-AS1,ENSG00000247400
DNAJC3,ENSG00000102580
UGGT2,ENSG00000102595
MBNL2,ENSG00000139793
RAP2A,ENSG00000125249
IPO5,ENSG00000065150
STK24,ENSG00000102572
DOCK9,ENSG00000088387
DOCK9-AS2,ENSG00000260992
UBAC2-AS1,ENSG00000228889
UBAC2,ENSG00000134882
GPR18,ENSG00000125245
GPR183,ENSG00000169508
TM9SF2,ENSG00000125304
CLYBL,ENSG00000125246
PCCA,ENSG00000175198
GGACT,ENSG00000134864
TMTC4,ENSG00000125247
FGF14-AS2,ENSG00000272143
TPP2,ENSG00000134900
TEX30,ENSG00000151287
KDELC1,ENSG00000134901
BIVM,ENSG00000134897
ERCC5,ENSG00000134899
ARGLU1,ENSG00000134884
LIG4,ENSG00000174405
ABHD13,ENSG00000139826
TNFSF13B,ENSG00000102524
MYO16,ENSG00000041515
IRS2,ENSG00000185950
RAB20,ENSG00000139832
CARKD,ENSG00000213995
CARS2,ENSG00000134905
ING1,ENSG00000153487
ANKRD10,ENSG00000088448
ARHGEF7,ENSG00000102606
TUBGCP3,ENSG00000126216
ATP11A,ENSG00000068650
MCF2L,ENSG00000126217
MCF2L-AS1,ENSG00000235280
PCID2,ENSG00000126226
CUL4A,ENSG00000139842
LAMP1,ENSG00000185896
DCUN1D2,ENSG00000150401
TMCO3,ENSG00000150403
TFDP1,ENSG00000198176
TMEM255B,ENSG00000184497
GAS6,ENSG00000183087
RASA3,ENSG00000185989
CDC16,ENSG00000130177
UPF3A,ENSG00000169062
CHAMP1,ENSG00000198824
TTC5,ENSG00000136319
CCNB1IP1,ENSG00000100814
RPPH1,ENSG00000259001
PARP2,ENSG00000129484
TEP1,ENSG00000129566
OSGEP,ENSG00000092094
APEX1,ENSG00000100823
TMEM55B,ENSG00000165782
PNP,ENSG00000198805
RNASE4,ENSG00000258818
ANG,ENSG00000214274
RNASE1,ENSG00000129538
RNASE3,ENSG00000169397
RP11-84C10.2,ENSG00000136315
RNASE2,ENSG00000169385
METTL17,ENSG00000165792
NDRG2,ENSG00000165795
ARHGEF40,ENSG00000165801
ZNF219,ENSG00000165804
HNRNPC,ENSG00000092199
SUPT16H,ENSG00000092201
CHD8,ENSG00000100888
RAB2B,ENSG00000129472
TOX4,ENSG00000092203
METTL3,ENSG00000165819
SALL2,ENSG00000165821
AE000662.92,ENSG00000259003
DAD1,ENSG00000129562
ABHD4,ENSG00000100439
OXA1L,ENSG00000155463
SLC7A7,ENSG00000155465
MRPL52,ENSG00000172590
MMP14,ENSG00000157227
LRP10,ENSG00000197324
REM2,ENSG00000139890
RBM23,ENSG00000100461
PRMT5-AS1,ENSG00000237054
PRMT5,ENSG00000100462
HAUS4,ENSG00000092036
C14orf93,ENSG00000100802
PSMB5,ENSG00000100804
ACIN1,ENSG00000100813
C14orf119,ENSG00000179933
CEBPE,ENSG00000092067
HOMEZ,ENSG00000215271
PPP1R3E,ENSG00000235194
BCL2L2,ENSG00000129473
PABPN1,ENSG00000100836
SLC22A17,ENSG00000092096
CMTM5,ENSG00000166091
NGDN,ENSG00000129460
RP11-66N24.4,ENSG00000157306
THTPA,ENSG00000259431
AP1G2,ENSG00000213983
RP11-66N24.3,ENSG00000258727
DHRS4,ENSG00000157326
DHRS4L2,ENSG00000187630
LRRC16B,ENSG00000186648
NRL,ENSG00000129535
PCK2,ENSG00000100889
DCAF11,ENSG00000100897
FITM1,ENSG00000139914
PSME1,ENSG00000092010
EMC9,ENSG00000100908
RP11-468E2.5,ENSG00000259321
PSME2,ENSG00000100911
RNF31,ENSG00000092098
RP11-468E2.4,ENSG00000259529
IRF9,ENSG00000213928
REC8,ENSG00000100918
IPO4,ENSG00000196497
TM9SF1,ENSG00000100926
CHMP4A,ENSG00000254505
MDP1,ENSG00000213920
NEDD8,ENSG00000129559
GMPR2,ENSG00000100938
TINF2,ENSG00000092330
TGM1,ENSG00000092295
RABGGTA,ENSG00000100949
DHRS1,ENSG00000157379
NOP9,ENSG00000196943
CIDEB,ENSG00000136305
LTB4R2-1,ENSG00000272658
LTB4R,ENSG00000213903
ADCY4,ENSG00000129467
RIPK3,ENSG00000129465
CBLN3,ENSG00000139899
KHNYN,ENSG00000100441
SDR39U1,ENSG00000100445
G2E3,ENSG00000092140
SCFD1,ENSG00000092108
COCH,ENSG00000100473
STRN3,ENSG00000196792
AP4S1,ENSG00000100478
HECTD1,ENSG00000092148
HEATR5A,ENSG00000129493
RP11-176H8.1,ENSG00000203546
DTD2,ENSG00000129480
NUBPL,ENSG00000151413
ARHGAP5-AS1,ENSG00000258655
ARHGAP5,ENSG00000100852
EGLN3,ENSG00000129521
SPTSSA,ENSG00000165389
EAPP,ENSG00000129518
SNX6,ENSG00000129515
CFL2,ENSG00000165410
BAZ1A,ENSG00000198604
RP11-73E17.2,ENSG00000258738
SRP54,ENSG00000100883
FAM177A1,ENSG00000151327
PPP2R3C,ENSG00000092020
KIAA0391-1,ENSG00000258790
PSMA6,ENSG00000100902
NFKBIA,ENSG00000100906
RALGAPA1,ENSG00000174373
RP11-317N8.5,ENSG00000258938
BRMS1L,ENSG00000100916
MBIP,ENSG00000151332
SEC23A,ENSG00000100934
GEMIN2,ENSG00000092208
TRAPPC6B,ENSG00000182400
PNN,ENSG00000100941
CTAGE5,ENSG00000150527
RP11-407N17.5,ENSG00000258940
FBXO33,ENSG00000165355
C14orf28,ENSG00000179476
KLHL28,ENSG00000179454
FAM179B,ENSG00000198718
PRPF39,ENSG00000185246
FKBP3,ENSG00000100442
FANCM,ENSG00000187790
MIS18BP1,ENSG00000129534
RN7SL1,ENSG00000258486
AL139099.1,ENSG00000253459
LRR1,ENSG00000165501
RPL36AL,ENSG00000165502
MGAT2,ENSG00000168282
RP11-649E7.5,ENSG00000258377
DNAAF2,ENSG00000165506
POLE2,ENSG00000100479
KLHDC1,ENSG00000197776
KLHDC2,ENSG00000165516
NEMF,ENSG00000165525
ARF6,ENSG00000165527
C14orf182,ENSG00000214900
RP11-58E21.3,ENSG00000258929
VCPKMT,ENSG00000100483
SOS2,ENSG00000100485
L2HGDH,ENSG00000087299
ATP5S,ENSG00000125375
CDKL1,ENSG00000100490
MAP4K5,ENSG00000012983
ATL1,ENSG00000198513
SAV1,ENSG00000151748
NIN,ENSG00000100503
PYGL,ENSG00000100504
TMX1,ENSG00000139921
GNG2,ENSG00000186469
RP11-463J10.3,ENSG00000259007
C14orf166,ENSG00000087302
PTGDR,ENSG00000168229
PTGER2,ENSG00000125384
TXNDC16,ENSG00000087301
ERO1L,ENSG00000197930
RP11-841O20.2,ENSG00000258757
PSMC6,ENSG00000100519
STYX,ENSG00000198252
GNPNAT1,ENSG00000100522
DDHD1,ENSG00000100523
CDKN3,ENSG00000100526
CNIH1,ENSG00000100528
GMFB,ENSG00000197045
CGRRF1,ENSG00000100532
SAMD4A,ENSG00000020577
GCH1,ENSG00000131979
WDHD1,ENSG00000198554
SOCS4,ENSG00000180008
MAPK1IP1L,ENSG00000168175
FBXO34,ENSG00000178974
ATG14,ENSG00000126775
KTN1-AS1,ENSG00000186615
KTN1,ENSG00000126777
PELI2,ENSG00000139946
TMEM260,ENSG00000070269
EXOC5,ENSG00000070367
AP5M1,ENSG00000053770
NAA30,ENSG00000139977
ACTR10,ENSG00000131966
PSMA3,ENSG00000100567
RP11-349A22.5,ENSG00000257621
ARID4A,ENSG00000032219
TIMM9,ENSG00000100575
KIAA0586,ENSG00000100578
DACT1,ENSG00000165617
DAAM1,ENSG00000100592
L3HYPDH,ENSG00000126790
JKAMP,ENSG00000050130
RTN1,ENSG00000139970
PCNXL4,ENSG00000126773
DHRS7,ENSG00000100612
PPM1A,ENSG00000100614
MNAT1,ENSG00000020426
TRMT5,ENSG00000126814
SLC38A6,ENSG00000139974
PRKCH,ENSG00000027075
TMEM30B,ENSG00000182107
HIF1A,ENSG00000100644
SNAPC1,ENSG00000023608
PPP2R5E,ENSG00000154001
CTD-2302E22.4,ENSG00000261242
WDR89,ENSG00000140006
SGPP1,ENSG00000126821
SYNE2,ENSG00000054654
ESR2,ENSG00000140009
MTHFD1,ENSG00000100714
CTD-2555O16.4,ENSG00000272909
ZBTB25,ENSG00000089775
AKAP5,ENSG00000179841
ZBTB1,ENSG00000126804
HSPA2,ENSG00000126803
PLEKHG3,ENSG00000126822
CHURC1,ENSG00000258289
FNTB,ENSG00000257365
RAB15,ENSG00000139998
MAX,ENSG00000125952
FUT8,ENSG00000033170
RP11-72M17.1,ENSG00000258561
GPHN,ENSG00000171723
FAM71D,ENSG00000172717
MPP5,ENSG00000072415
ATP6V1D,ENSG00000100554
EIF2S1,ENSG00000134001
PLEK2,ENSG00000100558
TMEM229B,ENSG00000198133
PIGH,ENSG00000100564
ARG2,ENSG00000081181
VTI1B,ENSG00000100568
RDH11,ENSG00000072042
ZFYVE26,ENSG00000072121
RAD51B,ENSG00000182185
ZFP36L1,ENSG00000185650
ACTN1,ENSG00000072110
DCAF5,ENSG00000139990
EXD2,ENSG00000081177
ERH,ENSG00000100632
SLC39A9,ENSG00000029364
KIAA0247,ENSG00000100647
SRSF5,ENSG00000100650
SLC10A1,ENSG00000100652
COX16,ENSG00000133983
SYNJ2BP,ENSG00000213463
MED6,ENSG00000133997
TTC9,ENSG00000133985
MAP3K9,ENSG00000006432
PCNX,ENSG00000100731
