gene,ensembl
NFATC2IP,ENSG00000176953
NFATC2IP-AS1,ENSG00000260853
ENSG00000260367,ENSG00000260367
SPNS1,ENSG00000169682
ENSG00000259807,ENSG00000259807
ENSG00000273582,ENSG00000273582
NPIPB11,ENSG00000254206
BOLA2,ENSG00000183336
BOLA2-SMG1P6,ENSG00000261740
SLX1B,ENSG00000181625
SPN,ENSG00000197471
QPRT,ENSG00000103485
ENSG00000260719,ENSG00000260719
KIF22,ENSG00000079616
ENSG00000275857,ENSG00000275857
MAZ,ENSG00000103495
ENSG00000259952,ENSG00000259952
MVP-DT,ENSG00000238045
PRRT2,ENSG00000167371
PAGR1,ENSG00000280789
MVP,ENSG00000013364
CDIPT,ENSG00000103502
SEZ6L2,ENSG00000174938
KCTD13,ENSG00000174943
KCTD13-DT,ENSG00000247735
TMEM219,ENSG00000149932
TAOK2,ENSG00000149930
HIRIP3,ENSG00000149929
INO80E,ENSG00000169592
DOC2A,ENSG00000149927
ALDOA,ENSG00000149925
ENSG00000274904,ENSG00000274904
PPP4C,ENSG00000149923
TBX6,ENSG00000149922
YPEL3,ENSG00000090238
YPEL3-DT,ENSG00000250616
GDPD3,ENSG00000102886
ENSG00000275371,ENSG00000275371
MAPK3,ENSG00000102882
CORO1A-AS1,ENSG00000261416
BOLA2B,ENSG00000169627
SLX1A,ENSG00000132207
SULT1A3,ENSG00000261052
ENSG00000258130,ENSG00000258130
NPIPB13,ENSG00000198064
CD2BP2,ENSG00000169217
CD2BP2-DT,ENSG00000260219
TBC1D10B,ENSG00000169221
MYL11,ENSG00000180209
ZNF48,ENSG00000180035
SEPTIN1,ENSG00000180096
ZNF771,ENSG00000179965
DCTPP1,ENSG00000179958
SEPHS2,ENSG00000179918
ITGAL,ENSG00000005844
ITGAL-AS1,ENSG00000261332
ZNF768,ENSG00000169957
ZNF747,ENSG00000169955
ZNF747-DT,ENSG00000235560
ZNF764,ENSG00000169951
ZNF688,ENSG00000229809
ENSG00000239791,ENSG00000239791
ZNF785,ENSG00000197162
ZNF689,ENSG00000156853
PRR14,ENSG00000156858
FBRS,ENSG00000156860
ENSG00000261840,ENSG00000261840
SRCAP,ENSG00000080603
ENSG00000282034,ENSG00000282034
PHKG2,ENSG00000156873
CFAP119,ENSG00000196118
RNF40,ENSG00000103549
ZNF629,ENSG00000102870
ENSG00000274678,ENSG00000274678
BCL7C,ENSG00000099385
MIR762HG,ENSG00000260083
CTF1,ENSG00000150281
FBXL19-AS1,ENSG00000260852
FBXL19,ENSG00000099364
ORAI3,ENSG00000175938
SETD1A,ENSG00000099381
HSD3B7,ENSG00000099377
STX1B,ENSG00000099365
STX4,ENSG00000103496
ENSG00000260911,ENSG00000260911
ENSG00000232748,ENSG00000232748
ZNF668,ENSG00000167394
ZNF646,ENSG00000167395
PRSS53,ENSG00000151006
VKORC1,ENSG00000167397
BCKDK,ENSG00000103507
KAT8,ENSG00000103510
PRSS36,ENSG00000178226
FUS,ENSG00000089280
PYCARD,ENSG00000103490
PYCARD-AS1,ENSG00000261359
ITGAM,ENSG00000169896
ENSG00000261474,ENSG00000261474
ENSG00000260267,ENSG00000260267
ARMC5,ENSG00000140691
TGFB1I1,ENSG00000140682
SLC5A2,ENSG00000140675
ENSG00000260740,ENSG00000260740
RUSF1,ENSG00000140688
RUSF1-DT,ENSG00000260625
KRBOX5,ENSG00000197302
ZNF267,ENSG00000185947
SHCBP1,ENSG00000171241
ENSG00000261512,ENSG00000261512
VPS35,ENSG00000069329
ORC6,ENSG00000091651
C16orf87,ENSG00000155330
GPT2,ENSG00000166123
DNAJA2,ENSG00000069345
DNAJA2-DT,ENSG00000261173
NETO2,ENSG00000171208
ITFG1,ENSG00000129636
ENSG00000260744,ENSG00000260744
ENSG00000261369,ENSG00000261369
PHKB,ENSG00000102893
ABCC11,ENSG00000121270
LONP2,ENSG00000102910
SIAH1,ENSG00000196470
N4BP1,ENSG00000102921
ENSG00000260086,ENSG00000260086
CNEP1R1,ENSG00000205423
HEATR3,ENSG00000155393
TENT4B,ENSG00000121274
ADCY7,ENSG00000121281
BRD7,ENSG00000166164
NKD1,ENSG00000140807
ENSG00000260249,ENSG00000260249
SNX20,ENSG00000167208
NOD2,ENSG00000167207
CYLD-AS1,ENSG00000261644
CYLD,ENSG00000083799
HNRNPA1L3,ENSG00000224578
CHD9,ENSG00000177200
ENSG00000261804,ENSG00000261804
ENSG00000262714,ENSG00000262714
RBL2,ENSG00000103479
AKTIP,ENSG00000166971
RPGRIP1L,ENSG00000103494
FTO,ENSG00000140718
IRX3,ENSG00000177508
CRNDE,ENSG00000245694
LPCAT2,ENSG00000087253
ENSG00000261997,ENSG00000261997
CES1,ENSG00000198848
GNAO1,ENSG00000087258
AMFR,ENSG00000159461
ENSG00000260621,ENSG00000260621
NUDT21,ENSG00000167005
OGFOD1,ENSG00000087263
BBS2,ENSG00000125124
MT3,ENSG00000087250
MT1E,ENSG00000169715
MT1F,ENSG00000198417
MT1G,ENSG00000125144
MT1X,ENSG00000187193
NUP93-DT,ENSG00000261302
NUP93,ENSG00000102900
CETP,ENSG00000087237
NLRC5,ENSG00000140853
CPNE2,ENSG00000140848
PSME3IP1,ENSG00000172775
RSPRY1,ENSG00000159579
ARL2BP,ENSG00000102931
PLLP,ENSG00000102934
CIAPIN1,ENSG00000005194
COQ9,ENSG00000088682
POLR2C,ENSG00000102978
DOK4,ENSG00000125170
CCDC102A,ENSG00000135736
ADGRG5,ENSG00000159618
ADGRG3,ENSG00000182885
KATNB1,ENSG00000140854
KIFC3,ENSG00000140859
SPMIP8,ENSG00000159648
ZNF319,ENSG00000166188
USB1,ENSG00000103005
CFAP20,ENSG00000070761
CSNK2A2,ENSG00000070770
CFAP263,ENSG00000103021
GINS3,ENSG00000181938
ENSG00000276131,ENSG00000276131
SETD6,ENSG00000103037
CNOT1,ENSG00000125107
ENSG00000276259,ENSG00000276259
SLC38A7,ENSG00000103042
GOT2,ENSG00000125166
LINC00920,ENSG00000246898
TK2,ENSG00000166548
ENSG00000260755,ENSG00000260755
ENSG00000261519,ENSG00000261519
CKLF,ENSG00000217555
ENSG00000277978,ENSG00000277978
CMTM2,ENSG00000140932
CMTM3,ENSG00000140931
CMTM4,ENSG00000183723
DYNC1LI2,ENSG00000135720
ENSG00000260465,ENSG00000260465
NAE1,ENSG00000159593
ENSG00000258122,ENSG00000258122
PDP2,ENSG00000172840
RRAD,ENSG00000166592
CIAO2B,ENSG00000166595
CES2,ENSG00000172831
CES4A,ENSG00000172824
CBFB,ENSG00000067955
PHAF1,ENSG00000125149
B3GNT9,ENSG00000237172
TRADD,ENSG00000102871
FBXL8,ENSG00000135722
HSF4,ENSG00000102878
NOL3,ENSG00000140939
MATCAP1,ENSG00000196123
EXOC3L1,ENSG00000179044
E2F4,ENSG00000205250
ELMO3,ENSG00000102890
FBXL9P,ENSG00000125122
TMEM208,ENSG00000168701
FHOD1,ENSG00000135723
PLEKHG4,ENSG00000196155
LRRC36,ENSG00000159708
TPPP3,ENSG00000159713
ZDHHC1,ENSG00000159714
ATP6V0D1,ENSG00000159720
ATP6V0D1-DT,ENSG00000270049
AGRP,ENSG00000159723
RIPOR1,ENSG00000039523
CTCF-DT,ENSG00000259804
CTCF,ENSG00000102974
CARMIL2,ENSG00000159753
ACD,ENSG00000102977
PARD6A,ENSG00000102981
ENKD1,ENSG00000124074
C16orf86,ENSG00000159761
GFOD2,ENSG00000141098
RANBP10,ENSG00000141084
TSNAXIP1,ENSG00000102904
CENPT,ENSG00000102901
THAP11,ENSG00000168286
NUTF2,ENSG00000102898
EDC4,ENSG00000038358
PSKH1,ENSG00000159792
CTRL,ENSG00000141086
ENSG00000261884,ENSG00000261884
PSMB10,ENSG00000205220
LCAT,ENSG00000213398
SLC12A4,ENSG00000124067
DPEP3,ENSG00000141096
DPEP2,ENSG00000167261
DUS2,ENSG00000167264
DDX28,ENSG00000182810
NFATC3,ENSG00000072736
ENSG00000262160,ENSG00000262160
PLA2G15,ENSG00000103066
SLC7A6,ENSG00000103064
SLC7A6OS,ENSG00000103061
PRMT7,ENSG00000132600
ZFP90,ENSG00000184939
ENSG00000275383,ENSG00000275383
CDH1,ENSG00000039068
TANGO6,ENSG00000103047
HAS3,ENSG00000103044
CHTF8,ENSG00000168802
UTP4,ENSG00000141076
SNTB2,ENSG00000168807
VPS4A,ENSG00000132612
NIP7,ENSG00000132603
TMED6,ENSG00000157315
TERF2,ENSG00000132604
CYB5B,ENSG00000103018
NFAT5,ENSG00000102908
NQO1,ENSG00000181019
NOB1,ENSG00000141101
WWP2,ENSG00000198373
CLEC18A,ENSG00000157322
PDPR,ENSG00000090857
EXOSC6,ENSG00000223496
AARS1,ENSG00000090861
DDX19B,ENSG00000157349
DDX19A,ENSG00000168872
ST3GAL2,ENSG00000157350
FCSK,ENSG00000157353
COG4,ENSG00000103051
SF3B3,ENSG00000189091
MTSS2,ENSG00000132613
VAC14,ENSG00000103043
CMTR2,ENSG00000180917
ZNF23,ENSG00000167377
ENSG00000261611,ENSG00000261611
ENSG00000247324,ENSG00000247324
ZNF19,ENSG00000157429
PHLPP2,ENSG00000040199
AP1G1,ENSG00000166747
ATXN1L,ENSG00000224470
IST1,ENSG00000182149
ZNF821,ENSG00000102984
DHODH,ENSG00000102967
TXNL4B,ENSG00000140830
DHX38,ENSG00000140829
PMFBP1,ENSG00000118557
LINC01572,ENSG00000261008
ENSG00000260664,ENSG00000260664
ZFHX3-AS1,ENSG00000259768
ZFHX3,ENSG00000140836
ENSG00000271009,ENSG00000271009
PSMD7,ENSG00000103035
ENSG00000261079,ENSG00000261079
NPIPB15,ENSG00000196436
CLEC18B,ENSG00000140839
GLG1,ENSG00000090863
RFWD3,ENSG00000168411
MLKL,ENSG00000168404
WDR59,ENSG00000103091
ZNRF1,ENSG00000186187
LDHD,ENSG00000166816
ZFP1,ENSG00000184517
CFDP1,ENSG00000153774
ENSG00000274220,ENSG00000274220
TMEM170A,ENSG00000166822
TMEM231,ENSG00000205084
GABARAPL2,ENSG00000034713
ENSG00000276523,ENSG00000276523
ADAT1,ENSG00000065457
KARS1,ENSG00000065427
TERF2IP,ENSG00000166848
MON1B,ENSG00000103111
SYCE1L,ENSG00000205078
NUDT7,ENSG00000140876
WWOX,ENSG00000186153
ENSG00000260733,ENSG00000260733
ENSG00000278058,ENSG00000278058
DYNLRB2,ENSG00000168589
CDYL2,ENSG00000166446
CMC2,ENSG00000103121
CENPN,ENSG00000166451
ATMIN,ENSG00000166454
C16orf46,ENSG00000166455
GCSH,ENSG00000140905
ENSG00000260495,ENSG00000260495
GAN,ENSG00000261609
CMIP,ENSG00000153815
PLCG2,ENSG00000197943
SDR42E1,ENSG00000184860
HSD17B2-AS1,ENSG00000261235
MPHOSPH6,ENSG00000135698
CDH13,ENSG00000140945
CDH13-AS2,ENSG00000260228
HSBP1,ENSG00000230989
MLYCD,ENSG00000103150
OSGIN1,ENSG00000140961
MBTPS1,ENSG00000140943
MBTPS1-DT,ENSG00000260018
HSDL1,ENSG00000103160
DNAAF1,ENSG00000154099
TAF1C,ENSG00000103168
ENSG00000250685,ENSG00000250685
MEAK7,ENSG00000140950
KLHL36,ENSG00000135686
USP10,ENSG00000103194
CRISPLD2,ENSG00000103196
ZDHHC7,ENSG00000153786
KIAA0513,ENSG00000135709
LINC02139,ENSG00000278214
GSE1,ENSG00000131149
GINS2,ENSG00000131153
C16orf74,ENSG00000154102
EMC8,ENSG00000131148
COX4I1,ENSG00000131143
LINC02132,ENSG00000268804
ENSG00000261177,ENSG00000261177
ENSG00000270020,ENSG00000270020
MTHFSD,ENSG00000103248
C16orf95,ENSG00000260456
C16orf95-DT,ENSG00000270006
FBXO31,ENSG00000103264
MAP1LC3B,ENSG00000140941
ZCCHC14,ENSG00000140948
ENSG00000226180,ENSG00000226180
KLHDC4,ENSG00000104731
SLC7A5,ENSG00000103257
BANP,ENSG00000172530
ENSG00000261327,ENSG00000261327
LINC02182,ENSG00000260420
ZNF469,ENSG00000225614
ZFPM1,ENSG00000179588
ZC3H18,ENSG00000158545
MVD,ENSG00000167508
SNAI3-AS1,ENSG00000260630
SNAI3,ENSG00000185669
RNF166,ENSG00000158717
CTU2,ENSG00000174177
PIEZO1,ENSG00000103335
ENSG00000260121,ENSG00000260121
HSALR1,ENSG00000224888
PIEZO1-AS1,ENSG00000182376
CDT1,ENSG00000167513
APRT,ENSG00000198931
GALNS,ENSG00000141012
TRAPPC2L,ENSG00000167515
CBFA2T3,ENSG00000129993
ENSG00000205018,ENSG00000205018
ENSG00000256982,ENSG00000256982
ACSF3,ENSG00000176715
ENSG00000261546,ENSG00000261546
ZNF778-DT,ENSG00000259877
ZNF778,ENSG00000170100
ANKRD11,ENSG00000167522
ENSG00000268218,ENSG00000268218
SPG7,ENSG00000197912
ENSG00000261118,ENSG00000261118
CPNE7,ENSG00000178773
CHMP1A,ENSG00000131165
SPATA33,ENSG00000167523
CDK10,ENSG00000185324
SPATA2L,ENSG00000158792
VPS9D1,ENSG00000075399
ZNF276,ENSG00000158805
FANCA,ENSG00000187741
SPIRE2,ENSG00000204991
TCF25,ENSG00000141002
MC1R,ENSG00000258839
DEF8,ENSG00000140995
CENPBD1P,ENSG00000177946
DBNDD1,ENSG00000003249
GAS8,ENSG00000141013
FAM157C,ENSG00000260528
ENSG00000260507,ENSG00000260507
ENSG00000280136,ENSG00000280136
SCGB1C2,ENSG00000268320
RPH3AL,ENSG00000181031
ENSG00000241525,ENSG00000241525
LIAT1,ENSG00000187624
RFLNB,ENSG00000183688
VPS53,ENSG00000141252
TLCD3A,ENSG00000167695
GEMIN4,ENSG00000179409
GLOD4,ENSG00000167699
ENSG00000262228,ENSG00000262228
MRM3,ENSG00000171861
NXN,ENSG00000167693
TIMM22,ENSG00000177370
ABR,ENSG00000159842
YWHAE,ENSG00000108953
CRK,ENSG00000167193
ENSG00000262777,ENSG00000262777
MYO1C,ENSG00000197879
INPP5K,ENSG00000132376
PITPNA-AS1,ENSG00000236618
PITPNA,ENSG00000174238
SLC43A2,ENSG00000167703
SCARF1,ENSG00000074660
RILP,ENSG00000167705
PRPF8,ENSG00000174231
ENSG00000277597,ENSG00000277597
TLCD2,ENSG00000185561
MIR22HG,ENSG00000186594
WDR81,ENSG00000167716
SERPINF2,ENSG00000167711
SMYD4,ENSG00000186532
RPA1,ENSG00000132383
DPH1,ENSG00000108963
HIC1,ENSG00000177374
SMG6,ENSG00000070366
SRR,ENSG00000167720
TSR1,ENSG00000167721
SGSM2,ENSG00000141258
MNT,ENSG00000070444
METTL16,ENSG00000127804
PAFAH1B1,ENSG00000007168
CLUH,ENSG00000132361
CCDC92B,ENSG00000277200
RAP1GAP2,ENSG00000132359
TRPV3,ENSG00000167723
TRPV1,ENSG00000196689
ENSG00000262304,ENSG00000262304
SHPK,ENSG00000197417
CTNS,ENSG00000040531
TAX1BP3,ENSG00000213977
P2RX5-TAX1BP3,ENSG00000257950
EMC6,ENSG00000127774
ITGAE,ENSG00000083457
HASPIN,ENSG00000177602
NCBP3,ENSG00000074356
CAMKK1,ENSG00000004660
P2RX1,ENSG00000108405
ATP2A3,ENSG00000074370
ZZEF1,ENSG00000074755
CYB5D2,ENSG00000167740
ANKFY1,ENSG00000185722
UBE2G1,ENSG00000132388
SPNS3,ENSG00000182557
ENSG00000262823,ENSG00000262823
MYBBP1A,ENSG00000132382
ALOX15,ENSG00000161905
PELP1,ENSG00000141456
PELP1-DT,ENSG00000244184
ARRB2,ENSG00000141480
MED11,ENSG00000161920
CXCL16,ENSG00000161921
ZMYND15,ENSG00000141497
VMO1,ENSG00000182853
PSMB6,ENSG00000142507
C17orf114,ENSG00000262165
PLD2,ENSG00000129219
MINK1,ENSG00000141503
CHRNE,ENSG00000108556
C17orf107,ENSG00000205710
GP1BA,ENSG00000185245
SLC25A11,ENSG00000108528
RNF167,ENSG00000108523
ENO3,ENSG00000108515
SPAG7,ENSG00000091640
CAMTA2,ENSG00000108509
ENSG00000262429,ENSG00000262429
INCA1,ENSG00000196388
KIF1C,ENSG00000129250
KIF1C-AS1,ENSG00000227495
ZFP3,ENSG00000180787
ZNF232,ENSG00000167840
USP6,ENSG00000129204
ZNF594,ENSG00000180626
ZNF594-DT,ENSG00000261879
RABEP1,ENSG00000029725
NUP88,ENSG00000108559
ENSG00000263220,ENSG00000263220
RPAIN,ENSG00000129197
ENSG00000263272,ENSG00000263272
C1QBP,ENSG00000108561
DHX33,ENSG00000005100
DERL2,ENSG00000072849
MIS12,ENSG00000167842
NLRP1,ENSG00000091592
PITPNM3,ENSG00000091622
KIAA0753,ENSG00000198920
MED31,ENSG00000108590
C17orf100,ENSG00000256806
ENSG00000261996,ENSG00000261996
XAF1,ENSG00000132530
ALOX12,ENSG00000108839
RNASEK,ENSG00000219200
RNASEK-C17orf49,ENSG00000161939
C17orf49,ENSG00000258315
MIR497HG,ENSG00000267532
SLC16A13,ENSG00000174327
SLC16A11,ENSG00000174326
ASGR2,ENSG00000161944
ASGR1,ENSG00000141505
DLG4,ENSG00000132535
ACADVL,ENSG00000072778
DVL2,ENSG00000004975
PHF23,ENSG00000040633
GABARAP,ENSG00000170296
CTDNEP1,ENSG00000175826
ELP5,ENSG00000170291
CLDN7,ENSG00000181885
EIF5A,ENSG00000132507
GPS2,ENSG00000132522
NEURL4,ENSG00000215041
ACAP1,ENSG00000072818
KCTD11,ENSG00000213859
TNK1,ENSG00000174292
PLSCR3,ENSG00000187838
TMEM256,ENSG00000205544
NLGN2,ENSG00000169992
TMEM102,ENSG00000181284
FGF11,ENSG00000161958
CHRNB1,ENSG00000170175
ZBTB4,ENSG00000174282
POLR2A,ENSG00000181222
TNFSF12,ENSG00000239697
TNFSF13,ENSG00000161955
SENP3,ENSG00000161956
EIF4A1,ENSG00000161960
MPDU1-AS1,ENSG00000233223
MPDU1,ENSG00000129255
SOX15,ENSG00000129194
FXR2,ENSG00000129245
SAT2,ENSG00000141504
TP53,ENSG00000141510
WRAP53,ENSG00000141499
KDM6B,ENSG00000132510
TMEM88,ENSG00000167874
NAA38,ENSG00000183011
CYB5D1,ENSG00000182224
CHD3,ENSG00000170004
RNF227,ENSG00000179859
KCNAB3,ENSG00000170049
TRAPPC1,ENSG00000170043
CNTROB,ENSG00000170037
ALOX15B,ENSG00000179593
ENSG00000214999,ENSG00000214999
PER1,ENSG00000179094
VAMP2,ENSG00000220205
TMEM107,ENSG00000179029
BORCS6,ENSG00000196544
AURKB,ENSG00000178999
LINC00324,ENSG00000178977
CTC1,ENSG00000178971
PFAS,ENSG00000178921
ENSG00000269947,ENSG00000269947
SLC25A35,ENSG00000125434
RANGRF,ENSG00000108961
KRBA2,ENSG00000184619
RNF222,ENSG00000189051
NDEL1,ENSG00000166579
MYH10,ENSG00000133026
CCDC42,ENSG00000161973
PIK3R6,ENSG00000276231
PIK3R5,ENSG00000141506
PIK3R5-DT,ENSG00000266389
ENSG00000273816,ENSG00000273816
STX8,ENSG00000170310
USP43,ENSG00000154914
RCVRN,ENSG00000109047
GAS7,ENSG00000007237
MYH3,ENSG00000109063
ENSG00000261433,ENSG00000261433
SCO1,ENSG00000133028
ADPRM,ENSG00000170222
TMEM220,ENSG00000187824
TMEM220-AS1,ENSG00000263400
ZNF18,ENSG00000154957
MAP2K4,ENSG00000065559
ARHGAP44,ENSG00000006740
ELAC2,ENSG00000006744
COX10,ENSG00000006695
HS3ST3B1,ENSG00000125430
ENSG00000266709,ENSG00000266709
ENSG00000266378,ENSG00000266378
PMP22,ENSG00000109099
CDRT4,ENSG00000239704
TVP23C,ENSG00000175106
ENSG00000266538,ENSG00000266538
TRIM16,ENSG00000221926
ZNF286A,ENSG00000187607
ENSG00000276855,ENSG00000276855
ADORA2B,ENSG00000170425
ZSWIM7,ENSG00000214941
TTC19,ENSG00000011295
ENSG00000275413,ENSG00000275413
NCOR1,ENSG00000141027
ENSG00000227782,ENSG00000227782
PIGL,ENSG00000108474
CENPV,ENSG00000166582
ENSG00000265401,ENSG00000265401
ENSG00000264739,ENSG00000264739
TRPV2,ENSG00000187688
LRRC75A,ENSG00000181350
ZNF287,ENSG00000141040
ZNF624,ENSG00000197566
CCDC144A,ENSG00000170160
ENSG00000266302,ENSG00000266302
ENSG00000230709,ENSG00000230709
MPRIP,ENSG00000133030
MPRIP-AS1,ENSG00000225442
PLD6,ENSG00000179598
FLCN,ENSG00000154803
COPS3,ENSG00000141030
NT5M,ENSG00000205309
MED9,ENSG00000141026
RASD1,ENSG00000108551
PEMT,ENSG00000133027
RAI1,ENSG00000108557
SMCR5,ENSG00000226746
SREBF1,ENSG00000072310
TOM1L2,ENSG00000175662
ENSG00000197815,ENSG00000197815
DRC3,ENSG00000171962
ATPAF2,ENSG00000171953
GID4,ENSG00000141034
DRG2,ENSG00000108591
MYO15A,ENSG00000091536
ENSG00000266677,ENSG00000266677
ALKBH5,ENSG00000091542
LLGL1,ENSG00000131899
FLII,ENSG00000177731
MIEF2,ENSG00000177427
TOP3A,ENSG00000177302
SMCR8,ENSG00000176994
SHMT1,ENSG00000176974
LINC02076,ENSG00000220161
LGALS9C,ENSG00000171916
ZNF286B,ENSG00000249459
TRIM16L,ENSG00000108448
TVP23B,ENSG00000171928
PRPSAP2,ENSG00000141127
SLC5A10,ENSG00000154025
FAM83G,ENSG00000188522
GRAP,ENSG00000154016
ENSG00000263394,ENSG00000263394
ENSG00000262202,ENSG00000262202
GRAPL,ENSG00000189152
EPN2,ENSG00000072134
B9D1,ENSG00000108641
MAPK7,ENSG00000166484
SLC47A1,ENSG00000142494
ALDH3A2,ENSG00000072210
ULK2,ENSG00000083290
ENSG00000270091,ENSG00000270091
AKAP10,ENSG00000108599
SPECC1,ENSG00000128487
LGALS9B,ENSG00000170298
CCDC144NL,ENSG00000205212
USP22,ENSG00000124422
ENSG00000263986,ENSG00000263986
DHRS7B,ENSG00000109016
TMEM11,ENSG00000178307
TMEM11-DT,ENSG00000235530
NATD1,ENSG00000274180
MAP2K3,ENSG00000034152
LINC02693,ENSG00000212719
WSB1,ENSG00000109046
KSR1,ENSG00000141068
LGALS9,ENSG00000168961
ENSG00000266527,ENSG00000266527
LYRM9,ENSG00000232859
NLK,ENSG00000087095
TMEM97,ENSG00000109084
IFT20,ENSG00000109083
TNFAIP1,ENSG00000109079
POLDIP2,ENSG00000004142
TMEM199,ENSG00000244045
ENSG00000265618,ENSG00000265618
SARM1,ENSG00000004139
SLC46A1,ENSG00000076351
ENSG00000265254,ENSG00000265254
ENSG00000258472,ENSG00000258472
UNC119,ENSG00000109103
PIGS,ENSG00000087111
ALDOC,ENSG00000109107
SPAG5,ENSG00000076382
ENSG00000265287,ENSG00000265287
RSKR,ENSG00000167524
BLTP2,ENSG00000007202
SDF2,ENSG00000132581
SUPT6H,ENSG00000109111
PROCA1,ENSG00000167525
RAB34,ENSG00000109113
ENSG00000264577,ENSG00000264577
TLCD1,ENSG00000160606
NEK8,ENSG00000160602
TRAF4,ENSG00000076604
FAM222B,ENSG00000173065
ERAL1,ENSG00000132591
FLOT2,ENSG00000132589
DHRS13,ENSG00000167536
PHF12,ENSG00000109118
PIPOX,ENSG00000179761
SEZ6,ENSG00000063015
MYO18A,ENSG00000196535
NUFIP2,ENSG00000108256
ENSG00000266111,ENSG00000266111
TAOK1,ENSG00000160551
ABHD15,ENSG00000168792
TP53I13,ENSG00000167543
GIT1,ENSG00000108262
ANKRD13B,ENSG00000198720
SSH2,ENSG00000141298
EFCAB5,ENSG00000176927
NSRP1,ENSG00000126653
ENSG00000265739,ENSG00000265739
BLMH,ENSG00000108578
CPD,ENSG00000108582
GOSR1,ENSG00000108587
CRLF3,ENSG00000176390
ATAD5,ENSG00000176208
ENSG00000263531,ENSG00000263531
TEFM,ENSG00000172171
ADAP2,ENSG00000184060
RNF135,ENSG00000181481
ENSG00000266340,ENSG00000266340
NF1,ENSG00000196712
OMG,ENSG00000126861
EVI2B,ENSG00000185862
EVI2A,ENSG00000126860
RAB11FIP4,ENSG00000131242
ENSG00000278546,ENSG00000278546
COPRS,ENSG00000172301
UTP6,ENSG00000108651
SUZ12,ENSG00000178691
LRRC37B,ENSG00000185158
ENSG00000277511,ENSG00000277511
ENSG00000214708,ENSG00000214708
RHOT1,ENSG00000126858
C17orf75,ENSG00000108666
ZNF207,ENSG00000010244
ENSG00000274341,ENSG00000274341
ENSG00000278668,ENSG00000278668
ENSG00000266385,ENSG00000266385
PSMD11,ENSG00000108671
CDK5R1,ENSG00000176749
MYO1D,ENSG00000176658
SPACA3,ENSG00000141316
CCL2,ENSG00000108691
CCT6B,ENSG00000132141
ZNF830,ENSG00000198783
LIG3,ENSG00000005156
RFFL,ENSG00000092871
ENSG00000273687,ENSG00000273687
RAD51D,ENSG00000185379
NLE1,ENSG00000073536
UNC45B,ENSG00000141161
ENSG00000266947,ENSG00000266947
ENSG00000267364,ENSG00000267364
SLFN11,ENSG00000172716
ENSG00000267547,ENSG00000267547
SLFN12,ENSG00000172123
SLFN13,ENSG00000154760
SLFN12L,ENSG00000205045
ENSG00000267359,ENSG00000267359
SNHG30,ENSG00000267321
PEX12,ENSG00000108733
AP2B1,ENSG00000006125
TAF15,ENSG00000270647
MMP28,ENSG00000271447
C17orf50,ENSG00000270806
ENSG00000270871,ENSG00000270871
HEATR9,ENSG00000270379
ENSG00000270240,ENSG00000270240
RDM1,ENSG00000278023
CCL23,ENSG00000274736
CCL3-AS1,ENSG00000277089
CCL3,ENSG00000277632
ENSG00000274767,ENSG00000274767
CCL3L3,ENSG00000276085
CCL4L2,ENSG00000276070
ZNHIT3,ENSG00000273611
MYO19,ENSG00000278259
PIGW,ENSG00000277161
GGNBP2,ENSG00000278311
DHRS11,ENSG00000278535
MRM1,ENSG00000278619
ENSG00000275720,ENSG00000275720
AATF,ENSG00000275700
ACACA,ENSG00000278540
TADA2A,ENSG00000276234
DUSP14,ENSG00000276023
SYNRG,ENSG00000275066
DDX52,ENSG00000278053
MRPL45,ENSG00000278845
SOCS7,ENSG00000274211
ARHGAP23,ENSG00000275832
EPOP,ENSG00000273604
ENSG00000277969,ENSG00000277969
ENSG00000275532,ENSG00000275532
MLLT6,ENSG00000275023
CISD3,ENSG00000277972
PCGF2,ENSG00000277258
PSMB3,ENSG00000277791
PIP4K2B,ENSG00000276293
CWC25,ENSG00000273559
LASP1,ENSG00000002834
ENSG00000263466,ENSG00000263466
LASP1NB,ENSG00000263874
PLXDC1,ENSG00000161381
CACNB1,ENSG00000067191
FBXL20,ENSG00000108306
ENSG00000266469,ENSG00000266469
MED1,ENSG00000125686
CDK12,ENSG00000167258
STARD3,ENSG00000131748
TCAP,ENSG00000173991
PGAP3,ENSG00000161395
ERBB2,ENSG00000141736
MIEN1,ENSG00000141741
GSDMB,ENSG00000073605
ORMDL3,ENSG00000172057
PSMD3,ENSG00000108344
MED24,ENSG00000008838
THRA,ENSG00000126351
NR1D1,ENSG00000126368
MSL1,ENSG00000188895
CASC3,ENSG00000108349
RAPGEFL1,ENSG00000108352
WIPF2,ENSG00000171475
CDC6,ENSG00000094804
RARA,ENSG00000131759
RARA-AS1,ENSG00000265666
IGFBP4,ENSG00000141753
TNS4,ENSG00000131746
ENSG00000266088,ENSG00000266088
SMARCE1,ENSG00000073584
ENSG00000278834,ENSG00000278834
KRT10,ENSG00000186395
KRT10-AS1,ENSG00000167920
KRT23,ENSG00000108244
EIF1,ENSG00000173812
HAP1,ENSG00000173805
JUP,ENSG00000173801
P3H4,ENSG00000141696
NT5C3B,ENSG00000141698
KLHL11,ENSG00000178502
ACLY,ENSG00000131473
ODAD4,ENSG00000204815
CNP,ENSG00000173786
DNAJC7,ENSG00000168259
NKIRAS2,ENSG00000168256
C17orf113,ENSG00000267221
DHX58,ENSG00000108771
